Distance,Timestamp,Speed_kmh,RPM,Throttle,Brake,Steering,Gear,CompletedLaps,iCurrentTime_ms,CurrentLapTime_str,iLastTime_ms,iBestTime_ms,LapNumberTotal,CurrentSectorIndex,LastSectorTime_ms,IsInPit,IsInPitLane,TyreCompound,X,Y,Z,Flag,SurfaceGrip
4169.441,1757773058,256.04,11732,1.0,0.0,-0.037,6,1,61281,1:01.281,82160,82160,0,2,26011,False,False,Soft (S),115.10684204101562,-5.651299953460693,-88.78311920166016,0,1.0
4176.674,1757773058,258.19,11865,1.0,0.0,-0.033,6,1,61383,1:01.383,82160,82160,0,2,26011,False,False,Soft (S),113.7577896118164,-5.681449890136719,-81.62418365478516,0,1.0
4184.059,1757773058,260.24,11961,1.0,0.0,-0.035,6,1,61485,1:01.485,82160,82160,0,2,26011,False,False,Soft (S),112.53751373291016,-5.7296142578125,-74.38030242919922,0,1.0
4191.148,1757773058,262.06,12053,1.0,0.0,-0.03,6,1,61581,1:01.581,82160,82160,0,2,26011,False,False,Soft (S),111.49652099609376,-5.756575107574463,-67.49308776855469,0,1.0
4198.733,1757773058,263.52,12984,1.0,0.0,-0.031,0,1,61686,1:01.686,82160,82160,0,2,26011,False,False,Soft (S),110.4467544555664,-5.764593601226807,-59.89693069458008,0,1.0
4206.118,1757773058,265.19,10646,1.0,0.0,-0.015,7,1,61788,1:01.788,82160,82160,0,2,26011,False,False,Soft (S),109.5329360961914,-5.827569484710693,-52.461673736572266,0,1.0
4213.269,1757773058,266.84,10651,1.0,0.0,-0.011,7,1,61884,1:01.884,82160,82160,0,2,26011,False,False,Soft (S),108.78020477294922,-5.88669490814209,-45.40684509277344,0,1.0
4221.014,1757773058,268.42,10741,1.0,0.0,-0.006,7,1,61989,1:01.989,82160,82160,0,2,26011,False,False,Soft (S),108.01847839355467,-5.94167423248291,-37.63774490356445,0,1.0
4228.275,1757773058,269.99,10786,1.0,0.0,-0.006,7,1,62085,1:02.085,82160,82160,0,2,26011,False,False,Soft (S),107.3674545288086,-5.989597797393799,-30.48709487915039,0,1.0
4235.866,1757773059,271.46,10915,1.0,0.0,-0.003,7,1,62187,1:02.187,82160,82160,0,2,26011,False,False,Soft (S),106.70459747314452,-6.034786701202393,-22.84429931640625,0,1.0
4243.506,1757773059,273.07,10912,1.0,0.0,-0.004,7,1,62286,1:02.286,82160,82160,0,2,26011,False,False,Soft (S),106.07959747314452,-6.09776496887207,-15.381577491760254,0,1.0
4251.131,1757773059,274.6,10977,1.0,0.0,-0.005,7,1,62388,1:02.388,82160,82160,0,2,26011,False,False,Soft (S),105.45037841796876,-6.150054931640625,-7.648158550262451,0,1.0
4258.877,1757773059,276.07,11035,1.0,0.0,-0.007,7,1,62490,1:02.490,82160,82160,0,2,26011,False,False,Soft (S),104.8404541015625,-6.186728000640869,0.1303994059562683,0,1.0
4266.565,1757773059,277.54,11087,1.0,0.0,-0.002,7,1,62589,1:02.589,82160,82160,0,2,26011,False,False,Soft (S),104.26090240478516,-6.233614444732666,7.720663547515869,0,1.0
4274.286,1757773059,278.98,11142,1.0,0.0,-0.005,7,1,62688,1:02.688,82160,82160,0,2,26011,False,False,Soft (S),103.69140625,-6.280653476715088,15.352761268615724,0,1.0
4282.283,1757773059,280.46,11166,1.0,0.0,-0.007,7,1,62793,1:02.793,82160,82160,0,2,26011,False,False,Soft (S),103.1036148071289,-6.327161312103272,23.49066925048828,0,1.0
4290.055,1757773059,281.8,11230,1.0,0.0,-0.001,7,1,62892,1:02.892,82160,82160,0,2,26011,False,False,Soft (S),102.56256103515624,-6.376700401306152,31.203474044799805,0,1.0
4297.907,1757773059,283.04,11438,1.0,0.0,-0.002,7,1,62991,1:02.991,82160,82160,0,2,26011,False,False,Soft (S),102.03430938720705,-6.380969524383545,38.95551681518555,0,1.0
4305.887,1757773059,284.53,11357,1.0,0.0,0.006,7,1,63093,1:03.093,82160,82160,0,2,26011,False,False,Soft (S),101.49253845214844,-6.441650390625,46.97837066650391,0,1.0
4313.848,1757773060,285.9,11401,1.0,0.0,0.005,7,1,63192,1:03.192,82160,82160,0,2,26011,False,False,Soft (S),100.9555892944336,-6.504701614379883,54.80427932739258,0,1.0
4321.831,1757773060,287.16,11466,1.0,0.0,0.004,7,1,63294,1:03.294,82160,82160,0,2,26011,False,False,Soft (S),100.38329315185548,-6.562712669372559,62.9031982421875,0,1.0
4329.878,1757773060,288.47,11516,1.0,0.0,0.005,7,1,63393,1:03.393,82160,82160,0,2,26011,False,False,Soft (S),99.80592346191406,-6.621740818023682,70.79820251464844,0,1.0
4337.85,1757773060,289.75,11539,1.0,0.0,0.005,7,1,63495,1:03.495,82160,82160,0,2,26011,False,False,Soft (S),99.18890380859376,-6.685619831085205,78.96723937988281,0,1.0
4345.94,1757773060,290.97,11637,1.0,0.0,0.004,7,1,63594,1:03.594,82160,82160,0,2,26011,False,False,Soft (S),98.5692901611328,-6.723767757415772,86.92927551269531,0,1.0
4354.074,1757773060,292.22,11638,1.0,0.0,0.004,7,1,63693,1:03.693,82160,82160,0,2,26011,False,False,Soft (S),97.9264678955078,-6.779513835906982,94.9225616455078,0,1.0
4362.238,1757773060,293.41,11701,1.0,0.0,0.004,7,1,63795,1:03.795,82160,82160,0,2,26011,False,False,Soft (S),97.23841094970705,-6.835815906524658,103.1900863647461,0,1.0
4370.415,1757773060,294.6,11747,1.0,0.0,0.004,7,1,63894,1:03.894,82160,82160,0,2,26011,False,False,Soft (S),96.54890441894533,-6.892218589782715,111.24673461914062,0,1.0
4378.512,1757773060,295.77,11802,1.0,0.0,0.003,7,1,63993,1:03.993,82160,82160,0,2,26011,False,False,Soft (S),95.84046173095705,-6.93927526473999,119.33333587646484,0,1.0
4386.871,1757773060,296.89,11855,1.0,0.0,0.004,7,1,64095,1:04.095,82160,82160,0,2,26011,False,False,Soft (S),95.0917510986328,-7.000624179840088,127.69610595703124,0,1.0
4395.163,1757773061,298.05,11864,1.0,0.0,0.003,7,1,64194,1:04.194,82160,82160,0,2,26011,False,False,Soft (S),94.3452377319336,-7.055542469024658,135.84312438964844,0,1.0
4403.672,1757773061,299.17,11909,1.0,0.0,0.003,7,1,64299,1:04.299,82160,82160,0,2,26011,False,False,Soft (S),93.53431701660156,-7.113669872283936,144.51458740234375,0,1.0
4411.985,1757773061,300.23,11971,1.0,0.0,0.002,7,1,64398,1:04.398,82160,82160,0,2,26011,False,False,Soft (S),92.75308990478516,-7.17120361328125,152.7205810546875,0,1.0
4420.388,1757773061,301.32,12001,1.0,0.0,0.003,7,1,64497,1:04.497,82160,82160,0,2,26011,False,False,Soft (S),91.95848083496094,-7.226069927215576,160.95443725585938,0,1.0
4428.698,1757773061,302.25,12057,1.0,0.0,0.002,7,1,64596,1:04.596,82160,82160,0,2,26011,False,False,Soft (S),91.15170288085938,-7.279710292816162,169.21481323242188,0,1.0
4437.088,1757773061,303.19,12064,1.0,0.0,0.002,7,1,64698,1:04.698,82160,82160,0,2,26011,False,False,Soft (S),90.30770874023438,-7.340790271759033,177.75094604492188,0,1.0
4445.798,1757773061,303.97,12104,1.0,0.0,0.001,7,1,64800,1:04.800,82160,82160,0,2,26011,False,False,Soft (S),89.4525375366211,-7.389371871948242,186.3104705810547,0,1.0
4454.14,1757773061,304.72,12124,1.0,0.0,0.001,7,1,64899,1:04.899,82160,82160,0,2,26011,False,False,Soft (S),88.61402130126953,-7.439302921295166,194.6385803222656,0,1.0
4462.855,1757773061,305.4,12135,1.0,0.0,-0.0,7,1,65001,1:05.001,82160,82160,0,2,26011,False,False,Soft (S),87.74320220947266,-7.490646839141846,203.23806762695312,0,1.0
4471.293,1757773061,305.78,10855,1.0,0.0,-0.0,8,1,65100,1:05.100,82160,82160,0,2,26011,False,False,Soft (S),86.89372253417969,-7.531343460083008,211.59793090820312,0,1.0
4479.669,1757773062,306.26,10875,1.0,0.0,-0.0,8,1,65199,1:05.199,82160,82160,0,2,26011,False,False,Soft (S),86.04177856445312,-7.582737922668457,219.97018432617188,0,1.0
4488.434,1757773062,306.73,10884,1.0,0.0,-0.0,8,1,65304,1:05.304,82160,82160,0,2,26011,False,False,Soft (S),85.13672637939453,-7.637200832366943,228.86387634277344,0,1.0
4496.858,1757773062,307.17,10907,1.0,0.0,-0.0,8,1,65403,1:05.403,82160,82160,0,2,26011,False,False,Soft (S),84.28230285644531,-7.688654899597168,237.2620086669922,0,1.0
4505.395,1757773062,307.64,10918,1.0,0.0,-0.0,8,1,65502,1:05.502,82160,82160,0,2,26011,False,False,Soft (S),83.42644500732422,-7.7380805015563965,245.67263793945312,0,1.0
4514.309,1757773062,308.09,10932,1.0,0.0,-0.001,8,1,65607,1:05.607,82160,82160,0,2,26011,False,False,Soft (S),82.51774597167969,-7.786919593811035,254.6061553955078,0,1.0
4522.774,1757773062,308.54,10939,1.0,0.0,-0.002,8,1,65706,1:05.706,82160,82160,0,2,26011,False,False,Soft (S),81.66191864013672,-7.832600116729736,263.04168701171875,0,1.0
4531.212,1757773062,308.96,10970,1.0,0.0,-0.004,8,1,65802,1:05.802,82160,82160,0,2,26011,False,False,Soft (S),80.83567810058594,-7.879364013671875,271.2333068847656,0,1.0
4540.119,1757773062,309.38,10984,1.0,0.0,-0.003,8,1,65907,1:05.907,82160,82160,0,2,26011,False,False,Soft (S),79.94036865234375,-7.930499076843262,280.20623779296875,0,1.0
4548.601,1757773062,309.81,10994,1.0,0.0,-0.003,8,1,66006,1:06.006,82160,82160,0,2,26011,False,False,Soft (S),79.10661315917969,-7.97987174987793,288.67938232421875,0,1.0
4557.42,1757773062,310.21,11014,1.0,0.0,-0.003,8,1,66108,1:06.108,82160,82160,0,2,26011,False,False,Soft (S),78.26007843017578,-8.024843215942383,297.4225158691406,0,1.0
4565.873,1757773063,310.64,11018,1.0,0.0,-0.002,8,1,66207,1:06.207,82160,82160,0,2,26011,False,False,Soft (S),77.44942474365234,-8.071660995483398,305.9207763671875,0,1.0
4574.464,1757773063,311.01,11042,1.0,0.0,-0.002,8,1,66306,1:06.306,82160,82160,0,2,26011,False,False,Soft (S),76.64753723144531,-8.119171142578125,314.4308776855469,0,1.0
4583.102,1757773063,311.43,11046,1.0,0.0,-0.001,8,1,66405,1:06.405,82160,82160,0,2,26011,False,False,Soft (S),75.8517074584961,-8.169142723083496,322.9524230957031,0,1.0
4591.861,1757773063,311.8,11058,1.0,0.0,0.0,8,1,66507,1:06.507,82160,82160,0,2,26011,False,False,Soft (S),75.03646850585938,-8.212477684020996,331.7435913085937,0,1.0
4600.558,1757773063,312.18,11078,1.0,0.0,0.0,8,1,66606,1:06.606,82160,82160,0,2,26011,False,False,Soft (S),74.24706268310547,-8.258371353149414,340.2870178222656,0,1.0
4609.463,1757773063,312.56,11089,1.0,0.0,0.001,8,1,66708,1:06.708,82160,82160,0,2,26011,False,False,Soft (S),73.4314193725586,-8.306317329406738,349.099853515625,0,1.0
4618.272,1757773063,312.94,11093,1.0,0.0,0.001,8,1,66810,1:06.810,82160,82160,0,2,26011,False,False,Soft (S),72.61153411865234,-8.353312492370605,357.92303466796875,0,1.0
4626.91,1757773063,313.29,11112,1.0,0.0,0.0,8,1,66912,1:06.912,82160,82160,0,2,26011,False,False,Soft (S),71.7852783203125,-8.404574394226074,366.7559509277344,0,1.0
4635.681,1757773063,313.65,11122,1.0,0.0,0.001,8,1,67011,1:07.011,82160,82160,0,2,26011,False,False,Soft (S),70.97709655761719,-8.454699516296387,375.338623046875,0,1.0
4644.23,1757773063,313.99,11142,1.0,0.0,0.001,8,1,67110,1:07.110,82160,82160,0,2,26011,False,False,Soft (S),70.16320037841797,-8.502838134765625,383.9302978515625,0,1.0
4653.205,1757773064,314.36,11140,1.0,0.0,0.002,8,1,67212,1:07.212,82160,82160,0,2,26011,False,False,Soft (S),69.31893920898438,-8.555407524108887,392.7917175292969,0,1.0
4662.059,1757773064,314.68,11152,1.0,0.0,0.002,8,1,67314,1:07.314,82160,82160,0,2,26011,False,False,Soft (S),68.46715545654297,-8.607003211975098,401.662109375,0,1.0
4670.839,1757773064,315.01,11172,1.0,0.0,0.002,8,1,67413,1:07.413,82160,82160,0,2,26011,False,False,Soft (S),67.63084411621094,-8.648136138916016,410.2801513671875,0,1.0
4679.294,1757773064,315.33,11183,1.0,0.0,0.001,8,1,67512,1:07.512,82160,82160,0,2,26011,False,False,Soft (S),66.78604888916016,-8.694195747375488,418.9060974121094,0,1.0
4688.519,1757773064,315.64,11202,1.0,0.0,-0.001,8,1,67617,1:07.617,82160,82160,0,2,26011,False,False,Soft (S),65.883544921875,-8.74136734008789,428.0638122558594,0,1.0
4697.146,1757773064,315.97,11200,1.0,0.0,-0.0,8,1,67713,1:07.713,82160,82160,0,2,26011,False,False,Soft (S),65.05589294433594,-8.794002532958984,436.4447021484375,0,1.0
4706.02,1757773064,316.28,11212,1.0,0.0,-0.0,8,1,67815,1:07.815,82160,82160,0,2,26011,False,False,Soft (S),64.176025390625,-8.848944664001465,445.3582763671875,0,1.0
4714.629,1757773064,316.58,11226,1.0,0.0,-0.001,8,1,67914,1:07.914,82160,82160,0,2,26011,False,False,Soft (S),63.32283401489258,-8.893308639526367,454.0182800292969,0,1.0
4723.721,1757773064,316.89,11228,1.0,0.0,-0.0,8,1,68016,1:08.016,82160,82160,0,2,26011,False,False,Soft (S),62.44541931152344,-8.946660041809082,462.9493103027344,0,1.0
4732.468,1757773064,317.17,11249,1.0,0.0,0.0,8,1,68115,1:08.115,82160,82160,0,2,26011,False,False,Soft (S),61.595401763916016,-8.994463920593262,471.6261596679688,0,1.0
4741.168,1757773065,317.47,11249,1.0,0.0,0.001,8,1,68214,1:08.214,82160,82160,0,2,26011,False,False,Soft (S),60.74506378173828,-9.048791885375977,480.3106994628906,0,1.0
4750.239,1757773065,317.74,11264,1.0,0.0,0.001,8,1,68316,1:08.316,82160,82160,0,2,26011,False,False,Soft (S),59.86729431152344,-9.091458320617676,489.26654052734375,0,1.0
4759.209,1757773065,318.03,11271,1.0,0.0,-0.0,8,1,68418,1:08.418,82160,82160,0,2,26011,False,False,Soft (S),58.98837661743164,-9.137323379516602,498.2301330566406,0,1.0
4768.23,1757773065,318.29,11276,1.0,0.0,-0.0,8,1,68520,1:08.520,82160,82160,0,2,26011,False,False,Soft (S),58.108375549316406,-9.185996055603027,507.20159912109375,0,1.0
4776.827,1757773065,318.55,11296,1.0,0.0,-0.0,8,1,68619,1:08.619,82160,82160,0,2,26011,False,False,Soft (S),57.25376129150391,-9.2279052734375,515.9165649414062,0,1.0
4785.823,1757773065,318.82,11296,1.0,0.0,-0.0,8,1,68721,1:08.721,82160,82160,0,2,26011,False,False,Soft (S),56.37286376953125,-9.277828216552734,524.9029541015625,0,1.0
4794.789,1757773065,319.07,11311,1.0,0.0,0.0,8,1,68820,1:08.820,82160,82160,0,2,26011,False,False,Soft (S),55.51823425292969,-9.326214790344238,533.6322631835938,0,1.0
4803.77,1757773065,319.32,11322,1.0,0.0,-0.0,8,1,68922,1:08.922,82160,82160,0,2,26011,False,False,Soft (S),54.6370735168457,-9.375567436218262,542.6333618164062,0,1.0
4812.673,1757773065,319.58,11319,1.0,0.0,-0.0,8,1,69024,1:09.024,82160,82160,0,2,26011,False,False,Soft (S),53.754669189453125,-9.43174934387207,551.6414184570312,0,1.0
4821.528,1757773065,319.79,11354,1.0,0.0,-0.001,8,1,69123,1:09.123,82160,82160,0,2,26011,False,False,Soft (S),52.89797592163086,-9.474491119384766,560.3914184570312,0,1.0
4830.414,1757773066,320.06,11343,1.0,0.0,0.0,8,1,69222,1:09.222,82160,82160,0,2,26011,False,False,Soft (S),52.04143905639648,-9.522992134094238,569.1478881835938,0,1.0
4839.222,1757773066,320.29,11353,1.0,0.0,-0.001,8,1,69321,1:09.321,82160,82160,0,2,26011,False,False,Soft (S),51.18507766723633,-9.570411682128906,577.9107055664062,0,1.0
4848.2,1757773066,320.52,11358,1.0,0.0,-0.003,8,1,69423,1:09.423,82160,82160,0,2,26011,False,False,Soft (S),50.30648422241211,-9.620623588562012,586.946044921875,0,1.0
4857.218,1757773066,320.74,11368,1.0,0.0,-0.005,8,1,69525,1:09.525,82160,82160,0,2,26011,False,False,Soft (S),49.43846130371094,-9.66666030883789,595.9889526367188,0,1.0
4866.267,1757773066,320.95,11380,1.0,0.0,-0.005,8,1,69624,1:09.624,82160,82160,0,2,26011,False,False,Soft (S),48.610347747802734,-9.712553977966309,604.773193359375,0,1.0
4875.224,1757773066,321.17,11381,1.0,0.0,-0.004,8,1,69726,1:09.726,82160,82160,0,2,26011,False,False,Soft (S),47.77462005615234,-9.770706176757812,613.8312377929688,0,1.0
4884.242,1757773066,321.37,11389,1.0,0.0,-0.002,8,1,69828,1:09.828,82160,82160,0,2,26011,False,False,Soft (S),46.95676803588867,-9.823090553283691,622.8970947265625,0,1.0
4893.232,1757773066,321.59,11392,1.0,0.0,-0.0,8,1,69927,1:09.927,82160,82160,0,2,26011,False,False,Soft (S),46.17558670043945,-9.87297821044922,631.7032470703125,0,1.0
4902.219,1757773066,321.79,11399,1.0,0.0,0.001,8,1,70029,1:10.029,82160,82160,0,2,26011,False,False,Soft (S),45.376461029052734,-9.925416946411133,640.7824096679688,0,1.0
4911.325,1757773066,321.99,11408,1.0,0.0,0.001,8,1,70131,1:10.131,82160,82160,0,2,26011,False,False,Soft (S),44.575294494628906,-9.97652530670166,649.867431640625,0,1.0
4920.288,1757773067,322.18,11420,1.0,0.0,-0.0,8,1,70230,1:10.230,82160,82160,0,2,26011,False,False,Soft (S),43.79199600219727,-10.028267860412598,658.6900634765625,0,1.0
4929.125,1757773067,322.38,11423,1.0,0.0,0.002,8,1,70329,1:10.329,82160,82160,0,2,26011,False,False,Soft (S),43.003700256347656,-10.072151184082031,667.5177001953125,0,1.0
4938.007,1757773067,322.56,11425,1.0,0.0,0.002,8,1,70428,1:10.428,82160,82160,0,2,26011,False,False,Soft (S),42.21166229248047,-10.12229824066162,676.3497924804688,0,1.0
4946.942,1757773067,322.74,11445,1.0,0.0,0.002,8,1,70527,1:10.527,82160,82160,0,2,26011,False,False,Soft (S),41.412376403808594,-10.170708656311035,685.1865234375,0,1.0
4955.94,1757773067,322.93,11436,1.0,0.0,0.003,8,1,70629,1:10.629,82160,82160,0,2,26011,False,False,Soft (S),40.57907104492188,-10.231595993041992,694.2950439453125,0,1.0
4965.151,1757773067,323.09,11452,1.0,0.0,0.001,8,1,70731,1:10.731,82160,82160,0,2,26011,False,False,Soft (S),39.73440170288086,-10.27164077758789,703.4078979492188,0,1.0
4973.995,1757773067,323.26,11452,1.0,0.0,-0.0,8,1,70830,1:10.830,82160,82160,0,2,26011,False,False,Soft (S),38.90449905395508,-10.309002876281738,712.2562866210938,0,1.0
4983.285,1757773067,323.43,11464,1.0,0.0,-0.0,8,1,70932,1:10.932,82160,82160,0,2,26011,False,False,Soft (S),38.04485321044922,-10.350403785705566,721.377197265625,0,1.0
4992.076,1757773067,323.6,11463,1.0,0.0,0.002,8,1,71031,1:11.031,82160,82160,0,2,26011,False,False,Soft (S),37.209266662597656,-10.39688205718994,730.2343139648438,0,1.0
5001.24,1757773067,323.77,11459,1.0,0.0,0.002,8,1,71133,1:11.133,82160,82160,0,2,26011,False,False,Soft (S),36.34454345703125,-10.441913604736328,739.364013671875,0,1.0
5010.435,1757773068,323.91,11468,1.0,0.0,0.004,8,1,71235,1:11.235,82160,82160,0,2,26011,False,False,Soft (S),35.470741271972656,-10.481531143188477,748.497314453125,0,1.0
5019.299,1757773068,324.01,11504,1.0,0.0,0.01,8,1,71334,1:11.334,82160,82160,0,2,26011,False,False,Soft (S),34.6070556640625,-10.496931076049805,757.36474609375,0,1.0
5028.518,1757773068,324.18,11491,1.0,0.0,0.018,8,1,71436,1:11.436,82160,82160,0,2,26011,False,False,Soft (S),33.687286376953125,-10.530481338500977,766.5017700195312,0,1.0
5037.405,1757773068,324.3,11486,1.0,0.0,0.033,8,1,71535,1:11.535,82160,82160,0,2,26011,False,False,Soft (S),32.73781204223633,-10.555265426635742,775.3678588867188,0,1.0
5046.531,1757773068,314.9,10818,0.0,0.99,0.041,8,1,71637,1:11.637,82160,82160,0,2,26011,False,False,Soft (S),31.65556526184082,-10.578529357910156,784.3887939453125,0,1.0
5054.899,1757773068,301.99,10259,0.0,0.99,0.07,8,1,71733,1:11.733,82160,82160,0,2,26011,False,False,Soft (S),30.51222038269043,-10.600656509399414,792.5222778320312,0,1.0
5063.417,1757773068,288.43,9905,0.0,0.99,0.088,8,1,71838,1:11.838,82160,82160,0,2,26011,False,False,Soft (S),29.08045768737793,-10.639466285705566,800.9982299804688,0,1.0
5071.071,1757773068,275.84,9388,0.0,0.99,0.108,8,1,71934,1:11.934,82160,82160,0,2,26011,False,False,Soft (S),27.56854820251465,-10.665878295898438,808.3560791015625,0,1.0
5078.694,1757773068,263.41,8920,0.0,0.99,0.123,8,1,72036,1:12.036,82160,82160,0,2,26011,False,False,Soft (S),25.75556182861328,-10.709482192993164,815.768798828125,0,1.0
5085.98,1757773068,251.49,9434,0.0,0.99,0.13,7,1,72138,1:12.138,82160,82160,0,2,26011,False,False,Soft (S),23.727449417114254,-10.77945327758789,822.7628173828125,0,1.0
5092.71,1757773069,239.43,8888,0.0,0.71,0.141,7,1,72237,1:12.237,82160,82160,0,2,26011,False,False,Soft (S),21.52265739440918,-10.848641395568848,829.1292114257812,0,1.0
5099.423,1757773069,234.24,9591,1.0,0.0,0.166,7,1,72339,1:12.339,82160,82160,0,2,26011,False,False,Soft (S),18.97663307189941,-10.90958309173584,835.3023071289062,0,1.0
5105.95,1757773069,230.14,8543,0.0,0.99,0.27,7,1,72438,1:12.438,82160,82160,0,2,26011,False,False,Soft (S),16.204097747802734,-10.970247268676758,841.0933837890625,0,1.0
5112.249,1757773069,221.38,8709,0.0,0.01,0.196,7,1,72540,1:12.540,82160,82160,0,2,26011,False,False,Soft (S),13.120891571044922,-11.03044605255127,846.6741943359375,0,1.0
5118.422,1757773069,218.94,8618,0.0,0.0,0.24,7,1,72639,1:12.639,82160,82160,0,2,26011,False,False,Soft (S),9.842823028564451,-11.073702812194824,851.76171875,0,1.0
5124.414,1757773069,216.1,8513,0.0,0.0,0.263,7,1,72738,1:12.738,82160,82160,0,2,26011,False,False,Soft (S),6.26707649230957,-11.111226081848145,856.5536499023438,0,1.0
5130.381,1757773069,213.61,9619,0.03,0.0,0.293,6,1,72840,1:12.840,82160,82160,0,2,26011,False,False,Soft (S),2.297434091567993,-11.141267776489258,861.165283203125,0,1.0
5136.502,1757773069,211.49,9680,0.61,0.0,0.34,6,1,72942,1:12.942,82160,82160,0,2,26011,False,False,Soft (S),-1.892637014389038,-11.17734432220459,865.484130859375,0,1.0
5142.365,1757773069,210.18,9752,0.0,0.0,0.407,6,1,73044,1:13.044,82160,82160,0,2,26011,False,False,Soft (S),-6.318999290466309,-11.209177017211914,869.4921264648438,0,1.0
5148.08,1757773069,208.28,9899,0.76,0.0,0.463,6,1,73140,1:13.140,82160,82160,0,2,26011,False,False,Soft (S),-10.690746307373049,-11.22819995880127,872.9576416015625,0,1.0
5154.032,1757773070,207.34,9476,0.63,0.0,0.548,6,1,73245,1:13.245,82160,82160,0,2,26011,False,False,Soft (S),-15.66761302947998,-11.23967742919922,876.4170532226562,0,1.0
5159.697,1757773070,205.73,9342,0.4,0.0,0.555,6,1,73344,1:13.344,82160,82160,0,2,26011,False,False,Soft (S),-20.518970489501957,-11.250496864318848,879.3717651367188,0,1.0
5165.519,1757773070,203.29,9158,0.11,0.0,0.549,6,1,73446,1:13.446,82160,82160,0,2,26011,False,False,Soft (S),-25.650436401367188,-11.244339942932127,882.0620727539062,0,1.0
5171.208,1757773070,200.0,9005,0.0,0.0,0.568,6,1,73545,1:13.545,82160,82160,0,2,26011,False,False,Soft (S),-30.71731376647949,-11.235760688781738,884.3041381835938,0,1.0
5176.719,1757773070,196.83,8864,0.0,0.0,0.578,6,1,73647,1:13.647,82160,82160,0,2,26011,False,False,Soft (S),-36.005489349365234,-11.226594924926758,886.199462890625,0,1.0
5181.979,1757773070,193.67,8722,0.0,0.0,0.585,6,1,73743,1:13.743,82160,82160,0,2,26011,False,False,Soft (S),-41.01972198486328,-11.217997550964355,887.588623046875,0,1.0
5187.57,1757773070,190.62,9540,0.0,0.0,0.588,5,1,73848,1:13.848,82160,82160,0,2,26011,False,False,Soft (S),-46.51432800292969,-11.205986976623535,888.6614379882812,0,1.0
5192.826,1757773070,187.66,9230,0.0,0.0,0.586,5,1,73947,1:13.947,82160,82160,0,2,26011,False,False,Soft (S),-51.67801284790039,-11.195937156677246,889.2612915039062,0,1.0
5198.039,1757773070,184.63,9342,0.0,0.0,0.594,5,1,74049,1:14.049,82160,82160,0,2,26011,False,False,Soft (S),-56.94420623779297,-11.191375732421877,889.4776611328125,0,1.0
5202.969,1757773070,181.7,9321,0.25,0.0,0.545,5,1,74145,1:14.145,82160,82160,0,2,26011,False,False,Soft (S),-61.823577880859375,-11.189882278442385,889.3131713867188,0,1.0
5208.115,1757773071,179.71,9135,0.0,0.0,0.407,5,1,74247,1:14.247,82160,82160,0,2,26011,False,False,Soft (S),-66.9139633178711,-11.192566871643066,888.7852783203125,0,1.0
5213.064,1757773071,178.51,9331,1.0,0.0,0.238,5,1,74349,1:14.349,82160,82160,0,2,26011,False,False,Soft (S),-71.89287567138672,-11.195979118347168,887.8780517578125,0,1.0
5218.186,1757773071,180.29,9435,1.0,0.0,0.109,5,1,74451,1:14.451,82160,82160,0,2,26011,False,False,Soft (S),-76.82275390625,-11.203558921813965,886.644775390625,0,1.0
5223.217,1757773071,182.7,9570,1.0,0.0,0.047,5,1,74550,1:14.550,82160,82160,0,2,26011,False,False,Soft (S),-81.59296417236328,-11.216019630432127,885.176025390625,0,1.0
5228.341,1757773071,185.49,9642,1.0,0.0,0.045,5,1,74652,1:14.652,82160,82160,0,2,26011,False,False,Soft (S),-86.51654815673828,-11.226153373718262,883.4493408203125,0,1.0
5233.581,1757773071,188.42,9863,1.0,0.0,0.055,5,1,74751,1:14.751,82160,82160,0,2,26011,False,False,Soft (S),-91.328125,-11.224288940429688,881.6317138671875,0,1.0
5238.87,1757773071,191.48,10006,1.0,0.0,0.073,5,1,74853,1:14.853,82160,82160,0,2,26011,False,False,Soft (S),-96.32688903808594,-11.222765922546388,879.6297607421875,0,1.0
5244.184,1757773071,194.66,10163,1.0,0.0,0.088,5,1,74952,1:14.952,82160,82160,0,2,26011,False,False,Soft (S),-101.2085952758789,-11.214645385742188,877.535888671875,0,1.0
5249.775,1757773071,197.67,10337,1.0,0.0,0.1,5,1,75054,1:15.054,82160,82160,0,2,26011,False,False,Soft (S),-106.25365447998048,-11.19760513305664,875.1976928710938,0,1.0
5255.269,1757773072,200.69,10497,1.0,0.0,0.104,5,1,75153,1:15.153,82160,82160,0,2,26011,False,False,Soft (S),-111.14766693115234,-11.180026054382324,872.733154296875,0,1.0
5260.812,1757773072,203.61,10626,1.0,0.0,0.107,5,1,75252,1:15.252,82160,82160,0,2,26011,False,False,Soft (S),-116.0196533203125,-11.1622896194458,870.0548095703125,0,1.0
5266.639,1757773072,206.54,10784,1.0,0.0,0.098,5,1,75354,1:15.354,82160,82160,0,2,26011,False,False,Soft (S),-120.99948120117188,-11.14445686340332,867.0610961914062,0,1.0
5272.358,1757773072,209.38,10948,1.0,0.0,0.1,5,1,75453,1:15.453,82160,82160,0,2,26011,False,False,Soft (S),-125.78059387207033,-11.123368263244627,863.9212036132812,0,1.0
5278.246,1757773072,212.34,11095,1.0,0.0,0.1,5,1,75555,1:15.555,82160,82160,0,2,26011,False,False,Soft (S),-130.64288330078125,-11.096166610717772,860.447265625,0,1.0
