Distance,Timestamp,Speed_kmh,RPM,Throttle,Brake,Steering,Gear,CompletedLaps,iCurrentTime_ms,CurrentLapTime_str,iLastTime_ms,iBestTime_ms,LapNumberTotal,CurrentSectorIndex,LastSectorTime_ms,IsInPit,IsInPitLane,TyreCompound,X,Y,Z,Flag,SurfaceGrip
5521.933,1757772984,320.04,11329,1.0,0.0,-0.0,8,0,69657,1:09.657,0,0,0,2,26014,False,False,Soft (S),53.076316833496094,-9.569238662719728,575.820068359375,0,1.0
5530.863,1757772984,320.25,11355,1.0,0.0,-0.002,8,0,69756,1:09.756,0,0,0,2,26014,False,False,Soft (S),52.18546295166016,-9.614099502563477,584.57861328125,0,1.0
5539.796,1757772984,320.48,11362,1.0,0.0,-0.003,8,0,69858,1:09.858,0,0,0,2,26014,False,False,Soft (S),51.27231216430664,-9.662226676940918,593.6094970703125,0,1.0
5548.824,1757772984,320.7,11371,1.0,0.0,-0.003,8,0,69957,1:09.957,0,0,0,2,26014,False,False,Soft (S),50.39996337890625,-9.710704803466797,602.3823852539062,0,1.0
5557.818,1757772984,320.93,11365,1.0,0.0,-0.002,8,0,70059,1:10.059,0,0,0,2,26014,False,False,Soft (S),49.51826477050781,-9.76811408996582,611.428955078125,0,1.0
5566.925,1757772984,321.13,11384,1.0,0.0,-0.001,8,0,70161,1:10.161,0,0,0,2,26014,False,False,Soft (S),48.65120315551758,-9.819514274597168,620.4832763671875,0,1.0
5575.878,1757772984,321.34,11388,1.0,0.0,0.0,8,0,70263,1:10.263,0,0,0,2,26014,False,False,Soft (S),47.79186630249024,-9.873007774353027,629.5443725585938,0,1.0
5584.939,1757772985,321.54,11398,1.0,0.0,0.001,8,0,70362,1:10.362,0,0,0,2,26014,False,False,Soft (S),46.96226501464844,-9.922760009765623,638.344970703125,0,1.0
5593.568,1757772985,321.75,11405,1.0,0.0,0.005,8,0,70461,1:10.461,0,0,0,2,26014,False,False,Soft (S),46.13124465942383,-9.972469329833984,647.1513061523438,0,1.0
5602.705,1757772985,321.95,11410,1.0,0.0,-0.0,8,0,70563,1:10.563,0,0,0,2,26014,False,False,Soft (S),45.26601791381836,-10.022294998168944,656.2290649414062,0,1.0
5611.699,1757772985,322.15,11403,1.0,0.0,0.003,8,0,70662,1:10.662,0,0,0,2,26014,False,False,Soft (S),44.41756057739258,-10.071832656860352,665.0445556640625,0,1.0
5620.645,1757772985,322.34,11420,1.0,0.0,-0.0,8,0,70764,1:10.764,0,0,0,2,26014,False,False,Soft (S),43.537540435791016,-10.117420196533203,674.1318359375,0,1.0
5629.628,1757772985,322.52,11434,1.0,0.0,0.002,8,0,70863,1:10.863,0,0,0,2,26014,False,False,Soft (S),42.67491149902344,-10.165244102478027,682.9566040039062,0,1.0
5638.861,1757772985,322.72,11421,1.0,0.0,0.002,8,0,70965,1:10.965,0,0,0,2,26014,False,False,Soft (S),41.775272369384766,-10.22861385345459,692.052490234375,0,1.0
5647.651,1757772985,322.88,11439,1.0,0.0,0.001,8,0,71064,1:11.064,0,0,0,2,26014,False,False,Soft (S),40.89215850830078,-10.270402908325195,700.8854370117188,0,1.0
5656.808,1757772985,323.06,11446,1.0,0.0,-0.001,8,0,71166,1:11.166,0,0,0,2,26014,False,False,Soft (S),39.972991943359375,-10.308267593383787,709.9899291992188,0,1.0
5665.673,1757772985,323.23,11450,1.0,0.0,0.0,8,0,71265,1:11.265,0,0,0,2,26014,False,False,Soft (S),39.0771713256836,-10.345870971679688,718.8311157226562,0,1.0
5674.885,1757772986,323.41,11450,1.0,0.0,0.001,8,0,71367,1:11.367,0,0,0,2,26014,False,False,Soft (S),38.15568923950195,-10.392656326293944,727.945068359375,0,1.0
5683.762,1757772986,323.57,11457,1.0,0.0,0.002,8,0,71466,1:11.466,0,0,0,2,26014,False,False,Soft (S),37.26155853271485,-10.437039375305176,736.7957153320312,0,1.0
5692.927,1757772986,323.73,11462,1.0,0.0,0.004,8,0,71568,1:11.568,0,0,0,2,26014,False,False,Soft (S),36.33580017089844,-10.4787015914917,745.9188232421875,0,1.0
5701.852,1757772986,323.89,11472,1.0,0.0,0.013,8,0,71667,1:11.667,0,0,0,2,26014,False,False,Soft (S),35.42841339111328,-10.496100425720217,754.7772216796875,0,1.0
5711.135,1757772986,324.02,11471,1.0,0.0,0.009,8,0,71769,1:11.769,0,0,0,2,26014,False,False,Soft (S),34.47314453125,-10.521331787109377,763.9053344726562,0,1.0
5720.018,1757772986,324.14,11479,1.0,0.0,0.029,8,0,71868,1:11.868,0,0,0,2,26014,False,False,Soft (S),33.50193405151367,-10.550043106079102,772.7646484375,0,1.0
5729.124,1757772986,316.41,10881,0.0,0.99,0.039,8,0,71970,1:11.970,0,0,0,2,26014,False,False,Soft (S),32.41552734375,-10.568668365478516,781.819091796875,0,1.0
5737.875,1757772986,303.52,10371,0.0,0.99,0.065,8,0,72072,1:12.072,0,0,0,2,26014,False,False,Soft (S),31.212278366088867,-10.58912467956543,790.50439453125,0,1.0
5746.009,1757772986,289.96,9975,0.0,0.99,0.074,8,0,72171,1:12.171,0,0,0,2,26014,False,False,Soft (S),29.895965576171875,-10.62716007232666,798.5458374023438,0,1.0
5754.011,1757772986,277.32,9518,0.0,0.99,0.098,8,0,72273,1:12.273,0,0,0,2,26014,False,False,Soft (S),28.328929901123047,-10.652688026428224,806.415283203125,0,1.0
5761.593,1757772987,264.73,9015,0.0,0.99,0.113,8,0,72372,1:12.372,0,0,0,2,26014,False,False,Soft (S),26.612075805664062,-10.687816619873049,813.6564331054688,0,1.0
5768.89,1757772987,253.09,9638,0.2,0.99,0.124,7,0,72474,1:12.474,0,0,0,2,26014,False,False,Soft (S),24.63864517211914,-10.748990058898926,820.7111206054688,0,1.0
5775.857,1757772987,241.05,8978,0.0,0.83,0.123,7,0,72576,1:12.576,0,0,0,2,26014,False,False,Soft (S),22.436498641967773,-10.823074340820312,827.3402709960938,0,1.0
5782.47,1757772987,235.13,9630,1.0,0.0,0.155,7,0,72675,1:12.675,0,0,0,2,26014,False,False,Soft (S),20.03304672241211,-10.883716583251951,833.3958740234375,0,1.0
5788.952,1757772987,230.19,8966,0.0,0.93,0.232,7,0,72774,1:12.774,0,0,0,2,26014,False,False,Soft (S),17.335966110229492,-10.943004608154297,839.23828125,0,1.0
5795.253,1757772987,221.66,8912,1.0,0.0,0.193,7,0,72876,1:12.876,0,0,0,2,26014,False,False,Soft (S),14.349913597106934,-11.004586219787598,844.8677978515625,0,1.0
5801.371,1757772987,220.83,8701,0.09,0.0,0.258,7,0,72975,1:12.975,0,0,0,2,26014,False,False,Soft (S),11.159571647644045,-11.054527282714844,850.0572509765625,0,1.0
5807.576,1757772987,218.07,8587,0.0,0.0,0.304,7,0,73077,1:13.077,0,0,0,2,26014,False,False,Soft (S),7.566737651824951,-11.094572067260742,855.1283569335938,0,1.0
5813.706,1757772987,215.3,9700,0.2,0.0,0.295,6,0,73179,1:13.179,0,0,0,2,26014,False,False,Soft (S),3.6707708835601807,-11.125469207763672,859.8648681640625,0,1.0
5819.603,1757772987,212.86,9778,0.28,0.0,0.321,6,0,73278,1:13.278,0,0,0,2,26014,False,False,Soft (S),-0.3520911633968353,-11.15771484375,864.1580810546875,0,1.0
5825.447,1757772988,211.18,9642,0.66,0.0,0.378,6,0,73377,1:13.377,0,0,0,2,26014,False,False,Soft (S),-4.583492755889893,-11.19331169128418,868.1599731445312,0,1.0
5831.44,1757772988,210.18,9988,0.67,0.0,0.481,6,0,73479,1:13.479,0,0,0,2,26014,False,False,Soft (S),-9.175251007080078,-11.217562675476074,871.97607421875,0,1.0
5837.3,1757772988,208.7,9427,0.58,0.0,0.549,6,0,73578,1:13.578,0,0,0,2,26014,False,False,Soft (S),-13.82426643371582,-11.228578567504885,875.370361328125,0,1.0
5843.163,1757772988,206.84,9356,0.23,0.0,0.545,6,0,73680,1:13.680,0,0,0,2,26014,False,False,Soft (S),-18.768739700317383,-11.239791870117188,878.56201171875,0,1.0
5848.737,1757772988,204.02,9186,0.0,0.0,0.56,6,0,73779,1:13.779,0,0,0,2,26014,False,False,Soft (S),-23.700294494628903,-11.237167358398438,881.317626953125,0,1.0
5854.48,1757772988,200.72,9040,0.0,0.0,0.586,6,0,73881,1:13.881,0,0,0,2,26014,False,False,Soft (S),-28.88641929626465,-11.227437019348145,883.7578735351562,0,1.0
5860.159,1757772988,197.55,8896,0.0,0.0,0.59,6,0,73983,1:13.983,0,0,0,2,26014,False,False,Soft (S),-34.150657653808594,-11.218954086303713,885.7782592773438,0,1.0
5865.676,1757772988,194.33,8751,0.0,0.0,0.581,6,0,74085,1:14.085,0,0,0,2,26014,False,False,Soft (S),-39.464351654052734,-11.211502075195312,887.3682250976562,0,1.0
5871.031,1757772988,191.23,9116,1.0,0.0,0.581,0,0,74184,1:14.184,0,0,0,2,26014,False,False,Soft (S),-44.6395378112793,-11.202916145324709,888.4923095703125,0,1.0
5876.29,1757772988,188.34,9529,0.0,0.0,0.586,5,0,74283,1:14.283,0,0,0,2,26014,False,False,Soft (S),-49.80697250366211,-11.192560195922852,889.2102661132812,0,1.0
5881.442,1757772989,185.43,9065,0.0,0.0,0.589,5,0,74382,1:14.382,0,0,0,2,26014,False,False,Soft (S),-54.93310546875,-11.18730354309082,889.5426635742188,0,1.0
5886.61,1757772989,182.4,8835,0.0,0.0,0.581,5,0,74484,1:14.484,0,0,0,2,26014,False,False,Soft (S),-60.13996887207031,-11.18610954284668,889.4857788085938,0,1.0
5891.689,1757772989,179.9,9186,0.0,0.0,0.449,5,0,74586,1:14.586,0,0,0,2,26014,False,False,Soft (S),-65.2493896484375,-11.189437866210938,889.051513671875,0,1.0
5896.584,1757772989,177.88,9277,1.0,0.0,0.281,5,0,74685,1:14.685,0,0,0,2,26014,False,False,Soft (S),-70.1003646850586,-11.19292449951172,888.263916015625,0,1.0
5901.694,1757772989,179.38,9432,1.0,0.0,0.139,5,0,74787,1:14.787,0,0,0,2,26014,False,False,Soft (S),-75.02992248535156,-11.201196670532228,887.1215209960938,0,1.0
5906.719,1757772989,181.72,9507,1.0,0.0,0.054,5,0,74886,1:14.886,0,0,0,2,26014,False,False,Soft (S),-79.7958984375,-11.21188259124756,885.7274780273438,0,1.0
5911.832,1757772989,184.4,9600,1.0,0.0,0.04,5,0,74988,1:14.988,0,0,0,2,26014,False,False,Soft (S),-84.71090698242188,-11.22667407989502,884.067138671875,0,1.0
5916.986,1757772989,187.35,9777,1.0,0.0,0.054,5,0,75087,1:15.087,0,0,0,2,26014,False,False,Soft (S),-89.51054382324219,-11.226149559020996,882.3021850585938,0,1.0
5922.341,1757772989,190.36,9909,1.0,0.0,0.063,5,0,75189,1:15.189,0,0,0,2,26014,False,False,Soft (S),-94.49810028076172,-11.22486972808838,880.3612060546875,0,1.0
5927.551,1757772989,193.49,10095,1.0,0.0,0.08,5,0,75288,1:15.288,0,0,0,2,26014,False,False,Soft (S),-99.22533416748048,-11.219027519226074,878.3984985351562,0,1.0
5933.033,1757772990,196.54,10248,1.0,0.0,0.096,5,0,75387,1:15.387,0,0,0,2,26014,False,False,Soft (S),-104.26896667480467,-11.20509910583496,876.1428833007812,0,1.0
5938.658,1757772990,199.55,10441,1.0,0.0,0.105,5,0,75492,1:15.492,0,0,0,2,26014,False,False,Soft (S),-109.46448516845705,-11.185588836669922,873.6134033203125,0,1.0
5944.25,1757772990,202.4,10613,1.0,0.0,0.107,5,0,75591,1:15.591,0,0,0,2,26014,False,False,Soft (S),-114.3465805053711,-11.167840957641602,871.0146484375,0,1.0
5949.828,1757772990,205.34,10768,1.0,0.0,0.102,5,0,75690,1:15.690,0,0,0,2,26014,False,False,Soft (S),-119.19503784179688,-11.1502103805542,868.1934814453125,0,1.0
5955.737,1757772990,208.24,10883,1.0,0.0,0.106,5,0,75792,1:15.792,0,0,0,2,26014,False,False,Soft (S),-124.14044952392578,-11.130292892456056,865.0464477539062,0,1.0
5961.543,1757772990,211.21,11016,1.0,0.0,0.1,5,0,75891,1:15.891,0,0,0,2,26014,False,False,Soft (S),-128.88113403320312,-11.106388092041016,861.7589721679688,0,1.0
5967.477,1757772990,214.06,11150,1.0,0.0,0.101,5,0,75993,1:15.993,0,0,0,2,26014,False,False,Soft (S),-133.69468688964844,-11.07351303100586,858.1336059570312,0,1.0
5973.572,1757772990,216.9,11347,1.0,0.0,0.104,5,0,76095,1:16.095,0,0,0,2,26014,False,False,Soft (S),-138.43057250976562,-11.037899017333984,854.275634765625,0,1.0
5979.502,1757772990,219.7,11462,1.0,0.0,0.099,5,0,76191,1:16.191,0,0,0,2,26014,False,False,Soft (S),-142.80914306640625,-11.013514518737791,850.43701171875,0,1.0
5985.671,1757772990,222.51,11588,1.0,0.0,0.093,5,0,76293,1:16.293,0,0,0,2,26014,False,False,Soft (S),-147.35826110839844,-10.98904514312744,846.1298828125,0,1.0
5991.859,1757772991,225.22,11722,1.0,0.0,0.094,5,0,76392,1:16.392,0,0,0,2,26014,False,False,Soft (S),-151.65882873535156,-10.95633029937744,841.7237548828125,0,1.0
5998.246,1757772991,227.98,11886,1.0,0.0,0.094,5,0,76494,1:16.494,0,0,0,2,26014,False,False,Soft (S),-155.96937561035156,-10.91739273071289,836.9644165039062,0,1.0
6004.692,1757772991,230.66,12003,1.0,0.0,0.088,5,0,76596,1:16.596,0,0,0,2,26014,False,False,Soft (S),-160.1529541015625,-10.882295608520508,831.990966796875,0,1.0
6011.079,1757772991,233.32,12131,1.0,0.0,0.09,5,0,76695,1:16.695,0,0,0,2,26014,False,False,Soft (S),-164.07644653320312,-10.842670440673828,826.95751953125,0,1.0
6017.707,1757772991,235.36,10857,1.0,0.0,0.084,6,0,76797,1:16.797,0,0,0,2,26014,False,False,Soft (S),-167.96791076660156,-10.797175407409668,821.5780029296875,0,1.0
6024.266,1757772991,237.61,10989,1.0,0.0,0.091,6,0,76896,1:16.896,0,0,0,2,26014,False,False,Soft (S),-171.59400939941406,-10.754714012145996,816.1771850585938,0,1.0
6030.807,1757772991,239.89,11045,1.0,0.0,0.085,6,0,76995,1:16.995,0,0,0,2,26014,False,False,Soft (S),-175.0626983642578,-10.715046882629396,810.6016845703125,0,1.0
6037.675,1757772991,242.16,11176,1.0,0.0,0.088,6,0,77097,1:17.097,0,0,0,2,26014,False,False,Soft (S),-178.45729064941406,-10.666397094726562,804.6752319335938,0,1.0
6044.515,1757772991,244.41,11277,1.0,0.0,0.085,6,0,77199,1:17.199,0,0,0,2,26014,False,False,Soft (S),-181.6732482910156,-10.62218189239502,798.5775146484375,0,1.0
6051.328,1757772991,246.61,11339,1.0,0.0,0.083,6,0,77298,1:17.298,0,0,0,2,26014,False,False,Soft (S),-184.61219787597656,-10.578934669494627,792.4988403320312,0,1.0
6058.2,1757772992,248.75,11434,1.0,0.0,0.078,6,0,77400,1:17.400,0,0,0,2,26014,False,False,Soft (S),-187.4521484375,-10.536112785339355,786.0808715820312,0,1.0
6065.359,1757772992,250.92,11530,1.0,0.0,0.07,6,0,77502,1:17.502,0,0,0,2,26014,False,False,Soft (S),-190.09698486328125,-10.496844291687012,779.51318359375,0,1.0
6072.344,1757772992,253.07,11631,1.0,0.0,0.065,6,0,77601,1:17.601,0,0,0,2,26014,False,False,Soft (S),-192.47532653808597,-10.457998275756836,773.0030517578125,0,1.0
6079.384,1757772992,255.15,11700,1.0,0.0,0.058,6,0,77703,1:17.703,0,0,0,2,26014,False,False,Soft (S),-194.7372283935547,-10.422003746032717,766.1666870117188,0,1.0
6086.335,1757772992,257.16,11814,1.0,0.0,0.063,6,0,77799,1:17.799,0,0,0,2,26014,False,False,Soft (S),-196.68899536132807,-10.380046844482422,759.619140625,0,1.0
6093.789,1757772992,259.23,11895,1.0,0.0,0.06,6,0,77904,1:17.904,0,0,0,2,26014,False,False,Soft (S),-198.64138793945312,-10.333978652954102,752.344482421875,0,1.0
6101.077,1757772992,261.24,11978,1.0,0.0,0.062,6,0,78003,1:18.003,0,0,0,2,26014,False,False,Soft (S),-200.31024169921875,-10.293781280517578,745.3840942382812,0,1.0
6108.244,1757772992,263.13,12053,1.0,0.0,0.062,6,0,78102,1:18.102,0,0,0,2,26014,False,False,Soft (S),-201.80909729003903,-10.25423812866211,738.331298828125,0,1.0
6115.725,1757772992,264.91,12137,1.0,0.0,0.055,6,0,78204,1:18.204,0,0,0,2,26014,False,False,Soft (S),-203.17286682128903,-10.216756820678713,730.9757080078125,0,1.0
6123.075,1757772992,266.35,10685,1.0,0.0,0.048,7,0,78306,1:18.306,0,0,0,2,26014,False,False,Soft (S),-204.3477935791016,-10.175200462341309,723.5404052734375,0,1.0
6130.52,1757772993,267.74,10763,1.0,0.0,0.038,7,0,78405,1:18.405,0,0,0,2,26014,False,False,Soft (S),-205.3255615234375,-10.137049674987791,716.259521484375,0,1.0
6137.812,1757772993,269.28,10767,1.0,0.0,0.032,7,0,78504,1:18.504,0,0,0,2,26014,False,False,Soft (S),-206.1646270751953,-10.105347633361816,708.9219360351562,0,1.0
6145.42,1757772993,270.73,10815,1.0,0.0,0.019,7,0,78603,1:18.603,0,0,0,2,26014,False,False,Soft (S),-206.89198303222656,-10.072911262512209,701.532470703125,0,1.0
6153.016,1757772993,272.2,10886,1.0,0.0,0.011,7,0,78705,1:18.705,0,0,0,2,26014,False,False,Soft (S),-207.5515289306641,-10.040502548217772,693.868896484375,0,1.0
6160.713,1757772993,273.67,10915,1.0,0.0,0.009,7,0,78807,1:18.807,0,0,0,2,26014,False,False,Soft (S),-208.1403961181641,-10.0122709274292,686.1572265625,0,1.0
6168.467,1757772993,275.11,10994,1.0,0.0,0.011,7,0,78909,1:18.909,0,0,0,2,26014,False,False,Soft (S),-208.6697235107422,-9.968221664428713,678.3992309570312,0,1.0
6176.101,1757772993,276.59,11034,1.0,0.0,0.011,7,0,79008,1:19.008,0,0,0,2,26014,False,False,Soft (S),-209.13401794433597,-9.92396068572998,670.8264770507812,0,1.0
6183.963,1757772993,277.99,11089,1.0,0.0,0.011,7,0,79110,1:19.110,0,0,0,2,26014,False,False,Soft (S),-209.56207275390625,-9.875782012939451,662.981201171875,0,1.0
6191.538,1757772993,279.38,11146,1.0,0.0,0.009,7,0,79209,1:19.209,0,0,0,2,26014,False,False,Soft (S),-209.9327087402344,-9.844993591308594,655.3262939453125,0,1.0
6199.516,1757772994,280.72,11207,1.0,0.0,0.01,7,0,79311,1:19.311,0,0,0,2,26014,False,False,Soft (S),-210.26995849609372,-9.801743507385254,647.3977661132812,0,1.0
6207.484,1757772994,282.1,11261,1.0,0.0,0.01,7,0,79413,1:19.413,0,0,0,2,26014,False,False,Soft (S),-210.568359375,-9.76237964630127,639.4290161132812,0,1.0
6215.075,1757772994,283.4,11299,1.0,0.0,0.01,7,0,79509,1:19.509,0,0,0,2,26014,False,False,Soft (S),-210.8117828369141,-9.732685089111328,631.8922729492188,0,1.0
6223.215,1757772994,284.72,11370,1.0,0.0,0.013,7,0,79614,1:19.614,0,0,0,2,26014,False,False,Soft (S),-211.03158569335935,-9.664716720581056,623.60888671875,0,1.0
6231.272,1757772994,285.99,11411,1.0,0.0,0.011,7,0,79713,1:19.713,0,0,0,2,26014,False,False,Soft (S),-211.19615173339844,-9.59597396850586,615.7626953125,0,1.0
6239.247,1757772994,287.25,11448,1.0,0.0,0.008,7,0,79815,1:19.815,0,0,0,2,26014,False,False,Soft (S),-211.32546997070312,-9.536067962646484,607.6427612304688,0,1.0
6247.044,1757772994,288.45,11510,1.0,0.0,0.006,7,0,79911,1:19.911,0,0,0,2,26014,False,False,Soft (S),-211.41326904296875,-9.475435256958008,599.966796875,0,1.0
6255.371,1757772994,289.69,11547,1.0,0.0,0.006,7,0,80016,1:20.016,0,0,0,2,26014,False,False,Soft (S),-211.4786834716797,-9.413836479187012,591.5353393554688,0,1.0
6263.299,1757772994,290.83,11618,1.0,0.0,0.005,7,0,80115,1:20.115,0,0,0,2,26014,False,False,Soft (S),-211.5128631591797,-9.35376262664795,583.5518798828125,0,1.0
6271.586,1757772994,292.03,11665,1.0,0.0,0.005,7,0,80217,1:20.217,0,0,0,2,26014,False,False,Soft (S),-211.5230865478516,-9.29499053955078,575.2926025390625,0,1.0
6279.54,1757772995,293.18,11706,1.0,0.0,0.005,7,0,80316,1:20.316,0,0,0,2,26014,False,False,Soft (S),-211.50784301757807,-9.24188232421875,567.2440795898438,0,1.0
6287.808,1757772995,294.37,11739,1.0,0.0,0.006,7,0,80415,1:20.415,0,0,0,2,26014,False,False,Soft (S),-211.46856689453125,-9.191483497619627,559.1643676757812,0,1.0
6296.276,1757772995,295.47,11798,1.0,0.0,0.005,7,0,80517,1:20.517,0,0,0,2,26014,False,False,Soft (S),-211.4019775390625,-9.142899513244627,550.8076171875,0,1.0
6304.167,1757772995,296.56,11877,1.0,0.0,0.009,7,0,80613,1:20.613,0,0,0,2,26014,False,False,Soft (S),-211.3132781982422,-9.09211540222168,542.9132690429688,0,1.0
6312.511,1757772995,297.69,11850,1.0,0.0,0.01,7,0,80718,1:20.718,0,0,0,2,26014,False,False,Soft (S),-211.18386840820312,-9.045618057250977,534.2481689453125,0,1.0
6320.884,1757772995,298.77,11871,1.0,0.0,0.001,7,0,80817,1:20.817,0,0,0,2,26014,False,False,Soft (S),-211.0274810791016,-8.99813461303711,526.0494995117188,0,1.0
6329.085,1757772995,299.78,11947,1.0,0.0,0.003,7,0,80919,1:20.919,0,0,0,2,26014,False,False,Soft (S),-210.83056640625,-8.956782341003418,517.5723876953125,0,1.0
6337.738,1757772995,300.6,12120,1.0,0.0,0.003,7,0,81021,1:21.021,0,0,0,2,26014,False,False,Soft (S),-210.61192321777344,-8.912056922912598,509.3172302246094,0,1.0
6346.134,1757772995,301.78,12041,1.0,0.0,0.005,7,0,81120,1:21.120,0,0,0,2,26014,False,False,Soft (S),-210.3663024902344,-8.87712574005127,500.7838439941406,0,1.0
6354.619,1757772995,302.67,12089,1.0,0.0,0.01,7,0,81222,1:21.222,0,0,0,2,26014,False,False,Soft (S),-210.10137939453125,-8.82213020324707,492.2239685058594,0,1.0
6362.945,1757772996,303.5,12076,1.0,0.0,0.011,7,0,81321,1:21.321,0,0,0,2,26014,False,False,Soft (S),-209.81515502929688,-8.78094482421875,483.8935546875,0,1.0
6371.475,1757772996,304.23,12118,1.0,0.0,0.011,7,0,81420,1:21.420,0,0,0,2,26014,False,False,Soft (S),-209.4848175048828,-8.734491348266602,475.54345703125,0,1.0
6380.034,1757772996,304.89,12133,1.0,0.0,0.011,7,0,81522,1:21.522,0,0,0,2,26014,False,False,Soft (S),-209.09341430664065,-8.690821647644043,466.9228820800781,0,1.0
6388.656,1757772996,305.24,13116,1.0,0.0,0.009,0,0,81624,1:21.624,0,0,0,2,26014,False,False,Soft (S),-208.65138244628903,-8.654497146606445,458.2869567871094,0,1.0
6397.023,1757772996,305.8,10856,1.0,0.0,0.008,8,0,81723,1:21.723,0,0,0,2,26014,False,False,Soft (S),-208.17596435546875,-8.613022804260254,449.8974914550781,0,1.0
6405.679,1757772996,306.25,10862,1.0,0.0,0.005,8,0,81825,1:21.825,0,0,0,2,26014,False,False,Soft (S),-207.64373779296875,-8.573342323303223,441.2432556152344,0,1.0
6414.247,1757772996,306.66,10893,1.0,0.0,0.006,8,0,81924,1:21.924,0,0,0,2,26014,False,False,Soft (S),-207.0968170166016,-8.532864570617676,432.83343505859375,0,1.0
6422.736,1757772996,307.08,10905,1.0,0.0,0.009,8,0,82023,1:22.023,0,0,0,2,26014,False,False,Soft (S),-206.52261352539065,-8.495352745056152,424.4138488769531,0,1.0
6431.53,1757772996,307.49,10918,1.0,0.0,0.008,8,0,82128,1:22.128,0,0,0,2,26014,False,False,Soft (S),-205.8758544921875,-8.454668998718262,415.4742431640625,0,1.0
