TurboBoost,KERS_Charge,KERS_CurrentKJ,DRS_Enabled,Timestamp,CompletedLaps,DistanceTraveled_m,CurrentSectorIndex,IsInPit
-1.8551935295186606,1.4641997992768858,1.6524050497872194,-0.5005741344284832,1765206920,6,43765.191,2,False
-1.964489170619476,1.4641997992768858,1.6524050497872194,-0.5005741344284832,1765206920,6,43770.574,2,False
-2.116164754187955,1.4641997992768858,1.652419425325037,-0.5005741344284832,1765206920,6,43775.684,2,False
-2.2232298720009993,1.4710897664824558,1.6528075648461267,-0.5005741344284832,1765206920,6,43780.949,2,False
-2.1942330692599663,1.4710897664824558,1.6538569791068507,-0.5005741344284832,1765206920,6,43786.156,2,False
-1.835118819928715,1.4641997992768858,1.6613610098479181,-0.5005741344284832,1765206920,6,43791.098,2,False
-1.4871571870363216,1.4504198648657463,1.6712945064802498,-0.5005741344284832,1765206920,6,43796.391,2,False
-1.168192356884961,1.4366399304546065,1.6819036533900344,-0.5005741344284832,1765206920,6,43801.809,2,False
-0.8982990390645792,1.422859996043467,1.6925271758376368,-0.5005741344284832,1765206920,6,43806.879,2,False
-0.6440193842586,1.4021900944267573,1.7039413528652367,-0.5005741344284832,1765206921,6,43812.496,2,False
-0.5057269404167507,1.3884101600156176,1.7159018003299262,-0.5005741344284832,1765206921,6,43817.926,2,False
-0.4254281020569686,1.374630225604478,1.72797725209716,-0.5005741344284832,1765206921,6,43823.492,2,False
-0.347359786984957,1.3608502911933382,1.7405989743014836,-0.5005741344284832,1765206921,6,43829.344,2,False
-0.2737525184884894,1.3401803895766289,1.7533788274218063,-0.5005741344284832,1765206921,6,43835.172,2,False
-0.20906734314310785,1.326400455165489,1.7658999208614028,-0.5005741344284832,1765206921,6,43840.801,2,False
-0.14661269108549974,1.3126205207543493,1.7788666559733615,-0.5005741344284832,1765206921,6,43846.965,2,False
-0.08861908560343368,1.29195061913764,1.7917902644718662,-0.5005741344284832,1765206921,6,43853.047,2,False
-0.03508652669691161,1.2781706847265002,1.804296982373644,-0.5005741344284832,1765206921,6,43858.898,2,False
0.016215508921838956,1.2643907503153606,1.817148713183058,-0.5005741344284832,1765206921,6,43865.203,2,False
0.06082597467727401,1.2506108159042209,1.8296266800091998,-0.5005741344284832,1765206922,6,43871.309,2,False
0.10543644043270808,1.2299409142875113,1.8424640352807955,-0.5005741344284832,1765206922,6,43877.691,2,False
0.14558585961260012,1.2161609798763717,1.8553013905523907,-0.5005741344284832,1765206922,6,43884.402,2,False
0.18350475550471967,1.202381045465232,1.867764981840715,-0.5005741344284832,1765206922,6,43890.621,2,False
