AccG_Lateral,AccG_Vertical,AccG_Longitudinal,LocalVelocity_X,LocalVelocity_Y,LocalVelocity_Z,AngularVel_X,AngularVel_Y,AngularVel_Z,Heading,Pitch,Roll,TireLoad_FL,TireLoad_FR,TireLoad_RL,TireLoad_RR,Timestamp,CompletedLaps,DistanceTraveled_m,CurrentSectorIndex,IsInPit
0.4380226289651969,-0.10312510145140333,0.2376454582772786,-0.38274788471396237,1.8906786729187786,-2.269962607277018,0.02275704748798764,0.32220922511133604,0.06157988037172656,-1.2927469395758548,0.7656399899400173,-2.4419318880806657,-1.666433835165418,-1.0646411173930803,-1.6748718741508126,-1.4014716271327472,1765206846,6,38903.918,1,False
0.3758464137636156,-0.44218276991450495,-0.38109493618292845,-0.32178793190662763,2.095404439956218,-2.2715223633011328,0.02275704748798764,0.3605549584198448,-0.08863842224551592,-1.2943158915718127,0.6318706632540438,-2.3531919832100225,-1.6267392519932118,-1.193307581491265,-1.7684777272890377,-1.6195759532493474,1765206846,6,38906.074,1,False
0.4242784129732684,0.07745996109959645,-0.47855548964559114,-0.33661602853543876,1.9988356819196902,-2.274105709216072,0.4541681002862509,0.3829233028498082,0.03426746171404612,-1.2964078275664235,0.6318706632540438,-2.4419318880806657,-1.5679041057186809,-0.9606885710880524,-1.7179665256256138,-1.4149277879721802,1765206846,6,38908.363,1,False
0.427550845352299,-0.1178667392106686,-0.252339709590053,-0.3316733296591684,2.0490514360986842,-2.2769815093855335,0.5129968802132868,0.40529164727977157,0.04792367104288634,-1.2990227475596867,0.6318706632540438,-2.4419318880806657,-1.5369258405130717,-0.9265513608989441,-1.8474752239951273,-1.5547573401845034,1765206847,6,38910.547,1,False
0.4262418724006867,-0.3537329433589132,0.24837506049335156,-0.32343549819871775,1.848188419382706,-2.275811692367448,1.7484012586810405,0.4915695472239162,-3.0247234279461646,-1.3021606515516027,0.09679335651015082,-2.0426023161627724,-1.9202671489224044,-0.2952500363600856,-1.550869402436489,-2.253504279433879,1765206847,6,38912.801,1,False
0.35424836006201366,-0.36478917167836217,0.35388281561806895,-0.3168452330303572,2.613012983032008,-2.2717660751799005,0.2188529805781073,0.4564192916911166,-1.304041052512296,-1.3063445235408238,-0.30451462354776887,-1.2883131247623072,-2.1387640384904834,-0.20463233778517806,-1.7974696962082002,-2.2348946952942375,1765206847,6,38915.098,1,False
0.5008533306425843,0.19907847261353503,0.2117155862551023,-0.39263328246650314,1.6086978994521166,-2.2696701530224965,0.4345585069772389,0.264690625148573,2.1236674890266003,-1.3094824275327392,-0.30451462354776887,-0.8002436479737709,-0.9314362120361396,-1.2760429034079237,-1.9216407258813561,-1.299319325270837,1765206847,6,38917.309,1,False
0.339849657594279,-0.821779942215586,0.7249482255905919,-0.15538373640552466,2.327169459243885,-2.249588294212022,-1.1145993644347063,0.4692012027939528,-0.6212305860702847,-1.3105283955300449,-0.1707452968617957,-1.2883131247623072,-1.4031185809177416,-1.5196261219447906,-2.1499243881266197,-1.828862199496702,1765206847,6,38919.602,1,False
0.4615841420942172,1.0872621476092685,1.4617142444276015,-0.42558460830830563,1.558482145273122,-2.18515087346579,-0.5459211584733594,0.6129977027008606,0.8536400214444596,-1.3157582355165711,0.8994093166259907,-1.5989027918095573,-1.3835657595332127,-0.884472508061675,-1.2024039155437678,-0.8297852023629552,1765206847,6,38921.863,1,False
0.6022987343925329,-0.5711721003080762,-0.42758987911924456,-0.5046677903286318,1.7245804090959502,-2.1193974085742115,-0.44787319192829955,0.5235243249810069,-0.3071377715069595,-1.32151105950175,1.5682559500558566,-1.643272744244879,-1.822915300281964,-1.2982676496247911,-1.7343728336186282,-1.3716962925093203,1765206847,6,38924.367,1,False
0.5676109511748085,0.7113503847480038,1.1898976549537532,-0.468421331902649,1.6009723988091944,-2.054375079318936,-3.3304834083530586,0.36375043619555386,0.4439537415792528,-1.3256949314909712,3.7085651770314287,-1.4657929345035934,-2.1676221182447577,-1.3305676141266385,-0.8282614329222542,-0.5540197955429114,1765206847,6,38927.027,1,False
0.3463945223523402,-0.6448802891044025,1.1603912488595527,-0.35968195662470054,1.0640501041260984,-1.9880367059183148,5.474223987393315,0.24232228071860956,-0.9080109819759296,-1.3277868674855815,3.5747958503454553,-1.0220934101503782,-2.6186915730161635,-2.0223795143652876,-0.6754917362338777,-1.0608303469889677,1765206847,6,38929.566,1,False
0.33526825226363616,-1.6509970661742586,0.26268119678144886,-0.49313482628400096,2.37738521342288,-1.967418680974551,-1.487181637305934,0.5650655360652247,-1.7820083790217038,1.9544607080583727,0.8994093166259907,-0.40091407605587764,-0.9704240667245678,-1.4924822985652566,-2.0365410678187335,-2.8297715249149675,1765206847,6,38932.609,1,False
0.5270327896748291,0.5971026921136978,1.320441148582641,-0.5376191161704343,1.3305798763069157,-1.9037611382403763,-0.21255807222015594,0.4755921583453709,-0.18423188754739747,1.9502768360691516,1.8357946034278034,-0.8446136004090924,-1.7825139886259795,-0.8481424562458358,-1.287918986658041,-0.6972849632887067,1765206848,6,38935.598,1,False
0.42035149411843165,-0.8881173121322798,1.0834957663110298,-0.4848969948235503,1.5353056433443553,-1.83912874799113,1.3562093925008014,0.3669459139712629,-0.9626358192912903,1.9476619160758883,1.5682559500558566,-0.6227638382324849,-1.9458860564593625,-1.3260041329034415,-1.3914135733810966,-1.5373502214815769,1765206848,6,38938.492,1,False
0.4052983051748909,-0.534318005909913,1.018224019496586,-0.5162007543732627,1.6666391542740335,-1.7840498633895852,0.23846257388711928,0.40209616950406263,-0.8533861446605686,1.945569980081278,0.8994093166259907,-0.5340239333618421,-1.5794473376203906,-1.1161432626263013,-1.6402051206176285,-1.438576274894248,1765206848,6,38941.84,1,False
0.40398933222327865,0.5749902354747999,1.2945112765604645,-0.5524472127992455,1.4155603833790604,-1.7203923206554106,-0.19294847891114397,0.30623183623279077,0.03426746171404612,1.9440010280853202,1.0331786433119636,-0.5340239333618421,-1.2988172355201493,-0.7297882743922777,-1.2837050376872325,-0.9929196799439987,1765206848,6,38945.023,1,False
0.3549028465378198,6.636286345368766e-05,1.3463710206048172,-0.4848969948235503,1.121991358948015,-1.6516655708428638,0.5326064735222987,0.18799915853155555,-0.15691946888971703,1.9440010280853202,1.166947969997937,-0.44528402849119897,-1.5859845760953384,-1.1319080159427992,-1.0787385597471089,-0.9690994122452573,1765206848,6,38948.688,1,False
0.30058046904591185,-0.36478917167836217,1.106743237779188,-0.40251868021904386,1.3576191285571435,-1.5897140112600645,-0.2713868521471919,0.14006699189591965,0.10254850835824723,1.9450469960826253,0.8994093166259907,-0.40091407605587764,-1.383035713170379,-1.0779759651232008,-1.4085502991957177,-1.2426316689685442,1765206848,6,38952.191,1,False
0.26000230754593245,0.014808000622718975,-0.27648131457621705,-0.36462465550097095,1.179932613769932,-1.5339039910222159,-0.016462139130036295,0.1368715141202106,-0.34810639949348016,1.9471389320772357,1.4344866233698836,-0.40091407605587764,-1.6739722723257184,-0.976868186333932,-0.9965384618232054,-0.9189966857154529,1765206848,6,38955.793,1,False
0.22793247023143262,-0.729644706220178,0.8528093186654613,-0.2921317386490053,1.4619133872365937,-1.467955556627623,1.454257359045861,0.07296195860602939,-0.44369986479536183,1.9497538520704987,0.8994093166259907,-0.3121741711852346,-1.1624775321912806,-1.0309187691333537,-1.6845920497768108,-1.5193705001897384,1765206848,6,38959.707,1,False
0.1834273898766165,-0.19157492800699505,1.308817412848562,-0.21469612292076928,0.924991092553498,-1.4111219464989495,-0.3106060387652158,0.050593614176065976,0.04792367104288634,1.9534147400610675,1.0331786433119636,-0.3565441236205561,-1.4954644361314202,-1.2228813104571765,-0.9475442817892722,-0.9396103789162867,1765206848,6,38963.727,1,False
0.22204209194917754,-0.6780489740627496,1.071872030576951,-0.26741824426765337,1.1142658583050928,-1.3491703869161502,0.003147454178975672,0.07935291415744752,0.10254850835824723,1.9560296600543305,0.8994093166259907,-0.3565441236205561,-1.4867481181648228,-1.120884541819233,-1.2433634995400262,-1.145747310924625,1765206848,6,38967.691,1,False
0.2613112804975447,-0.7849258478174228,1.1353555103553825,-0.25423771393093236,0.8477360861242754,-1.2876087663393796,-0.13411969898410808,0.12728508079308343,-0.11595084090319634,-1.3277868674855815,1.166947969997937,-0.3121741711852346,-1.6263269937110079,-1.2687531866487909,-1.2601069234507052,-0.845302732522472,1765206849,6,38971.965,1,False
0.2809458747717283,-0.18051869968754608,1.1031667037071635,-0.30860740156990657,1.056324603483176,-1.2303364748289236,-1.0361609911986585,0.1911946363072646,0.14351713634476793,-1.3262179154896236,1.0331786433119636,-0.3565441236205561,-1.0804970280730148,-0.7192981941779163,-1.1641412588888271,-1.081272259413128,1765206849,6,38976.316,1,False
0.31956057684428935,-0.5895991475071578,1.0352125563387014,-0.3580343903326104,1.0099715996256424,-1.1662889930887201,1.454257359045861,0.21675845851293707,-0.047669794258995236,-1.3256949314909712,1.0331786433119636,-0.3121741711852346,-1.5780338806528342,-1.180565393660261,-1.0732323330919193,-1.0005925546354202,1765206849,6,38980.691,1,False
0.3333047928362178,-0.1289229675301176,1.1478733796074676,-0.3992235476348636,0.7511673280877472,-1.114768301917187,-1.330304890833838,0.24232228071860956,0.2527668109754897,-1.3256949314909712,0.8994093166259907,-0.3565441236205561,-1.3775585674210984,-0.8307775212017233,-0.9157430135562377,-0.7643367264503079,1765206849,6,38985.355,1,False
0.33068684693299333,-0.7112176590210963,0.7419367624327075,-0.404166246511134,1.1683443628055488,-1.0626627022366106,0.6502640333763706,0.21675845851293707,0.17082955500244837,-1.3256949314909712,0.6318706632540438,-0.3565441236205561,-1.1251387106316681,-0.7593620033581893,-1.5007515026770069,-1.2623864582860098,1765206849,6,38990.137,1,False
0.30450738790074855,0.313326165247841,0.8188322449812303,-0.40087111392695374,0.86318708741012,-1.0156263096344067,-0.722407498254467,0.19439011408297366,0.48492236956577356,-1.3251719474923185,0.7656399899400173,-0.5340239333618421,-0.9002223706692712,-0.49225018682639865,-1.206674050500854,-0.6971704427709242,1765206849,6,38994.816,1,False
0.27440101001366707,0.4238884484423307,1.2560635352862033,-0.38769058359023273,1.0795011054119428,-0.9789233006919614,0.6894832199943945,0.12728508079308343,-0.2525129341915986,-1.3236029954963604,0.8994093166259907,-0.5340239333618421,-0.8896214434125989,-0.5131118152752981,-1.175603200089426,-1.0263024108775713,1765206849,6,38999.746,1,False
0.2377497673685244,-0.09575428257177068,0.9708349430422639,-0.27071337685183366,0.7588928287306695,-0.9185314971332763,1.5326957322819088,0.10811221413882904,-0.8943547726470893,-1.3209880755030974,0.8994093166259907,-0.44528402849119897,-1.2421022746969523,-0.5792526600166955,-0.956196923675999,-0.6964833196642298,1765206849,6,39004.855,1,False
0.22924144318304485,0.05903291390051482,1.0879664339010602,-0.2888366060648251,0.5966573152293022,-0.8676931992222932,-0.6831883116364431,0.2007810696343918,-2.0278201469408277,-1.3194191235071393,0.8994093166259907,-0.0903244090086272,-1.3915753490160316,-0.758887875438896,-0.48176245554924385,-0.7468723474884903,1765206849,6,39009.996,1,False
0.284872793626565,-0.615397013585872,0.9815645452583368,-0.3151976667382671,0.805245832588203,-0.8160262809234988,-0.016462139130036295,0.18480368075584647,-0.3754188181511606,-1.3183731555098341,0.7656399899400173,0.26463521047394467,-1.1166579688263303,-0.8212949628158599,-0.8975387540023451,-0.9645185915339609,1765206849,6,39015.078,1,False
0.3202150633200954,-0.2615977073635052,0.9449050710200875,-0.275656075728104,0.6932260732658304,-0.7647005592549799,-0.05568132574806023,0.1911946363072646,-0.8260737260028881,-1.3178501715111814,0.6318706632540438,0.39774506777990914,-1.0691304782922497,-0.5518125066876034,-0.9307446718923157,-0.8039608256030217,1765206850,6,39020.449,1,False
0.2567298751669018,-0.3979578566367091,0.8635389208815343,-0.17680209820269632,0.6932260732658304,-0.7148858512348218,0.29729135381415517,0.12408960301737436,-0.4710122834530423,-1.3162812195152234,0.6318706632540438,0.6195948299565165,-0.9365599935435314,-0.7291363485032496,-0.8906840636764968,-0.7934821982259314,1765206850,6,39025.695,1,False
0.2213876054733714,0.32438239356729,0.8313501142333153,-0.21634368921285943,0.5503043113717692,-0.6683856247659071,0.04236664079699961,0.18799915853155555,0.02061125238520589,-1.314712267519266,0.6318706632540438,0.6195948299565165,-0.8144726479708554,-0.5685255158426876,-0.6553771531465524,-0.5113609026689636,1765206850,6,39031.359,1,False
0.2377497673685244,-0.099439692011587,0.7329954272526467,-0.3003695701094559,0.6584613203726802,-0.6263209544905681,0.02275704748798764,0.1528489029987559,0.14351713634476793,-1.3136662995219603,0.6318706632540438,0.6195948299565165,-0.7834943827652465,-0.4553274751114428,-0.8522528490627236,-0.6872071577238544,1765206850,6,39036.949,1,False
0.1834273898766165,0.1585389687755555,0.6480527430420691,-0.26741824426765337,0.7279908261589805,-0.5888380675360657,-0.15372929229312007,0.07296195860602939,-0.10229463157435614,-1.31157436352735,0.49810133656807076,0.6195948299565165,-0.5622883673426848,-0.29412398255176425,-0.9101806009147705,-0.8033882230141097,1765206850,6,39042.305,1,False
0.13761333657018815,-0.6080261947062393,0.4728025735128775,-0.1965728937077779,0.8206968338740476,-0.5534023603632133,0.06197623410601157,-0.00692498578669711,-0.2525129341915986,-1.308436459535434,0.49810133656807076,0.7083347348271595,-0.4748307174751385,-0.33626210137894486,-1.2543197668641282,-1.405021763184002,1765206850,6,39047.754,1,False
0.08198198612666803,0.05903291390051482,1.1335672433193702,-0.14220320606880363,0.7743438300165141,-0.5236207687777764,0.4541681002862509,-0.03887976354378769,-0.10229463157435614,-1.304252587546213,0.6318706632540438,0.7527046872624809,-0.5064568171242106,-0.4736999319840532,-0.8921448993197103,-0.8470205402892081,1765206850,6,39054.066,1,False
0.04205831110249475,-0.08469805425232171,0.8098909098011695,-0.04170166225130583,0.5464415610503081,-0.4765843761755722,0.27768176050514315,0.0026614475404300782,-0.11595084090319634,-1.299545731558339,0.49810133656807076,0.7527046872624809,-0.5797210032758792,-0.4693142487305913,-0.7145409966967031,-0.7164671500172605,1765206850,6,39060.336,1,False
0.10227106687665771,-0.4384973604746886,0.7911141059230419,-0.06971028921683803,0.4923630565498523,-0.4325212684943366,0.5326064735222987,0.07296195860602939,0.17082955500244837,-1.2958848435677708,0.49810133656807076,0.7527046872624809,-0.6553409510401416,-0.6624028438627357,-0.7157209024085294,-0.5945600588378848,1765206850,6,39066.035,1,False
0.16641074150565738,0.4902258183590245,0.8519151851474552,-0.14220320606880363,0.24900978629780135,-0.3871908590435078,-0.702797904945455,0.1432624696716287,-0.020357375601314783,-1.2937929075731605,0.7656399899400173,0.7083347348271595,-0.702220607130759,-0.4761891035603422,-0.2817965303878127,-0.15869496815803125,1765206850,6,39072.25,1,False
0.2528029563120651,-0.10312510145140333,0.8680095884715646,-0.23281935213376068,0.48850030622839113,-0.34585732440447253,-0.5655307517823713,0.1688262918773012,0.19814197366012884,-1.2922239555772024,0.49810133656807076,0.663964782391838,-0.6193566924077705,-0.3024212211393948,-0.7356669275370228,-0.5500115774205271,1765206851,6,39078.633,1,False
0.2940356042878507,-0.06627100705324011,0.7651842339008655,-0.30531226898572633,0.47691205526400776,-0.30169673197172936,-0.23216766552916793,0.210367502961519,0.03426746171404612,-1.2917009715785497,0.49810133656807076,0.663964782391838,-0.44962406822038425,-0.11768913058479274,-0.755725324638071,-0.5358682934743995,1765206851,6,39084.57,1,False
0.29272663133623844,-0.5969699663867903,0.6766650156182636,-0.3300257633670783,0.5657553126576137,-0.25924212269036195,0.4541681002862509,0.19758559185868274,0.07523608970056679,-1.2911779875798968,0.36433200988209735,0.663964782391838,-0.5118161747928616,-0.07075046657476855,-1.038340835613625,-0.8408936925878491,1765206851,6,39091.109,1,False
0.25738436164270795,0.3722927162849022,0.6766650156182636,-0.30531226898572633,0.3842060475489407,-0.21576392351816936,0.5522160668313107,0.1688262918773012,-0.006701166272474559,-1.2901320195825916,0.6318706632540438,0.663964782391838,-0.39909298163024626,-0.08604109197197346,-0.5358133743481469,-0.3644883386130227,1765206851,6,39097.668,1,False
0.22662349727982037,-0.05890018817360746,0.6677236804382028,-0.262475545391383,0.33012754304848496,-0.17784235518188432,0.6110448467583466,0.14645794744733778,0.17082955500244837,-1.2885630675866337,0.6318706632540438,0.663964782391838,-0.4545122735665166,-0.1793850260828167,-0.504124478087667,-0.3474247814634435,1765206851,6,39103.938,1,False
0.2344773349894938,-0.8402069894146676,0.5800985956736071,-0.2262290869654002,0.4691865546210855,-0.1419679666272497,0.4345585069772389,0.1336760363445015,-0.757792679358687,-1.2869941155906757,0.36433200988209735,0.7527046872624809,-0.46741006839546767,-0.13297975598199738,-0.8974263820297903,-0.8033309627552185,1765206851,6,39110.711,1,False
0.23578630794110605,0.427573857882147,0.8706919890255829,-0.21304855662867916,0.3880687978704019,-0.11335619205989844,-0.4086540053102756,0.1752172474287193,0.5258909975522942,-1.2854251635947183,0.36433200988209735,0.7970746396978023,0.08919750662014186,0.26054641703133513,-0.4770428327019381,-0.21916180154714404,1765206851,6,39117.539,1,False
0.28618176657817723,1.1204308325676156,0.6185463369478684,-0.31190253415408686,0.2605980372621847,-0.07801796963855367,-0.23216766552916793,0.20397654741010085,-0.11595084090319634,-1.2849021795960653,1.0331786433119636,0.7083347348271595,-0.2996209475384715,0.19772446772499008,-0.09469719608391704,0.10842413956944062,1765206851,6,39124.043,1,False
0.30712533380397306,-1.643626247294626,0.5157209823771692,-0.2888366060648251,0.6082455661936856,-0.04750524241681276,0.6698736266853825,0.19758559185868274,-0.020357375601314783,-1.2838562115987602,0.36433200988209735,0.7527046872624809,-0.45457116760683136,-0.11745206662514611,-1.3507911053025032,-1.1526758022504608,1765206851,6,39131.004,1,False
0.31497917151364646,0.4754841805997592,0.5800985956736071,-0.3102549678619967,0.21810778372611234,-0.010119840213817583,0.983627119629574,0.22954036961577332,-0.07498221291667569,-1.2838562115987602,0.49810133656807076,0.7527046872624809,-0.31817257023764806,0.09554990111731147,-0.2560633486727423,0.05293894870386256,1765206851,6,39138.023,1,False
0.35752079244104423,0.8771938095397384,0.6283818056459353,-0.34650142628797953,0.032695768295978714,0.023122460050123653,-1.2518665175977903,0.26149514737286395,0.02061125238520589,-1.2838562115987602,0.6318706632540438,0.7970746396978023,-0.2721763247517531,0.10361007574529535,-0.08846055160712082,0.10762249594496344,1765206852,6,39144.867,1,False
0.42885981830391123,-1.0171066425258513,0.7571370322388108,-0.4667737656105589,0.3494412946557906,0.05309902113857472,-1.6440583837780294,0.3509685250927176,0.006955043056365666,-1.2843791955974126,0.2305626831961242,0.7083347348271595,-0.26569798031712,0.31317461607287733,-0.8397795601091306,-0.47001899574951334,1765206852,6,39151.934,1,False
0.5073981954006456,-0.615397013585872,0.4835321757289505,-0.5178483206653529,0.44214730237085764,0.08731616891758735,1.4346477657368493,0.37014139174697197,0.14351713634476793,-1.2864711315920234,0.49810133656807076,0.663964782391838,-0.5360805194025784,0.12719793973013077,-0.7701089371250974,-0.3757113493556986,1765206852,6,39159.184,1,False
0.5610660864167473,0.2985845274885757,0.5201916499671997,-0.6315303948195716,-0.1488534968126942,0.11919368266042808,0.14041460734205943,0.37014139174697197,0.17082955500244837,-1.2890860515852864,0.6318706632540438,0.6195948299565165,-0.6121716194893593,0.1642391834249098,-0.12104842364803958,0.20084219741984546,1765206852,6,39166.188,1,False
0.5558301946102984,0.11062864605794333,0.5273447181112483,-0.6463584914483828,-0.002068984597171416,0.15048628789422652,-0.2713868521471919,0.3605549584198448,-0.1432632595608768,-1.2911779875798968,0.6318706632540438,0.663964782391838,-0.557989102399701,0.1306353671450061,-0.1972928070265339,0.05391237310501346,1765206852,6,39173.688,1,False
0.5296507355780536,-0.055214778733791145,0.5729455275295584,-0.6167022981907605,0.25287253661926246,0.17934177434034546,-0.48709237854632353,0.3669459139712629,0.03426746171404612,-1.2932699235745075,0.36433200988209735,0.7083347348271595,-0.12547127032747193,0.5155087056312389,-0.4817062695629662,-0.09044073955971484,1765206852,6,39180.699,1,False
0.4700924662796967,1.0946329664889012,0.5380743203273213,-0.5475045139229752,-0.3149517606355226,0.2085871997924928,-0.5067019718553355,0.29025444735424544,-0.10229463157435614,-1.2948388755704656,0.7656399899400173,0.7527046872624809,-0.5975658974912774,-0.19331253371205362,0.7398894440812679,0.9942403446163838,1765206852,6,39188.055,1,False
0.35752079244104423,-0.9212859970906268,0.3699772189421784,-0.4980775251602713,0.02110751733159534,0.23022881462708217,0.9444079330115501,0.2487132362700277,1.0175145333905422,-1.2953618595691179,0.49810133656807076,0.5308549250858735,-0.8899159136141731,-0.3250608292856436,-0.20808051639180347,0.17587672454328035,1765206852,6,39195.719,1,False
0.268510631731412,0.46074254284049393,0.35924761672610545,-0.34320629370379924,-0.21452025227753335,0.25148049045564314,-0.016462139130036295,0.14965342522304684,0.07523608970056679,-1.2943158915718127,0.6318706632540438,0.486484972650552,-0.23572091379686358,-0.2860638079237804,0.13055242290236438,0.19723480110969946,1765206852,6,39203.344,1,False
0.1736100927395247,0.6818671092294732,0.5032031131250841,-0.22458152067331005,0.009519266367211962,0.27224474252666736,-2.2519557763574003,0.08254839193315656,0.03426746171404612,-1.2922239555772024,0.36433200988209735,0.3533751153445876,0.3536906416741156,0.6345740793637364,0.09245832420625577,-0.04686568254350754,1765206853,6,39210.93,1,False
0.19324468701370828,-1.3414226732296877,0.2778814665875522,-0.23281935213376068,0.7511673280877472,0.29257031321591,1.2581614259557414,0.1113076919145381,0.4985785788946137,-1.2906550035812445,0.2305626831961242,0.26463521047394467,0.3538084297547452,0.6406784763246361,-1.057725000879344,-0.8122635631422465,1765206853,6,39218.238,1,False
0.1899722546346777,0.6486984242711263,0.32884707711389877,-0.21304855662867916,-0.15657899745561646,0.31372450429296334,-0.2713868521471919,0.16243533632588306,0.6487968815118562,-1.2885630675866337,0.8994093166259907,0.1315253531679802,-0.1560372772508768,-0.11205886154318632,0.13369883813390154,0.2702988914548774,1765206853,6,39226.051,1,False
0.19193571406209606,-0.5932845569469741,0.5371801868093152,-0.18833506224732724,-0.14499074649123309,0.33400133260645287,-1.408743264069886,0.12408960301737436,-0.40273123680884104,-1.2869941155906757,0.49810133656807076,0.08715540073265872,-0.5141130423651407,-0.08491503816365212,0.08105256899193462,0.15257179917455946,1765206853,6,39233.418,1,False
0.20698890300563683,0.7224066130674528,0.4021660255903972,-0.2295242195495804,0.032695768295978714,0.35461935755021706,-0.8988938380355748,0.15604438077446495,0.3347040669485311,-1.2854251635947183,0.49810133656807076,0.1315253531679802,0.18024769294689405,0.375463171470018,0.23736198281578968,0.4404763808795389,1765206853,6,39241.164,1,False
0.22596901080401424,-0.47166604543303553,0.35298868210006284,-0.23611448471794091,0.1408527772968898,0.37362888409411305,0.003147454178975672,0.1528489029987559,0.03426746171404612,-1.2843791955974126,0.6318706632540438,0.08715540073265872,0.08949197682171608,0.19197566670356023,-0.2952249811081226,-0.07687005820249933,1765206853,6,39248.93,1,False
0.24167668622336108,0.19907847261353503,0.34941214802803855,-0.2575328465151126,-0.009794485240093668,0.39366200052883354,-0.13411969898410808,0.17202176965301025,-0.1978880968762377,-1.2828102436014546,0.7656399899400173,0.042785448297337235,-0.17888816489303716,0.13253187882217896,0.09515525154757329,0.21464191981262612,1765206853,6,39256.547,1,False
