Timestamp,Speed_kmh,RPM,Throttle,Brake,Steering,Gear,CompletedLaps,iCurrentTime_ms,CurrentLapTime_str,iLastTime_ms,iBestTime_ms,DistanceTraveled_m,LapNumberTotal,CurrentSectorIndex,LastSectorTime_ms,IsInPit,IsInPitLane,TyreCompound,CarX,CarY,CarZ,Flag,SurfaceGrip,Distance,DistanceTraveled_m_Original
1757772902,165.27,12109,1.0,0.0,0.1,3,0,19563,0:19.563,0,0,146.824,0,0,0,False,False,Soft (S),28.941194534301758,-10.632851600646973,805.7172241210938,0,1.0,0.0,146.824
1757772903,166.17,10337,1.0,0.0,0.101,4,0,19668,0:19.668,0,0,151.692,0,0,0,False,False,Soft (S),27.939252853393555,-10.650772094726562,810.4418334960938,0,1.0,4.868,151.692
1757772903,167.06,10470,1.0,0.0,0.121,4,0,19770,0:19.770,0,0,156.293,0,0,0,False,False,Soft (S),26.86155128479004,-10.67584228515625,814.895751953125,0,1.0,9.469,156.293
1757772903,167.91,10503,1.0,0.0,0.131,4,0,19869,0:19.869,0,0,160.893,0,0,0,False,False,Soft (S),25.606433868408203,-10.715822219848633,819.4724731445312,0,1.0,14.069,160.893
1757772903,168.38,10510,1.0,0.0,0.136,4,0,19971,0:19.971,0,0,165.599,0,0,0,False,False,Soft (S),24.19002914428711,-10.76600170135498,824.0213623046875,0,1.0,18.775,165.599
1757772903,168.78,10552,1.0,0.0,0.159,4,0,20073,0:20.073,0,0,170.425,0,0,0,False,False,Soft (S),22.596689224243164,-10.812724113464355,828.5245361328125,0,1.0,23.601,170.425
1757772903,169.11,10552,1.0,0.0,0.17,4,0,20175,0:20.175,0,0,175.281,0,0,0,False,False,Soft (S),20.827497482299805,-10.855978012084961,832.9718627929688,0,1.0,28.457,175.281
1757772903,169.17,10589,1.0,0.0,0.19,4,0,20277,0:20.277,0,0,180.01,0,0,0,False,False,Soft (S),18.880952835083008,-10.897258758544922,837.351318359375,0,1.0,33.186,180.01
1757772903,168.93,10401,0.0,0.0,0.245,4,0,20376,0:20.376,0,0,184.783,0,0,0,False,False,Soft (S),16.82452392578125,-10.93896198272705,841.5237426757812,0,1.0,37.959,184.783
1757772903,162.92,9780,0.0,0.0,0.276,4,0,20484,0:20.484,0,0,189.65,0,0,0,False,False,Soft (S),14.427209854125977,-10.985856056213379,845.8889770507812,0,1.0,42.826,189.65
