Timestamp,Speed_kmh,RPM,Throttle,Brake,Steering,Gear,CompletedLaps,iCurrentTime_ms,CurrentLapTime_str,iLastTime_ms,iBestTime_ms,DistanceTraveled_m,LapNumberTotal,CurrentSectorIndex,LastSectorTime_ms,IsInPit,IsInPitLane,TyreCompound,CarX,CarY,CarZ,Flag,SurfaceGrip,Distance,DistanceTraveled_m_Original
1758041018,290.55,11572,1.0,0.0,0.01,7,0,18,0:00.018,0,0,7881.664,0,0,0,False,False,Soft (S),-207.59634399414062,-8.464386940002441,411.442138671875,0,1.0,369.413,7881.664
1758041018,291.48,11626,1.0,0.0,0.009,7,0,117,0:00.117,0,0,7889.902,0,0,0,False,False,Soft (S),-206.97608947753906,-8.42170524597168,403.4634704589844,0,1.0,377.651,7889.902
1758041018,292.45,11657,1.0,0.0,0.006,7,0,222,0:00.222,0,0,7898.4,0,0,0,False,False,Soft (S),-206.27047729492188,-8.382638931274414,394.97650146484375,0,1.0,386.149,7898.4
1758041018,293.32,11751,1.0,0.0,0.004,7,0,318,0:00.318,0,0,7906.22,0,0,0,False,False,Soft (S),-205.58795166015625,-8.337703704833984,387.1949462890625,0,1.0,393.969,7906.22
1758041018,294.32,11747,1.0,0.0,0.006,7,0,420,0:00.420,0,0,7914.578,0,0,0,False,False,Soft (S),-204.83181762695312,-8.29773998260498,378.9029846191406,0,1.0,402.327,7914.578
1758041018,295.27,11758,1.0,0.0,0.002,7,0,522,0:00.522,0,0,7922.631,0,0,0,False,False,Soft (S),-204.04910278320312,-8.254111289978027,370.5868835449219,0,1.0,410.38,7922.631
1758041019,296.18,11806,1.0,0.0,0.003,7,0,621,0:00.621,0,0,7930.961,0,0,0,False,False,Soft (S),-203.26702880859375,-8.213668823242188,362.49163818359375,0,1.0,418.71,7930.961
1758041019,297.1,11829,1.0,0.0,0.0,7,0,723,0:00.723,0,0,7939.408,0,0,0,False,False,Soft (S),-202.43838500976562,-8.181407928466797,354.1275329589844,0,1.0,427.157,7939.408
1758041019,298.01,11881,1.0,0.0,0.003,7,0,819,0:00.819,0,0,7947.392,0,0,0,False,False,Soft (S),-201.63555908203125,-8.14741039276123,346.2330017089844,0,1.0,435.141,7947.392
1758041019,298.91,11913,1.0,0.0,0.004,7,0,924,0:00.924,0,0,7956.059,0,0,0,False,False,Soft (S),-200.73410034179688,-8.103920936584473,337.574462890625,0,1.0,443.808,7956.059
1758041019,299.81,11918,1.0,0.0,0.004,7,0,1026,0:01.026,0,0,7964.199,0,0,0,False,False,Soft (S),-199.84388732910156,-8.057817459106445,329.139404296875,0,1.0,451.948,7964.199
1758041019,300.64,11976,1.0,0.0,-0.004,7,0,1125,0:01.125,0,0,7972.789,0,0,0,False,False,Soft (S),-198.97377014160156,-8.005096435546875,320.9294128417969,0,1.0,460.538,7972.789
1758041019,301.53,12002,1.0,0.0,-0.002,7,0,1227,0:01.227,0,0,7981.338,0,0,0,False,False,Soft (S),-198.07708740234375,-7.967228412628174,312.4450378417969,0,1.0,469.087,7981.338
1758041019,302.34,12018,1.0,0.0,-0.001,7,0,1323,0:01.323,0,0,7989.321,0,0,0,False,False,Soft (S),-197.23638916015625,-7.9308695793151855,304.4373779296875,0,1.0,477.07,7989.321
1758041019,303.12,12091,1.0,0.0,-0.0,7,0,1425,0:01.425,0,0,7997.925,0,0,0,False,False,Soft (S),-196.34445190429688,-7.885987758636475,295.90606689453125,0,1.0,485.674,7997.925
1758041019,303.87,12111,1.0,0.0,-0.0,7,0,1527,0:01.527,0,0,8006.249,0,0,0,False,False,Soft (S),-195.4512176513672,-7.8438005447387695,287.35260009765625,0,1.0,493.998,8006.249
1758041020,304.61,12159,1.0,0.0,0.002,7,0,1626,0:01.626,0,0,8014.784,0,0,0,False,False,Soft (S),-194.58226013183594,-7.788723945617676,279.0302429199219,0,1.0,502.533,8014.784
1758041020,304.9,10835,1.0,0.0,0.001,8,0,1728,0:01.728,0,0,8023.468,0,0,0,False,False,Soft (S),-193.68418884277344,-7.745649337768555,270.4447021484375,0,1.0,511.217,8023.468
1758041020,305.44,10841,1.0,0.0,-0.001,8,0,1830,0:01.830,0,0,8031.845,0,0,0,False,False,Soft (S),-192.7841796875,-7.6985673904418945,261.8448791503906,0,1.0,519.594,8031.845
1758041020,305.96,10889,1.0,0.0,-0.001,8,0,1929,0:01.929,0,0,8040.427,0,0,0,False,False,Soft (S),-191.9088134765625,-7.6540045738220215,253.48316955566406,0,1.0,528.176,8040.427
1758041020,306.57,10917,1.0,0.0,-0.001,8,0,2031,0:02.031,0,0,8049.215,0,0,0,False,False,Soft (S),-191.00784301757812,-7.610678672790527,244.85179138183594,0,1.0,536.964,8049.215
1758041020,307.33,10928,1.0,0.0,0.001,8,0,2127,0:02.127,0,0,8057.285,0,0,0,False,False,Soft (S),-190.16244506835938,-7.566162109375,236.71063232421875,0,1.0,545.034,8057.285
1758041020,308.09,10952,1.0,0.0,-0.001,8,0,2232,0:02.232,0,0,8066.323,0,0,0,False,False,Soft (S),-189.24000549316406,-7.512588024139404,227.78408813476562,0,1.0,554.072,8066.323
1758041020,308.81,10998,1.0,0.0,-0.003,8,0,2331,0:02.331,0,0,8074.628,0,0,0,False,False,Soft (S),-188.3698272705078,-7.468660831451416,219.3458251953125,0,1.0,562.377,8074.628
1758041020,309.56,11029,1.0,0.0,-0.003,8,0,2430,0:02.430,0,0,8083.313,0,0,0,False,False,Soft (S),-187.5031280517578,-7.421496868133545,210.8865203857422,0,1.0,571.062,8083.313
1758041020,310.29,11067,1.0,0.0,-0.003,8,0,2532,0:02.532,0,0,8092.271,0,0,0,False,False,Soft (S),-186.61752319335938,-7.37243127822876,202.14923095703125,0,1.0,580.02,8092.271
1758041021,311.02,11085,1.0,0.0,-0.002,8,0,2628,0:02.628,0,0,8100.498,0,0,0,False,False,Soft (S),-185.7935791015625,-7.325281620025635,193.90542602539062,0,1.0,588.247,8100.498
1758041021,311.75,11095,1.0,0.0,-0.002,8,0,2730,0:02.730,0,0,8109.396,0,0,0,False,False,Soft (S),-184.92796325683594,-7.268706798553467,185.12557983398438,0,1.0,597.145,8109.396
1758041021,312.47,11121,1.0,0.0,-0.002,8,0,2835,0:02.835,0,0,8118.123,0,0,0,False,False,Soft (S),-184.0449676513672,-7.21714973449707,176.06488037109375,0,1.0,605.872,8118.123
1758041021,313.21,11127,1.0,0.0,-0.001,8,0,2934,0:02.934,0,0,8126.92,0,0,0,False,False,Soft (S),-183.21646118164062,-7.1721954345703125,167.50167846679688,0,1.0,614.669,8126.92
1758041021,313.87,11172,1.0,0.0,-0.001,8,0,3033,0:03.033,0,0,8135.412,0,0,0,False,False,Soft (S),-182.387939453125,-7.127439498901367,158.91944885253906,0,1.0,623.161,8135.412
1758041021,314.56,11198,1.0,0.0,0.0,8,0,3132,0:03.132,0,0,8144.295,0,0,0,False,False,Soft (S),-181.56106567382812,-7.078530311584473,150.31787109375,0,1.0,632.044,8144.295
1758041021,315.24,11217,1.0,0.0,-0.0,8,0,3234,0:03.234,0,0,8153.32,0,0,0,False,False,Soft (S),-180.70985412597656,-7.029814720153809,141.4364776611328,0,1.0,641.069,8153.32
1758041021,315.92,11265,1.0,0.0,-0.0,8,0,3336,0:03.336,0,0,8161.971,0,0,0,False,False,Soft (S),-179.85617065429688,-6.980220317840576,132.5352325439453,0,1.0,649.72,8161.971
1758041021,316.6,11259,1.0,0.0,0.001,8,0,3438,0:03.438,0,0,8170.913,0,0,0,False,False,Soft (S),-179.0010986328125,-6.933719158172607,123.61524200439453,0,1.0,658.662,8170.913
1758041021,317.27,11268,1.0,0.0,0.001,8,0,3537,0:03.537,0,0,8179.49,0,0,0,False,False,Soft (S),-178.1700897216797,-6.886291027069092,114.93968200683594,0,1.0,667.239,8179.49
1758041022,317.86,11331,1.0,0.0,0.001,8,0,3636,0:03.636,0,0,8188.455,0,0,0,False,False,Soft (S),-177.3369140625,-6.837050437927246,106.24650573730469,0,1.0,676.204,8188.455
1758041022,318.52,11357,1.0,0.0,0.004,8,0,3738,0:03.738,0,0,8197.688,0,0,0,False,False,Soft (S),-176.470947265625,-6.790666580200195,97.27215576171875,0,1.0,685.437,8197.688
1758041022,319.16,11332,1.0,0.0,0.004,8,0,3837,0:03.837,0,0,8206.239,0,0,0,False,False,Soft (S),-175.61546325683594,-6.74053430557251,88.54549407958984,0,1.0,693.988,8206.239
1758041022,319.78,11351,1.0,0.0,0.003,8,0,3939,0:03.939,0,0,8215.062,0,0,0,False,False,Soft (S),-174.71310424804688,-6.685753345489502,79.53934478759766,0,1.0,702.811,8215.062
1758041022,320.35,11418,1.0,0.0,-0.0,8,0,4038,0:04.038,0,0,8224.088,0,0,0,False,False,Soft (S),-173.8162384033203,-6.640227317810059,70.78272247314453,0,1.0,711.837,8224.088
1758041022,321.02,11405,1.0,0.0,-0.003,8,0,4137,0:04.137,0,0,8232.812,0,0,0,False,False,Soft (S),-172.90158081054688,-6.593878746032715,62.01082229614258,0,1.0,720.561,8232.812
1758041022,321.58,11449,1.0,0.0,0.001,8,0,4239,0:04.239,0,0,8242.2,0,0,0,False,False,Soft (S),-171.94723510742188,-6.537383556365967,52.95798873901367,0,1.0,729.949,8242.2
1758041022,322.21,11441,1.0,0.0,-0.0,8,0,4344,0:04.344,0,0,8251.109,0,0,0,False,False,Soft (S),-170.98721313476562,-6.49038553237915,43.888099670410156,0,1.0,738.858,8251.109
1758041022,322.77,11469,1.0,0.0,-0.002,8,0,4440,0:04.440,0,0,8260.068,0,0,0,False,False,Soft (S),-170.05313110351562,-6.441186904907227,35.06916046142578,0,1.0,747.817,8260.068
1758041022,323.34,11498,1.0,0.0,-0.003,8,0,4542,0:04.542,0,0,8269.085,0,0,0,False,False,Soft (S),-169.09080505371094,-6.389969348907471,25.966350555419922,0,1.0,756.834,8269.085
1758041023,323.91,11518,1.0,0.0,-0.0,8,0,4641,0:04.641,0,0,8278.15,0,0,0,False,False,Soft (S),-168.15977478027344,-6.340860843658447,17.115144729614258,0,1.0,765.899,8278.15
1758041023,324.48,11525,1.0,0.0,-0.001,8,0,4743,0:04.743,0,0,8287.413,0,0,0,False,False,Soft (S),-167.20533752441406,-6.290148735046387,7.9791131019592285,0,1.0,775.162,8287.413
1758041023,325.0,11579,1.0,0.0,-0.002,8,0,4845,0:04.845,0,0,8296.206,0,0,0,False,False,Soft (S),-166.25572204589844,-6.233544826507568,-1.1734566688537598,0,1.0,783.955,8296.206
1758041023,325.57,11588,1.0,0.0,-0.0,8,0,4944,0:04.944,0,0,8305.543,0,0,0,False,False,Soft (S),-165.33750915527344,-6.179450035095215,-10.072447776794434,0,1.0,793.292,8305.543
1758041023,326.11,11622,1.0,0.0,-0.004,8,0,5043,0:05.043,0,0,8314.235,0,0,0,False,False,Soft (S),-164.4213104248047,-6.121369361877441,-18.98632049560547,0,1.0,801.984,8314.235
1758041023,326.69,11588,1.0,0.0,-0.006,8,0,5145,0:05.145,0,0,8323.672,0,0,0,False,False,Soft (S),-163.48419189453125,-6.081930637359619,-28.185951232910156,0,1.0,811.421,8323.672
1758041023,327.2,11602,1.0,0.0,-0.006,8,0,5247,0:05.247,0,0,8332.492,0,0,0,False,False,Soft (S),-162.56822204589844,-6.029210090637207,-37.403446197509766,0,1.0,820.241,8332.492
1758041023,327.71,11619,1.0,0.0,-0.005,8,0,5346,0:05.346,0,0,8341.845,0,0,0,False,False,Soft (S),-161.71107482910156,-5.983052730560303,-46.3668098449707,0,1.0,829.594,8341.845
1758041023,328.19,11644,1.0,0.0,-0.003,8,0,5448,0:05.448,0,0,8351.163,0,0,0,False,False,Soft (S),-160.86471557617188,-5.933412551879883,-55.61960983276367,0,1.0,838.912,8351.163
1758041023,328.69,11669,1.0,0.0,-0.002,8,0,5544,0:05.544,0,0,8359.984,0,0,0,False,False,Soft (S),-160.0979766845703,-5.889049053192139,-64.3441162109375,0,1.0,847.733,8359.984
1758041024,329.17,11706,1.0,0.0,-0.001,8,0,5646,0:05.646,0,0,8369.487,0,0,0,False,False,Soft (S),-159.30670166015625,-5.842193126678467,-73.63011169433594,0,1.0,857.236,8369.487
1758041024,329.68,11723,1.0,0.0,-0.003,8,0,5745,0:05.745,0,0,8378.328,0,0,0,False,False,Soft (S),-158.55320739746094,-5.798568248748779,-82.65814208984375,0,1.0,866.077,8378.328
1758041024,330.17,11738,1.0,0.0,-0.0,8,0,5850,0:05.850,0,0,8387.913,0,0,0,False,False,Soft (S),-157.7632598876953,-5.750545501708984,-92.24888610839844,0,1.0,875.662,8387.913
1758041024,330.67,11755,1.0,0.0,0.002,8,0,5949,0:05.949,0,0,8396.821,0,0,0,False,False,Soft (S),-157.02012634277344,-5.701326370239258,-101.30536651611328,0,1.0,884.57,8396.821
1758041024,331.14,11782,1.0,0.0,0.003,8,0,6048,0:06.048,0,0,8405.979,0,0,0,False,False,Soft (S),-156.27125549316406,-5.651504993438721,-110.3746566772461,0,1.0,893.728,8405.979
1758041024,331.65,11776,1.0,0.0,0.002,8,0,6150,0:06.150,0,0,8415.556,0,0,0,False,False,Soft (S),-155.48489379882812,-5.607232093811035,-119.73126220703125,0,1.0,903.305,8415.556
1758041024,332.11,11805,1.0,0.0,0.002,8,0,6252,0:06.252,0,0,8424.906,0,0,0,False,False,Soft (S),-154.6842803955078,-5.558610439300537,-129.10055541992188,0,1.0,912.655,8424.906
1758041024,332.59,11822,1.0,0.0,0.002,8,0,6351,0:06.351,0,0,8434.193,0,0,0,False,False,Soft (S),-153.89749145507812,-5.519623756408691,-138.20632934570312,0,1.0,921.942,8434.193
1758041024,333.06,11820,1.0,0.0,0.001,8,0,6453,0:06.453,0,0,8443.176,0,0,0,False,False,Soft (S),-153.0768585205078,-5.470495700836182,-147.6005401611328,0,1.0,930.925,8443.176
1758041024,333.52,11843,1.0,0.0,-0.001,8,0,6549,0:06.549,0,0,8452.418,0,0,0,False,False,Soft (S),-152.29933166503906,-5.425687789916992,-156.45347595214844,0,1.0,940.167,8452.418
1758041025,333.97,11850,1.0,0.0,0.0,8,0,6654,0:06.654,0,0,8462.104,0,0,0,False,False,Soft (S),-151.44654846191406,-5.382075786590576,-166.15016174316406,0,1.0,949.853,8462.104
1758041025,334.41,11870,1.0,0.0,-0.003,8,0,6753,0:06.753,0,0,8470.932,0,0,0,False,False,Soft (S),-150.6437225341797,-5.339625358581543,-175.30484008789062,0,1.0,958.681,8470.932
1758041025,334.85,11880,1.0,0.0,-0.003,8,0,6855,0:06.855,0,0,8480.108,0,0,0,False,False,Soft (S),-149.82058715820312,-5.296020984649658,-184.75050354003906,0,1.0,967.857,8480.108
1758041025,335.28,11899,1.0,0.0,-0.001,8,0,6957,0:06.957,0,0,8490.153,0,0,0,False,False,Soft (S),-149.00511169433594,-5.245849132537842,-194.20899963378906,0,1.0,977.902,8490.153
1758041025,335.72,11921,1.0,0.0,-0.0,8,0,7056,0:07.056,0,0,8499.406,0,0,0,False,False,Soft (S),-148.2232208251953,-5.204623222351074,-203.4021453857422,0,1.0,987.155,8499.406
1758041025,336.09,11950,1.0,0.0,0.0,8,0,7158,0:07.158,0,0,8509.088,0,0,0,False,False,Soft (S),-147.42420959472656,-5.148629188537598,-212.8865509033203,0,1.0,996.837,8509.088
1758041025,336.52,11978,1.0,0.0,-0.001,8,0,7257,0:07.257,0,0,8517.914,0,0,0,False,False,Soft (S),-146.65052795410156,-5.087813854217529,-222.10299682617188,0,1.0,1005.663,8517.914
1758041025,336.96,11942,1.0,0.0,0.001,8,0,7356,0:07.356,0,0,8527.322,0,0,0,False,False,Soft (S),-145.87612915039062,-5.0506911277771,-231.33123779296875,0,1.0,1015.071,8527.322
1758041025,337.28,12037,1.0,0.0,0.0,8,0,7458,0:07.458,0,0,8536.762,0,0,0,False,False,Soft (S),-145.07667541503906,-4.9811625480651855,-240.8498992919922,0,1.0,1024.511,8536.762
1758041025,337.73,12011,1.0,0.0,-0.0,8,0,7560,0:07.560,0,0,8546.654,0,0,0,False,False,Soft (S),-144.27528381347656,-4.921119213104248,-250.3800811767578,0,1.0,1034.403,8546.654
1758041026,338.13,11987,1.0,0.0,0.002,8,0,7656,0:07.656,0,0,8555.534,0,0,0,False,False,Soft (S),-143.51983642578125,-4.878986358642578,-259.3593444824219,0,1.0,1043.283,8555.534
1758041026,338.46,12046,1.0,0.0,-0.0,8,0,7758,0:07.758,0,0,8564.443,0,0,0,False,False,Soft (S),-142.71551513671875,-4.812048435211182,-268.91064453125,0,1.0,1052.192,8564.443
1758041026,338.86,12014,1.0,0.0,-0.0,8,0,7857,0:07.857,0,0,8574.272,0,0,0,False,False,Soft (S),-141.93212890625,-4.761901378631592,-278.1910095214844,0,1.0,1062.021,8574.272
1758041026,339.22,12037,1.0,0.0,-0.001,8,0,7956,0:07.956,0,0,8583.303,0,0,0,False,False,Soft (S),-141.15086364746094,-4.708374500274658,-287.4813232421875,0,1.0,1071.052,8583.303
