Timestamp,Speed_kmh,RPM,Throttle,Brake,Steering,Gear,CompletedLaps,iCurrentTime_ms,CurrentLapTime_str,iLastTime_ms,iBestTime_ms,DistanceTraveled_m,LapNumberTotal,CurrentSectorIndex,LastSectorTime_ms,IsInPit,IsInPitLane,TyreCompound,X,Y,Z,Flag,SurfaceGrip,Distance
1757696175,328.19,11677,1.0,0.0,-0.001,8,1,4470,0:04.470,81817,81817,23946.891,0,0,25511,False,False,Soft (S),-167.60121154785156,-6.341865539550781,19.77616310119629,0,1.0,23946.891
1757696175,328.58,11674,1.0,0.0,-0.002,8,1,4575,0:04.575,81817,81817,23956.352,0,0,25511,False,False,Soft (S),-166.5988311767578,-6.289921760559082,10.25018310546875,0,1.0,23956.352
1757696175,328.97,11677,1.0,0.0,-0.001,8,1,4674,0:04.674,81817,81817,23965.426,0,0,25511,False,False,Soft (S),-165.66018676757812,-6.235525608062744,1.257415771484375,0,1.0,23965.426
1757696175,329.34,11682,1.0,0.0,0.001,8,1,4773,0:04.773,81817,81817,23974.496,0,0,25511,False,False,Soft (S),-164.7267303466797,-6.181694984436035,-7.745711803436279,0,1.0,23974.496
1757696176,329.7,11686,1.0,0.0,-0.003,8,1,4872,0:04.872,81817,81817,23983.621,0,0,25511,False,False,Soft (S),-163.79635620117188,-6.125015735626221,-16.758886337280273,0,1.0,23983.621
1757696176,330.05,11692,1.0,0.0,-0.004,8,1,4977,0:04.977,81817,81817,23993.213,0,0,25511,False,False,Soft (S),-162.81703186035156,-6.080952167510986,-26.32905960083008,0,1.0,23993.213
1757696176,330.37,11712,1.0,0.0,-0.006,8,1,5076,0:05.076,81817,81817,24002.307,0,0,25511,False,False,Soft (S),-161.91580200195312,-6.030062198638916,-35.36486053466797,0,1.0,24002.307
1757696176,330.7,11719,1.0,0.0,-0.004,8,1,5178,0:05.178,81817,81817,24011.531,0,0,25511,False,False,Soft (S),-161.01806640625,-5.980443954467773,-44.68657684326172,0,1.0,24011.531
1757696176,331.01,11746,1.0,0.0,-0.004,8,1,5277,0:05.277,81817,81817,24020.656,0,0,25511,False,False,Soft (S),-160.18138122558594,-5.930875301361084,-53.74642181396485,0,1.0,24020.656
1757696176,331.32,11772,1.0,0.0,-0.003,8,1,5379,0:05.379,81817,81817,24029.961,0,0,25511,False,False,Soft (S),-159.35177612304688,-5.88277006149292,-63.09297943115234,0,1.0,24029.961
1757696176,331.63,11785,1.0,0.0,-0.002,8,1,5478,0:05.478,81817,81817,24039.254,0,0,25511,False,False,Soft (S),-158.57130432128906,-5.836667537689209,-72.17561340332031,0,1.0,24039.254
1757696176,331.97,11781,1.0,0.0,-0.002,8,1,5580,0:05.580,81817,81817,24048.52,0,0,25511,False,False,Soft (S),-157.7836456298828,-5.790252208709717,-81.54398345947266,0,1.0,24048.52
1757696176,332.28,11788,1.0,0.0,0.001,8,1,5682,0:05.682,81817,81817,24057.877,0,0,25511,False,False,Soft (S),-157.0052032470703,-5.744809627532959,-90.922119140625,0,1.0,24057.877
1757696176,332.59,11803,1.0,0.0,0.002,8,1,5781,0:05.781,81817,81817,24067.18,0,0,25511,False,False,Soft (S),-156.2545166015625,-5.695390224456787,-100.03337097167967,0,1.0,24067.18
1757696177,332.9,11817,1.0,0.0,0.004,8,1,5883,0:05.883,81817,81817,24076.535,0,0,25511,False,False,Soft (S),-155.47747802734375,-5.645106792449951,-109.42912292480467,0,1.0,24076.535
1757696177,333.21,11812,1.0,0.0,0.002,8,1,5982,0:05.982,81817,81817,24085.746,0,0,25511,False,False,Soft (S),-154.71266174316406,-5.602683067321777,-118.55587768554688,0,1.0,24085.746
1757696177,333.5,11830,1.0,0.0,0.002,8,1,6084,0:06.084,81817,81817,24095.096,0,0,25511,False,False,Soft (S),-153.9117431640625,-5.5524091720581055,-127.9665756225586,0,1.0,24095.096
1757696177,333.79,11831,1.0,0.0,0.002,8,1,6183,0:06.183,81817,81817,24104.395,0,0,25511,False,False,Soft (S),-153.12435913085938,-5.516925811767578,-137.10752868652344,0,1.0,24104.395
1757696177,334.06,11845,1.0,0.0,0.0,8,1,6285,0:06.285,81817,81817,24113.809,0,0,25511,False,False,Soft (S),-152.30465698242188,-5.465036392211914,-146.53305053710938,0,1.0,24113.809
1757696177,334.34,11857,1.0,0.0,-0.001,8,1,6387,0:06.387,81817,81817,24123.227,0,0,25511,False,False,Soft (S),-151.48092651367188,-5.416906833648682,-155.96572875976562,0,1.0,24123.227
1757696177,334.61,11865,1.0,0.0,0.0,8,1,6489,0:06.489,81817,81817,24132.596,0,0,25511,False,False,Soft (S),-150.67832946777344,-5.374710559844971,-165.12890625,0,1.0,24132.596
1757696177,334.85,11896,1.0,0.0,-0.002,8,1,6588,0:06.588,81817,81817,24141.984,0,0,25511,False,False,Soft (S),-149.85113525390625,-5.327596664428711,-174.57701110839844,0,1.0,24141.984
1757696177,335.14,11880,1.0,0.0,-0.002,8,1,6684,0:06.684,81817,81817,24150.938,0,0,25511,False,False,Soft (S),-149.07937622070312,-5.290314674377441,-183.47740173339844,0,1.0,24150.938
1757696177,335.39,11895,1.0,0.0,-0.002,8,1,6786,0:06.786,81817,81817,24160.418,0,0,25511,False,False,Soft (S),-148.27272033691406,-5.239873886108398,-192.94207763671875,0,1.0,24160.418
1757696178,335.64,11912,1.0,0.0,-0.001,8,1,6885,0:06.885,81817,81817,24169.693,0,0,25511,False,False,Soft (S),-147.50108337402344,-5.199655532836914,-202.13645935058597,0,1.0,24169.693
1757696178,335.88,11916,1.0,0.0,0.0,8,1,6987,0:06.987,81817,81817,24179.025,0,0,25511,False,False,Soft (S),-146.7166290283203,-5.149170875549316,-211.61764526367188,0,1.0,24179.025
1757696178,336.11,11945,1.0,0.0,0.001,8,1,7092,0:07.092,81817,81817,24188.822,0,0,25511,False,False,Soft (S),-145.91403198242188,-5.080532073974609,-221.3845977783203,0,1.0,24188.822
1757696178,336.37,11918,1.0,0.0,0.001,8,1,7191,0:07.191,81817,81817,24198.104,0,0,25511,False,False,Soft (S),-145.15487670898438,-5.043446063995361,-230.600341796875,0,1.0,24198.104
1757696178,336.55,11982,1.0,0.0,0.001,8,1,7290,0:07.290,81817,81817,24207.389,0,0,25511,False,False,Soft (S),-144.39710998535156,-4.981653213500977,-239.8224639892578,0,1.0,24207.389
1757696178,336.83,11953,1.0,0.0,-0.0,8,1,7389,0:07.389,81817,81817,24216.717,0,0,25511,False,False,Soft (S),-143.64007568359375,-4.919812202453613,-249.05079650878903,0,1.0,24216.717
1757696178,337.06,11949,1.0,0.0,0.0,8,1,7494,0:07.494,81817,81817,24226.455,0,0,25511,False,False,Soft (S),-142.83473205566406,-4.871519565582275,-258.84442138671875,0,1.0,24226.455
1757696178,337.26,11972,1.0,0.0,0.001,8,1,7593,0:07.593,81817,81817,24235.881,0,0,25511,False,False,Soft (S),-142.07308959960938,-4.815220355987549,-268.08514404296875,0,1.0,24235.881
1757696178,337.49,11964,1.0,0.0,-0.001,8,1,7695,0:07.695,81817,81817,24245.248,0,0,25511,False,False,Soft (S),-141.29173278808594,-4.757808685302734,-277.6122436523437,0,1.0,24245.248
1757696178,337.71,11972,1.0,0.0,-0.0,8,1,7794,0:07.794,81817,81817,24254.646,0,0,25511,False,False,Soft (S),-140.53305053710938,-4.706761837005615,-286.86492919921875,0,1.0,24254.646
1757696179,337.91,11990,1.0,0.0,0.001,8,1,7893,0:07.893,81817,81817,24263.98,0,0,25511,False,False,Soft (S),-139.77566528320312,-4.652639865875244,-296.1239624023437,0,1.0,24263.98
1757696179,338.13,11993,1.0,0.0,0.0,8,1,7995,0:07.995,81817,81817,24273.562,0,0,25511,False,False,Soft (S),-138.99574279785156,-4.605546474456787,-305.6692810058594,0,1.0,24273.562
1757696179,338.33,11998,1.0,0.0,-0.0,8,1,8097,0:08.097,81817,81817,24283.033,0,0,25511,False,False,Soft (S),-138.21185302734375,-4.563699245452881,-315.22052001953125,0,1.0,24283.033
1757696179,338.53,12008,1.0,0.0,-0.0,8,1,8196,0:08.196,81817,81817,24292.354,0,0,25511,False,False,Soft (S),-137.44740295410156,-4.510521411895752,-324.4961853027344,0,1.0,24292.354
1757696179,338.73,12006,1.0,0.0,-0.0,8,1,8298,0:08.298,81817,81817,24301.865,0,0,25511,False,False,Soft (S),-136.65724182128906,-4.455544948577881,-334.0577697753906,0,1.0,24301.865
1757696179,338.9,12021,1.0,0.0,-0.002,8,1,8397,0:08.397,81817,81817,24311.385,0,0,25511,False,False,Soft (S),-135.8894500732422,-4.4088311195373535,-343.34332275390625,0,1.0,24311.385
1757696179,339.08,12027,1.0,0.0,-0.001,8,1,8496,0:08.496,81817,81817,24320.529,0,0,25511,False,False,Soft (S),-135.1226348876953,-4.348068237304688,-352.6339111328125,0,1.0,24320.529
1757696179,339.25,12018,1.0,0.0,-0.002,8,1,8598,0:08.598,81817,81817,24330.23,0,0,25511,False,False,Soft (S),-134.333740234375,-4.308945655822754,-362.2102355957031,0,1.0,24330.23
1757696179,339.39,12034,1.0,0.0,0.0,8,1,8700,0:08.700,81817,81817,24339.775,0,0,25511,False,False,Soft (S),-133.54856872558594,-4.258119583129883,-371.7922668457031,0,1.0,24339.775
1757696179,333.67,11520,0.0,0.99,-0.002,8,1,8802,0:08.802,81817,81817,24349.361,0,0,25511,False,False,Soft (S),-132.77056884765625,-4.2038092613220215,-381.33587646484375,0,1.0,24349.361
1757696180,320.62,11023,0.0,0.99,-0.001,8,1,8898,0:08.898,81817,81817,24358.176,0,0,25511,False,False,Soft (S),-132.06727600097656,-4.152425765991211,-390.0198059082031,0,1.0,24358.176
1757696180,307.36,10580,0.0,0.99,-0.001,8,1,9000,0:09.000,81817,81817,24367.055,0,0,25511,False,False,Soft (S),-131.352783203125,-4.112785339355469,-398.8813781738281,0,1.0,24367.055
1757696180,294.74,10117,0.0,0.99,0.001,8,1,9099,0:09.099,81817,81817,24375.525,0,0,25511,False,False,Soft (S),-130.69065856933594,-4.078538417816162,-407.1266479492188,0,1.0,24375.525
1757696180,281.77,9732,0.0,0.99,0.002,8,1,9201,0:09.201,81817,81817,24383.643,0,0,25511,False,False,Soft (S),-130.03993225097656,-4.03873872756958,-415.2614135742188,0,1.0,24383.643
1757696180,269.67,9249,0.0,0.99,-0.0,8,1,9303,0:09.303,81817,81817,24391.402,0,0,25511,False,False,Soft (S),-129.41766357421875,-3.9895927906036377,-423.0384826660156,0,1.0,24391.402
1757696180,257.07,8848,0.0,0.99,0.0,8,1,9399,0:09.399,81817,81817,24398.555,0,0,25511,False,False,Soft (S),-128.85829162597656,-3.958609580993652,-430.0337829589844,0,1.0,24398.555
1757696180,245.01,9535,0.0,0.99,-0.001,7,1,9501,0:09.501,81817,81817,24405.633,0,0,25511,False,False,Soft (S),-128.2925567626953,-3.91688871383667,-437.1278991699219,0,1.0,24405.633
1757696180,233.34,8798,0.0,0.99,-0.0,7,1,9603,0:09.603,81817,81817,24412.381,0,0,25511,False,False,Soft (S),-127.75482177734376,-3.87775444984436,-443.8821411132813,0,1.0,24412.381
1757696180,221.3,8323,0.0,0.99,-0.002,7,1,9702,0:09.702,81817,81817,24418.756,0,0,25511,False,False,Soft (S),-127.26083374023438,-3.844621419906616,-450.1135559082031,0,1.0,24418.756
1757696180,209.95,8244,0.0,0.95,-0.002,7,1,9804,0:09.804,81817,81817,24424.867,0,0,25511,False,False,Soft (S),-126.78245544433594,-3.802595376968384,-456.202392578125,0,1.0,24424.867
1757696181,198.46,8572,0.0,0.99,0.001,6,1,9906,0:09.906,81817,81817,24430.6,0,0,25511,False,False,Soft (S),-126.33272552490234,-3.7611796855926514,-461.96527099609375,0,1.0,24430.6
1757696181,187.48,8360,0.0,0.9,0.009,6,1,10008,0:10.008,81817,81817,24436.1,0,0,25511,False,False,Soft (S),-125.9075164794922,-3.715922355651856,-467.4045715332031,0,1.0,24436.1
1757696181,176.67,7822,0.0,0.94,0.027,6,1,10110,0:10.110,81817,81817,24441.236,0,0,25511,False,False,Soft (S),-125.49776458740234,-3.677950620651245,-472.5345458984375,0,1.0,24441.236
1757696181,165.18,6917,0.0,0.99,0.059,6,1,10206,0:10.206,81817,81817,24445.867,0,0,25511,False,False,Soft (S),-125.10452270507812,-3.649872541427612,-477.0663146972656,0,1.0,24445.867
1757696181,153.99,7678,0.0,0.97,0.1,5,1,10305,0:10.305,81817,81817,24450.348,0,0,25511,False,False,Soft (S),-124.6548309326172,-3.615967273712158,-481.4278564453125,0,1.0,24450.348
1757696181,143.92,7149,0.0,0.87,0.139,5,1,10407,0:10.407,81817,81817,24454.559,0,0,25511,False,False,Soft (S),-124.11009216308594,-3.5800652503967285,-485.6121520996094,0,1.0,24454.559
1757696181,134.29,6317,0.0,0.76,0.172,5,1,10509,0:10.509,81817,81817,24458.469,0,0,25511,False,False,Soft (S),-123.45825958251952,-3.54742693901062,-489.496826171875,0,1.0,24458.469
1757696181,125.16,5802,0.0,0.76,0.224,5,1,10611,0:10.611,81817,81817,24462.162,0,0,25511,False,False,Soft (S),-122.68683624267578,-3.5215537548065186,-493.0852966308594,0,1.0,24462.162
1757696181,116.46,6516,0.0,0.83,0.253,4,1,10710,0:10.710,81817,81817,24465.568,0,0,25511,False,False,Soft (S),-121.8169937133789,-3.501970052719116,-496.289306640625,0,1.0,24465.568
1757696181,108.12,6089,0.0,0.75,0.332,4,1,10812,0:10.812,81817,81817,24468.73,0,0,25511,False,False,Soft (S),-120.80010223388672,-3.484226703643799,-499.2978820800781,0,1.0,24468.73
1757696182,100.68,5992,0.0,0.62,0.232,4,1,10914,0:10.914,81817,81817,24471.682,0,0,25511,False,False,Soft (S),-119.66639709472656,-3.470021963119507,-502.0188293457031,0,1.0,24471.682
1757696182,92.77,5600,0.0,0.51,0.25,4,1,11016,0:11.016,81817,81817,24474.432,0,0,25511,False,False,Soft (S),-118.44417572021484,-3.463109254837036,-504.4623107910156,0,1.0,24474.432
1757696182,88.23,6076,0.0,0.0,0.395,3,1,11112,0:11.112,81817,81817,24476.887,0,0,25511,False,False,Soft (S),-117.21119689941406,-3.453758478164673,-506.5215759277344,0,1.0,24476.887
1757696182,88.23,6494,0.0,0.0,0.767,3,1,11211,0:11.211,81817,81817,24479.35,0,0,25511,False,False,Soft (S),-115.81029510498048,-3.4497146606445312,-508.4988708496094,0,1.0,24479.35
1757696182,86.0,5834,0.0,0.12,0.743,3,1,11313,0:11.313,81817,81817,24481.805,0,0,25511,False,False,Soft (S),-114.1963348388672,-3.431246042251587,-510.36767578125,0,1.0,24481.805
1757696182,85.77,6447,0.45,0.0,0.578,3,1,11415,0:11.415,81817,81817,24484.215,0,0,25511,False,False,Soft (S),-112.4352569580078,-3.403860092163086,-512.0317993164062,0,1.0,24484.215
1757696182,85.0,7130,0.12,0.0,0.648,2,1,11514,0:11.514,81817,81817,24486.609,0,0,25511,False,False,Soft (S),-110.59141540527344,-3.365821361541748,-513.4884643554688,0,1.0,24486.609
1757696182,84.66,7415,0.56,0.0,0.639,2,1,11616,0:11.616,81817,81817,24488.982,0,0,25511,False,False,Soft (S),-108.604736328125,-3.341522216796875,-514.836669921875,0,1.0,24488.982
1757696182,83.67,7479,0.0,0.0,0.731,2,1,11718,0:11.718,81817,81817,24491.334,0,0,25511,False,False,Soft (S),-106.54000854492188,-3.3384110927581787,-516.0271606445312,0,1.0,24491.334
1757696182,82.48,7159,0.0,0.0,0.624,2,1,11817,0:11.817,81817,81817,24493.664,0,0,25511,False,False,Soft (S),-104.43791198730467,-3.311896562576294,-516.9142456054688,0,1.0,24493.664
1757696183,82.9,7544,1.0,0.0,0.318,2,1,11919,0:11.919,81817,81817,24495.971,0,0,25511,False,False,Soft (S),-102.21861267089844,-3.28882908821106,-517.6310424804688,0,1.0,24495.971
1757696183,86.36,8053,1.0,0.0,0.038,2,1,12021,0:12.021,81817,81817,24498.352,0,0,25511,False,False,Soft (S),-99.89315795898438,-3.2705893516540527,-518.2288208007812,0,1.0,24498.352
1757696183,90.58,8313,1.0,0.0,-0.181,2,1,12120,0:12.120,81817,81817,24500.822,0,0,25511,False,False,Soft (S),-97.52042388916016,-3.2553369998931885,-518.7899169921875,0,1.0,24500.822
1757696183,95.02,8788,1.0,0.0,-0.147,2,1,12216,0:12.216,81817,81817,24503.289,0,0,25511,False,False,Soft (S),-95.12112426757812,-3.247330665588379,-519.3914184570312,0,1.0,24503.289
1757696183,98.83,9059,0.2,0.0,-0.267,2,1,12318,0:12.318,81817,81817,24506.006,0,0,25511,False,False,Soft (S),-92.48086547851562,-3.2381715774536133,-520.1500244140625,0,1.0,24506.006
1757696183,94.01,8375,0.92,0.0,-0.448,2,1,12420,0:12.420,81817,81817,24508.721,0,0,25511,False,False,Soft (S),-89.90433502197266,-3.22491192817688,-521.0702514648438,0,1.0,24508.721
1757696183,90.36,7487,0.0,0.44,-0.669,2,1,12522,0:12.522,81817,81817,24511.359,0,0,25511,False,False,Soft (S),-87.50885009765625,-3.2086856365203857,-522.1431884765625,0,1.0,24511.359
1757696183,87.58,7386,0.0,0.09,-0.795,2,1,12621,0:12.621,81817,81817,24513.867,0,0,25511,False,False,Soft (S),-85.38304138183594,-3.184774398803711,-523.3433227539062,0,1.0,24513.867
1757696183,85.74,7337,0.0,0.0,-0.723,2,1,12723,0:12.723,81817,81817,24516.307,0,0,25511,False,False,Soft (S),-83.37064361572266,-3.165156602859497,-524.7450561523438,0,1.0,24516.307
1757696184,84.89,7319,0.0,0.0,-0.752,2,1,12825,0:12.825,81817,81817,24518.701,0,0,25511,False,False,Soft (S),-81.52379608154297,-3.1414711475372314,-526.3001098632812,0,1.0,24518.701
1757696184,83.45,7099,0.0,0.0,-0.808,2,1,12924,0:12.924,81817,81817,24521.057,0,0,25511,False,False,Soft (S),-79.90235137939453,-3.120229482650757,-527.9500122070312,0,1.0,24521.057
1757696184,82.05,7022,0.0,0.0,-0.824,2,1,13023,0:13.023,81817,81817,24523.297,0,0,25511,False,False,Soft (S),-78.4779281616211,-3.0919010639190674,-529.7227783203125,0,1.0,24523.297
1757696184,80.88,7047,0.56,0.0,-0.878,2,1,13122,0:13.122,81817,81817,24525.582,0,0,25511,False,False,Soft (S),-77.2537841796875,-3.070032119750977,-531.5942993164062,0,1.0,24525.582
1757696184,81.21,7057,0.48,0.0,-0.842,2,1,13224,0:13.224,81817,81817,24527.83,0,0,25511,False,False,Soft (S),-76.17559051513672,-3.047043800354004,-533.6221313476562,0,1.0,24527.83
