Speed_kmh,RPM,Throttle,Brake,Steering,Gear,lap_id,iCurrentTime_ms,CarX,CarY,CarZ,Distance
245.59,11250,1.0,0.0,0.01,6,0,119454,-208.63845825195312,-9.99274444580078,685.7144165039062,0.0
247.34,11381,1.0,0.0,0.01,6,0,119553,-209.1166839599609,-9.953897476196287,678.9531860351562,6.858
249.21,11434,1.0,0.0,0.008,6,0,119658,-209.5860748291016,-9.914361953735352,671.725341796875,13.883
250.96,11516,1.0,0.0,0.01,6,0,119754,-209.97901916503903,-9.874519348144531,665.0672607421875,20.72
252.72,11586,1.0,0.0,0.007,6,0,119856,-210.3638610839844,-9.842612266540527,657.9424438476562,27.88
254.49,11626,1.0,0.0,0.008,6,0,119958,-210.7158966064453,-9.811511039733888,650.7653198242188,34.99
255.98,11852,1.0,0.0,0.011,6,0,120060,-211.0350341796875,-9.767558097839355,643.5386352539062,42.115
257.75,11855,1.0,0.0,0.009,6,0,120159,-211.31591796875,-9.7406644821167,636.4771118164062,49.252
259.36,11864,1.0,0.0,0.012,6,0,120261,-211.57156372070312,-9.70326805114746,629.1539306640625,56.438
260.84,12033,1.0,0.0,0.012,6,0,120360,-211.7848052978516,-9.633524894714355,622.0027465820312,63.637
262.37,12074,1.0,0.0,0.01,6,0,120459,-211.96722412109372,-9.573563575744627,614.8091430664062,71.072
263.84,12065,1.0,0.0,0.008,6,0,120558,-212.1171112060547,-9.520716667175291,607.5753784179688,78.277
265.2,12136,1.0,0.0,0.005,6,0,120660,-212.24041748046875,-9.462824821472168,600.0816650390625,85.547
266.16,10622,1.0,0.0,0.005,7,0,120759,-212.3377227783203,-9.409124374389648,592.7786865234375,92.931
267.14,10698,1.0,0.0,0.005,7,0,120864,-212.41966247558597,-9.351000785827637,585.001953125,100.659
268.17,10734,1.0,0.0,0.004,7,0,120963,-212.47750854492188,-9.301194190979004,577.6403198242188,108.057
269.21,10776,1.0,0.0,0.005,7,0,121065,-212.51760864257807,-9.254343032836914,570.0261840820312,115.63
270.22,10824,1.0,0.0,0.006,7,0,121167,-212.53567504882807,-9.204755783081056,562.3827514648438,122.941
271.26,10808,1.0,0.0,0.006,7,0,121263,-212.53170776367188,-9.166475296020508,555.16259765625,130.607
272.24,10856,1.0,0.0,0.004,7,0,121365,-212.5037384033203,-9.122526168823242,547.463623046875,138.224
273.12,10991,1.0,0.0,0.006,7,0,121467,-212.45118713378903,-9.077667236328123,539.7368774414062,145.909
274.27,10910,1.0,0.0,0.011,7,0,121566,-212.37356567382807,-9.03657054901123,532.2091674804688,153.347
275.15,11020,1.0,0.0,0.004,7,0,121662,-212.272705078125,-9.00341510772705,524.887451171875,160.939
276.17,11018,1.0,0.0,0.002,7,0,121767,-212.13162231445312,-8.966292381286621,516.8480834960938,168.858
276.86,11290,1.0,0.0,0.002,7,0,121866,-211.9764404296875,-8.923416137695312,509.24261474609375,176.43
278.12,11131,1.0,0.0,0.006,7,0,121971,-211.7924041748047,-8.887235641479492,501.146240234375,184.524
279.1,11144,1.0,0.0,0.009,7,0,122064,-211.6161651611328,-8.84286117553711,493.9513244628906,191.629
280.09,11183,1.0,0.0,0.012,7,0,122172,-211.3908843994141,-8.803243637084961,485.5669250488281,200.123
281.04,11214,1.0,0.0,0.012,7,0,122268,-211.15745544433597,-8.767248153686523,478.0881958007813,207.659
282.0,11256,1.0,0.0,0.012,7,0,122370,-210.86444091796875,-8.724617004394531,470.1170959472656,215.599
282.92,11306,1.0,0.0,0.012,7,0,122472,-210.52232360839844,-8.684054374694824,462.1206970214844,223.703
283.88,11316,1.0,0.0,0.011,7,0,122571,-210.1453094482422,-8.653390884399414,454.3358154296875,231.28
284.76,11382,1.0,0.0,0.008,7,0,122670,-209.7253875732422,-8.61548137664795,446.5282897949219,239.054
285.69,11401,1.0,0.0,0.007,7,0,122772,-209.2520751953125,-8.581452369689941,438.460205078125,247.255
286.6,11446,1.0,0.0,0.007,7,0,122874,-208.7433013916016,-8.544679641723633,430.3683471679688,255.413
287.48,11473,1.0,0.0,0.009,7,0,122973,-208.22119140625,-8.510383605957031,422.491455078125,263.278
288.38,11509,1.0,0.0,0.01,7,0,123075,-207.64915466308597,-8.475543975830078,414.3529968261719,271.382
289.23,11550,1.0,0.0,0.011,7,0,81,-207.05360412597656,-8.434213638305664,406.4324951171875,279.419
290.13,11574,1.0,0.0,0.008,7,0,183,-206.4174041748047,-8.39727783203125,398.4915161132813,287.436
290.98,11618,1.0,0.0,0.008,7,0,285,-205.70069885253903,-8.349799156188965,390.0467834472656,295.772
291.87,11637,1.0,0.0,0.006,7,0,384,-204.99327087402344,-8.313358306884766,382.0636291503906,303.846
292.69,11680,1.0,0.0,0.008,7,0,483,-204.25955200195312,-8.269502639770508,374.0592651367188,311.841
293.52,11744,1.0,0.0,0.006,7,0,585,-203.47984313964844,-8.227699279785156,365.7903137207031,320.186
294.31,11819,1.0,0.0,0.007,7,0,684,-202.7008056640625,-8.189979553222656,357.74346923828125,328.306
295.24,11771,1.0,0.0,0.007,7,0,786,-201.8739776611328,-8.159573554992676,349.4315795898437,336.479
296.05,11791,1.0,0.0,0.003,7,0,888,-201.0223846435547,-8.121001243591309,341.09820556640625,344.885
296.86,11822,1.0,0.0,-0.002,7,0,987,-200.17710876464844,-8.081048011779785,332.9894714355469,352.947
297.59,11915,1.0,0.0,-0.001,7,0,1086,-199.3227386474609,-8.025084495544434,324.8596496582031,361.161
298.42,11924,1.0,0.0,-0.002,7,0,1185,-198.46450805664065,-7.985178470611572,316.7086181640625,369.506
299.23,11946,1.0,0.0,0.0,7,0,1287,-197.58200073242188,-7.9459404945373535,308.2873840332031,378.001
300.01,11975,1.0,0.0,-0.0,7,0,1392,-196.6743621826172,-7.904064178466797,299.5948181152344,386.683
300.82,11983,1.0,0.0,0.001,7,0,1491,-195.81524658203125,-7.863178253173828,291.3775939941406,394.852
301.52,12010,1.0,0.0,0.002,7,0,1593,-194.92274475097656,-7.81287145614624,282.8905639648437,403.379
302.21,12023,1.0,0.0,-0.001,7,0,1692,-194.04806518554688,-7.766017913818359,274.63531494140625,411.622
302.81,12059,1.0,0.0,0.0,7,0,1791,-193.1662139892578,-7.7215399742126465,266.3626403808594,419.977
303.38,12094,1.0,0.0,-0.001,7,0,1893,-192.2519073486328,-7.673123359680176,257.8231506347656,428.676
303.92,12085,1.0,0.0,-0.002,7,0,1992,-191.36268615722656,-7.63263988494873,249.52017211914065,437.266
304.29,10818,1.0,0.0,-0.002,8,0,2088,-190.50267028808597,-7.591969966888428,241.45704650878903,445.138
304.69,10886,1.0,0.0,-0.001,8,0,2190,-189.59405517578125,-7.536762237548828,232.8775787353516,453.865
305.2,10854,1.0,0.0,-0.001,8,0,2289,-188.7144317626953,-7.491854190826416,224.53781127929688,462.255
305.66,10862,1.0,0.0,-0.003,8,0,2394,-187.7849578857422,-7.445606231689453,215.6785430908203,470.947
306.11,10885,1.0,0.0,-0.002,8,0,2496,-186.89010620117188,-7.394943714141846,207.05831909179688,479.81
306.56,10887,1.0,0.0,-0.002,8,0,2592,-186.0577392578125,-7.352201461791992,198.93246459960935,487.876
306.99,10913,1.0,0.0,-0.002,8,0,2697,-185.1605529785156,-7.295975208282471,190.03042602539065,497.037
307.39,10958,1.0,0.0,-0.002,8,0,2799,-184.2998046875,-7.242730617523193,181.36883544921875,505.517
307.88,10958,1.0,0.0,-0.001,8,0,2898,-183.4724884033203,-7.19590425491333,172.94873046875,514.152
308.31,10972,1.0,0.0,-0.001,8,0,3000,-182.6243133544922,-7.149173259735107,164.2602996826172,522.686
308.78,10966,1.0,0.0,-0.001,8,0,3099,-181.80316162109372,-7.106387615203857,155.81520080566406,531.207
309.19,10994,1.0,0.0,0.0,8,0,3198,-180.98509216308597,-7.055777072906494,147.35791015625,539.714
309.65,11000,1.0,0.0,-0.0,8,0,3303,-180.1178741455078,-7.009322166442871,138.3748321533203,548.605
310.02,11059,1.0,0.0,-0.001,8,0,3402,-179.2990264892578,-6.9625630378723145,129.89317321777344,557.11
310.47,11074,1.0,0.0,-0.0,8,0,3504,-178.45608520507812,-6.914719581604004,121.14187622070312,565.9
310.92,11066,1.0,0.0,0.001,8,0,3603,-177.63783264160156,-6.866954326629639,112.63624572753906,574.433
311.38,11045,1.0,0.0,0.001,8,0,3705,-176.79238891601562,-6.818576812744141,103.8611068725586,583.364
311.78,11079,1.0,0.0,0.004,8,0,3804,-175.96560668945312,-6.776456832885742,95.33304595947266,591.999
312.18,11101,1.0,0.0,0.005,8,0,3906,-175.0966033935547,-6.720959186553955,86.53606414794922,600.761
312.63,11093,1.0,0.0,0.004,8,0,4002,-174.2604522705078,-6.673871994018555,78.24799346923828,609.195
313.04,11107,1.0,0.0,0.001,8,0,4104,-173.35232543945312,-6.629652976989746,69.43203735351562,618.036
313.4,11153,1.0,0.0,-0.003,8,0,4206,-172.42864990234375,-6.578651905059815,60.60562133789063,626.822
313.81,11154,1.0,0.0,-0.0,8,0,4308,-171.49520874023438,-6.525241851806641,51.769412994384766,635.589
314.22,11160,1.0,0.0,-0.001,8,0,4407,-170.58485412597656,-6.4800004959106445,43.1819953918457,644.282
314.61,11168,1.0,0.0,-0.002,8,0,4506,-169.6729278564453,-6.432389259338379,34.584224700927734,653.02
314.99,11187,1.0,0.0,-0.002,8,0,4608,-168.73410034179688,-6.382544040679932,25.714624404907227,662.065
315.37,11209,1.0,0.0,-0.001,8,0,4710,-167.7989501953125,-6.332974433898926,16.83344268798828,670.703
315.75,11219,1.0,0.0,-0.002,8,0,4806,-166.92379760742188,-6.286290645599365,8.463998794555664,679.395
316.1,11256,1.0,0.0,-0.002,8,0,4908,-165.99957275390625,-6.231407642364502,-0.4396905601024627,688.203
316.49,11259,1.0,0.0,0.0,8,0,5010,-165.07998657226562,-6.177733421325684,-9.354625701904297,697.309
316.88,11262,1.0,0.0,-0.003,8,0,5109,-164.1900634765625,-6.121737003326416,-18.01774406433105,705.999
317.27,11248,1.0,0.0,-0.005,8,0,5211,-163.27920532226562,-6.083000183105469,-26.95403480529785,714.776
317.59,11270,1.0,0.0,-0.006,8,0,5310,-162.4127960205078,-6.033736705780029,-35.63979721069336,723.584
317.95,11277,1.0,0.0,-0.004,8,0,5415,-161.52447509765625,-5.985250473022461,-44.86509323120117,732.776
318.24,11324,1.0,0.0,-0.004,8,0,5514,-160.72134399414062,-5.937544822692871,-53.57609939575195,741.513
318.58,11349,1.0,0.0,-0.003,8,0,5610,-159.97213745117188,-5.893707275390625,-62.034912109375,750.185
318.93,11357,1.0,0.0,-0.002,8,0,5715,-159.17886352539062,-5.846909523010254,-71.29894256591797,759.42
319.3,11353,1.0,0.0,-0.002,8,0,5814,-158.4476318359375,-5.804385185241699,-80.0447006225586,768.167
319.66,11345,1.0,0.0,0.001,8,0,5913,-157.72607421875,-5.76242208480835,-88.80057525634766,776.958
320.0,11361,1.0,0.0,0.002,8,0,6015,-156.98727416992188,-5.714144706726074,-97.83185577392578,785.997
320.33,11367,1.0,0.0,0.004,8,0,6117,-156.2470245361328,-5.664966106414795,-106.87273406982422,795.134
320.68,11379,1.0,0.0,0.001,8,0,6213,-155.5410614013672,-5.622955799102783,-115.38983154296876,803.64
320.99,11396,1.0,0.0,0.001,8,0,6318,-154.75436401367188,-5.576053142547607,-124.71419525146484,813.027
321.31,11418,1.0,0.0,0.001,8,0,6417,-154.0015106201172,-5.53450870513916,-133.51370239257812,822.074
321.64,11415,1.0,0.0,-0.002,8,0,6516,-153.239501953125,-5.496397972106934,-142.3218231201172,830.765
321.94,11463,1.0,0.0,0.0,8,0,6618,-152.44764709472656,-5.442223072052002,-151.4049835205078,839.701
322.28,11449,1.0,0.0,-0.002,8,0,6717,-151.67518615722656,-5.404639720916748,-160.22967529296875,848.722
322.61,11454,1.0,0.0,-0.001,8,0,6819,-150.87841796875,-5.358349323272705,-169.330810546875,857.943
322.92,11459,1.0,0.0,-0.001,8,0,6918,-150.10693359375,-5.321645259857178,-178.17276000976562,866.595
323.22,11473,1.0,0.0,-0.003,8,0,7020,-149.31871032714844,-5.275545597076416,-187.29232788085935,875.749
323.53,11481,1.0,0.0,-0.001,8,0,7119,-148.5633087158203,-5.230471611022949,-196.1525421142578,884.584
323.83,11486,1.0,0.0,-0.0,8,0,7218,-147.81773376464844,-5.193258285522461,-205.0218811035156,893.593
324.1,11498,1.0,0.0,-0.001,8,0,7317,-147.0789794921875,-5.135830402374268,-213.8997039794922,902.596
324.38,11541,1.0,0.0,-0.0,8,0,7422,-146.2974853515625,-5.077010631561279,-223.3240203857422,911.876
324.69,11505,1.0,0.0,0.001,8,0,7521,-145.55880737304688,-5.040190696716309,-232.2183532714844,920.566
324.91,11578,1.0,0.0,-0.0,8,0,7626,-144.7753448486328,-4.9727067947387695,-241.6593170166016,930.194
325.21,11587,1.0,0.0,-0.001,8,0,7722,-144.058349609375,-4.916600704193115,-250.29916381835935,939.032
325.53,11546,1.0,0.0,0.002,8,0,7821,-143.3167266845703,-4.874936103820801,-259.2158508300781,947.917
325.77,11593,1.0,0.0,0.001,8,0,7923,-142.55064392089844,-4.81250524520874,-268.4107360839844,957.183
326.08,11568,1.0,0.0,-0.001,8,0,8025,-141.78395080566406,-4.761284351348877,-277.6134948730469,966.379
326.34,11591,1.0,0.0,-0.0,8,0,8127,-141.01821899414062,-4.708461761474609,-286.8240661621094,975.553
326.62,11593,1.0,0.0,0.001,8,0,8226,-140.27586364746094,-4.656376361846924,-295.77178955078125,984.567
326.89,11604,1.0,0.0,-0.0,8,0,8325,-139.5331573486328,-4.612560749053955,-304.7264709472656,993.854
327.15,11623,1.0,0.0,0.0,8,0,8427,-138.76602172851562,-4.572178363800049,-313.9603881835937,1002.891
327.42,11617,1.0,0.0,0.002,8,0,8529,-137.9958953857422,-4.521408557891846,-323.20172119140625,1012.233
327.68,11629,1.0,0.0,0.0,8,0,8628,-137.24452209472656,-4.468380928039551,-332.1776123046875,1021.003
327.94,11641,1.0,0.0,-0.001,8,0,8724,-136.5132293701172,-4.422906875610352,-340.88824462890625,1029.886
328.19,11633,1.0,0.0,0.003,8,0,8826,-135.73623657226562,-4.366652965545654,-350.1504211425781,1038.868
328.42,11679,1.0,0.0,-0.002,8,0,8928,-134.95985412597656,-4.318963050842285,-359.4189758300781,1048.357
328.68,11662,1.0,0.0,-0.0,8,0,9030,-134.18667602539062,-4.279712200164795,-368.6964111328125,1057.761
328.92,11674,1.0,0.0,-0.001,8,0,9126,-133.462158203125,-4.223467826843262,-377.43402099609375,1066.396
320.86,11030,0.0,0.99,0.0,8,0,9228,-132.70059204101562,-4.172158718109131,-386.6581115722656,1075.613
307.82,10590,0.0,0.99,0.001,8,0,9330,-131.97027587890625,-4.129556179046631,-395.5335693359375,1084.475
294.67,10161,0.0,0.99,-0.001,8,0,9432,-131.2726593017578,-4.0957441329956055,-404.0343627929688,1093.338
282.05,9725,0.0,0.99,-0.001,8,0,9525,-130.6641387939453,-4.063668727874756,-411.4641418457031,1100.924
269.53,9186,0.0,0.99,-0.001,8,0,9633,-129.98785400390625,-4.008797645568848,-419.7133483886719,1108.926
257.33,8806,0.0,0.99,0.001,8,0,9732,-129.39453125,-3.974773645401001,-426.9279174804688,1116.195
245.23,9294,0.0,0.99,-0.001,7,0,9834,-128.8131103515625,-3.936837673187256,-434.0147705078125,1123.301
233.15,8750,0.0,0.99,-0.001,7,0,9936,-128.2595672607422,-3.897308588027954,-440.7634887695313,1130.186
221.52,8571,0.0,0.99,-0.0,7,0,10035,-127.74967956542967,-3.8633453845977774,-446.9898681640625,1136.359
209.74,8164,0.0,0.99,-0.002,7,0,10137,-127.25438690185548,-3.827636241912842,-453.0740051269531,1142.643
198.58,8752,0.0,0.99,-0.001,6,0,10236,-126.80316162109376,-3.786614418029785,-458.6658020019531,1148.236
187.69,8227,0.0,0.82,0.004,6,0,10335,-126.37711334228516,-3.74678373336792,-463.9623718261719,1153.561
177.69,7515,0.0,0.93,0.014,6,0,10437,-125.96145629882812,-3.7025089263916016,-469.11962890625,1158.84
166.63,6968,0.0,0.99,0.034,6,0,10539,-125.55821228027344,-3.670778512954712,-473.981201171875,1163.739
154.7,7609,0.0,0.82,0.065,5,0,10638,-125.15624237060548,-3.641127109527588,-478.3795776367188,1168.157
144.41,6868,0.0,0.75,0.11,5,0,10737,-124.7096176147461,-3.60781455039978,-482.4722900390625,1172.391
135.04,6739,0.0,0.85,0.148,5,0,10839,-124.17412567138672,-3.5745649337768555,-486.39495849609375,1176.406
125.72,6310,0.0,0.73,0.184,5,0,10938,-123.56262969970705,-3.5449419021606445,-489.9251098632813,1179.969
117.3,6790,0.0,0.72,0.225,4,0,11043,-122.803955078125,-3.520177364349365,-493.3833923339844,1183.571
108.67,6391,0.0,0.79,0.252,4,0,11142,-121.983642578125,-3.5019118785858154,-496.3734436035156,1186.62
100.92,6043,0.0,0.68,0.318,4,0,11244,-121.0302276611328,-3.484844207763672,-499.178955078125,1189.627
93.67,5617,0.0,0.61,0.338,4,0,11343,-120.0077667236328,-3.4708409309387207,-501.6417846679688,1192.299
87.73,6007,0.0,0.12,0.178,3,0,11445,-118.867919921875,-3.463881015777588,-503.9302978515625,1194.989
86.5,6879,1.0,0.0,0.381,3,0,11541,-117.70897674560548,-3.4567325115203857,-505.9273376464844,1197.223
87.7,6485,0.0,0.3,0.708,3,0,11640,-116.38380432128906,-3.4510767459869385,-507.9341125488281,1199.631
84.85,5751,0.0,0.12,0.797,3,0,11742,-114.87425994873048,-3.4415407180786133,-509.8600158691406,1202.087
83.18,7359,0.92,0.0,0.545,2,0,11847,-113.16154479980467,-3.4105641841888428,-511.6041870117188,1204.528
84.13,7615,0.46,0.0,0.723,2,0,11949,-111.36219787597656,-3.386902332305908,-513.1522216796875,1206.89
83.62,7558,0.35,0.0,0.714,2,0,12048,-109.50664520263672,-3.355271816253662,-514.5230102539062,1209.208
82.43,6810,0.0,0.0,0.736,2,0,12150,-107.52163696289062,-3.346246719360352,-515.7887573242188,1211.595
80.97,8335,0.2,0.0,0.777,1,0,12246,-105.5610122680664,-3.32047176361084,-516.7346801757812,1213.864
78.43,9350,0.29,0.0,0.589,1,0,12348,-103.46082305908205,-3.3011486530303955,-517.5345458984375,1216.026
79.91,10514,1.0,0.0,0.231,1,0,12450,-101.31082153320312,-3.2792282104492188,-518.1369018554688,1218.289
83.08,11562,1.0,0.0,-0.029,1,0,12552,-99.05660247802734,-3.2649118900299072,-518.6424560546875,1220.558
87.08,12002,0.2,0.0,-0.236,1,0,12648,-96.8345947265625,-3.253342866897583,-519.1136474609375,1222.838
91.45,12136,0.2,0.0,-0.204,1,0,12750,-94.37407684326172,-3.2448556423187256,-519.7006225585938,1225.352
94.94,12503,1.0,0.0,-0.312,1,0,12852,-91.8338394165039,-3.2369227409362797,-520.4197998046875,1228.06
93.26,10852,0.0,0.64,-0.538,1,0,12954,-89.3064193725586,-3.2215754985809326,-521.3299560546875,1230.609
87.73,10331,0.0,0.31,-0.741,1,0,13053,-87.04496765136719,-3.2031681537628174,-522.3536376953125,1233.189
84.88,10232,0.0,0.0,-0.785,1,0,13155,-84.9182357788086,-3.1837282180786133,-523.5521850585938,1235.707
82.9,10072,0.14,0.0,-0.841,1,0,13257,-82.96675109863281,-3.162818431854248,-524.9044189453125,1238.0
81.53,9912,0.06,0.0,-0.777,1,0,13359,-81.17344665527344,-3.1425955295562744,-526.3856201171875,1240.344
79.65,9560,0.13,0.0,-0.851,1,0,13455,-79.65262603759766,-3.119742155075073,-527.9016723632812,1242.539
78.5,9406,0.0,0.0,-0.831,1,0,13557,-78.21245574951172,-3.094702959060669,-529.6155395507812,1244.763
78.68,9804,0.54,0.0,-0.834,1,0,13656,-76.9838638305664,-3.070019245147705,-531.3821411132812,1246.913
79.26,9914,0.51,0.0,-0.831,1,0,13755,-75.89183044433594,-3.047150135040283,-533.2599487304688,1249.094
79.8,9981,0.45,0.0,-0.849,1,0,13857,-74.91747283935547,-3.03177809715271,-535.2921142578125,1251.338
80.15,10107,0.45,0.0,-0.837,1,0,13962,-74.10037994384766,-3.0175869464874268,-537.4746704101562,1253.642
80.65,10025,0.42,0.0,-0.823,1,0,14058,-73.5213623046875,-3.0110037326812744,-539.5423583984375,1255.881
81.08,9993,0.38,0.0,-0.804,1,0,14160,-73.10261535644531,-3.0002849102020264,-541.79296875,1258.085
81.24,9925,0.31,0.0,-0.836,1,0,14259,-72.88079833984375,-2.993354320526123,-544.0133056640625,1260.327
81.12,10014,0.28,0.0,-0.866,1,0,14361,-72.83658599853516,-2.987508773803711,-546.3103637695312,1262.609
81.0,9967,0.42,0.0,-0.777,1,0,14460,-72.99129486083984,-2.968270301818848,-548.5333251953125,1264.864
81.32,9922,0.26,0.0,-0.625,1,0,14562,-73.33087158203125,-2.950808525085449,-550.8067016601562,1267.128
82.59,10651,1.0,0.0,-0.302,1,0,14664,-73.84173583984375,-2.930546283721924,-553.0616455078125,1269.492
85.35,11325,0.2,0.0,-0.057,1,0,14766,-74.50353240966797,-2.9110145568847656,-555.3484497070312,1271.831
89.2,12030,1.0,0.0,0.046,1,0,14868,-75.27595520019531,-2.9008824825286865,-557.6964111328125,1274.229
93.14,9090,0.2,0.0,0.078,2,0,14967,-76.09609985351562,-2.891313076019287,-560.063232421875,1276.81
96.94,9279,1.0,0.0,0.07,2,0,15069,-76.97205352783203,-2.8744559288024902,-562.6170043945312,1279.455
100.52,9304,0.2,0.0,0.051,2,0,15168,-77.82343292236328,-2.862853527069092,-565.2001342773438,1282.212
104.59,9642,1.0,0.0,0.034,2,0,15267,-78.67058563232422,-2.852776050567627,-567.8912353515625,1284.998
109.15,10248,1.0,0.0,0.013,2,0,15366,-79.52071380615234,-2.8355958461761475,-570.70654296875,1287.98
113.88,10551,1.0,0.0,-0.004,2,0,15468,-80.41671752929688,-2.81628966331482,-573.7416381835938,1291.069
118.34,11206,0.2,0.0,-0.011,2,0,15570,-81.33014678955078,-2.800557374954224,-576.9132080078125,1294.368
123.81,11447,1.0,0.0,-0.01,2,0,15669,-82.24390411376953,-2.789293050765991,-580.1162719726562,1297.657
129.25,11758,1.0,0.0,-0.005,2,0,15768,-83.2005844116211,-2.769441843032837,-583.4612426757812,1301.192
133.97,12265,1.0,0.0,0.002,2,0,15870,-84.23255157470703,-2.747114419937134,-587.0430297851562,1304.903
138.18,10790,1.0,0.0,0.006,3,0,15972,-85.30496215820312,-2.7233550548553467,-590.7473754882812,1308.743
142.95,10906,1.0,0.0,0.01,3,0,16071,-86.38038635253906,-2.700249671936035,-594.466796875,1312.621
147.65,11148,1.0,0.0,0.015,3,0,16170,-87.48298645019531,-2.681265115737915,-598.3081665039062,1316.603
152.17,11465,1.0,0.0,0.017,3,0,16275,-88.6741714477539,-2.661586046218872,-602.51904296875,1320.907
156.68,11805,1.0,0.0,0.017,3,0,16371,-89.77412414550781,-2.645930051803589,-606.4885864257812,1325.04
161.07,12176,1.0,0.0,0.025,3,0,16473,-90.94807434082033,-2.626220703125,-610.8394775390625,1329.538
165.43,12292,1.0,0.0,0.026,3,0,16578,-92.1516571044922,-2.6094987392425537,-615.4485473632812,1334.281
169.36,12575,1.0,0.0,0.031,3,0,16677,-93.2711181640625,-2.581140518188477,-619.92041015625,1338.956
172.68,12860,1.0,0.0,0.03,3,0,16779,-94.39781188964844,-2.5547595024108887,-624.6398315429688,1343.738
176.14,12927,1.0,0.0,0.039,3,0,16878,-95.45240783691406,-2.5215446949005127,-629.3239135742188,1348.577
179.12,11378,1.0,0.0,0.016,4,0,16977,-96.46971893310548,-2.494858980178833,-634.0923461914062,1353.375
183.3,11462,1.0,0.0,0.025,4,0,17076,-97.45441436767578,-2.469338893890381,-638.978271484375,1358.355
187.15,11681,1.0,0.0,0.021,4,0,17178,-98.4341278076172,-2.447617769241333,-644.1243286132812,1363.569
191.03,11830,1.0,0.0,0.026,4,0,17280,-99.37185668945312,-2.4170541763305664,-649.3955688476562,1368.883
193.79,12479,1.0,0.0,0.024,4,0,17382,-100.26628112792967,-2.392855644226074,-654.7737426757812,1374.386
197.87,12243,1.0,0.0,0.044,4,0,17484,-101.10125732421876,-2.36074447631836,-660.2658081054688,1379.918
200.21,12638,1.0,0.0,0.007,4,0,17586,-101.8778076171875,-2.3248186111450195,-665.8474731445312,1385.528
203.33,12673,1.0,0.0,0.032,4,0,17685,-102.5577621459961,-2.301656723022461,-671.3637084960938,1391.059
206.17,12807,1.0,0.0,0.041,4,0,17781,-103.1406707763672,-2.268929004669189,-676.7955932617188,1396.544
208.71,12926,1.0,0.0,0.043,4,0,17889,-103.7087173461914,-2.221839904785156,-682.994384765625,1402.709
211.43,11035,1.0,0.0,0.037,5,0,17988,-104.14258575439452,-2.178065299987793,-688.7498168945312,1408.473
214.76,11169,1.0,0.0,0.034,5,0,18090,-104.49311065673828,-2.1445775032043457,-694.779541015625,1414.359
217.82,11484,1.0,0.0,0.038,5,0,18186,-104.72434997558594,-2.1078031063079834,-700.5462646484375,1420.317
221.19,11555,1.0,0.0,0.027,5,0,18285,-104.87265014648438,-2.0799484252929688,-706.581787109375,1426.316
224.2,11821,1.0,0.0,0.023,5,0,18390,-104.93260192871094,-2.045464038848877,-713.08056640625,1432.84
227.6,11864,1.0,0.0,0.021,5,0,18486,-104.91338348388672,-2.01480770111084,-719.108642578125,1438.845
230.67,12027,1.0,0.0,0.017,5,0,18591,-104.8233642578125,-1.9766207933425903,-725.7926025390625,1445.639
233.69,12220,1.0,0.0,0.015,5,0,18690,-104.68250274658205,-1.935179352760315,-732.180419921875,1451.875
236.56,12247,1.0,0.0,0.012,5,0,18789,-104.4961395263672,-1.901773691177368,-738.6446533203125,1458.472
239.19,12380,1.0,0.0,0.011,5,0,18891,-104.257568359375,-1.87067711353302,-745.3807983398438,1465.165
241.42,11072,1.0,0.0,0.01,6,0,18993,-103.97491455078124,-1.8510046005249023,-752.1817626953125,1471.924
243.98,11212,1.0,0.0,0.009,6,0,19092,-103.65825653076172,-1.8235169649124143,-758.849853515625,1478.507
246.57,11296,1.0,0.0,0.013,6,0,19191,-103.29592895507812,-1.7767937183380127,-765.5860595703125,1485.303
249.07,11415,1.0,0.0,0.011,6,0,19290,-102.89250946044922,-1.7448387145996094,-772.3842163085938,1492.064
251.47,11545,1.0,0.0,0.012,6,0,19395,-102.41283416748048,-1.7079685926437378,-779.66845703125,1499.373
253.88,11679,1.0,0.0,0.014,6,0,19491,-101.92903900146484,-1.6767064332962036,-786.3900146484375,1506.176
256.25,11804,1.0,0.0,0.02,6,0,19593,-101.36195373535156,-1.648121356964111,-793.5946655273438,1513.344
258.48,11902,1.0,0.0,0.02,6,0,19698,-100.71136474609376,-1.6164400577545166,-801.0750732421875,1520.889
260.68,11984,1.0,0.0,0.023,6,0,19800,-100.00567626953124,-1.5872869491577148,-808.3992309570312,1528.107
262.86,12024,1.0,0.0,0.035,6,0,19896,-99.26122283935548,-1.5712810754776,-815.3422241210938,1535.151
264.85,12111,1.0,0.0,0.044,6,0,20001,-98.33430480957033,-1.5510259866714478,-822.98291015625,1542.79
266.38,10650,1.0,0.0,0.05,7,0,20097,-97.36336517333984,-1.534779667854309,-829.99755859375,1549.929
267.81,10780,1.0,0.0,0.068,7,0,20199,-96.1835479736328,-1.5297527313232422,-837.4725952148438,1557.467
269.36,10769,1.0,0.0,0.056,7,0,20301,-94.83814239501952,-1.565135836601257,-844.9616088867188,1565.217
270.77,10818,1.0,0.0,0.052,7,0,20400,-93.33457946777344,-1.5897427797317505,-852.234619140625,1572.567
272.2,10885,1.0,0.0,0.056,7,0,20502,-91.58380889892578,-1.5944316387176514,-859.7252807617188,1580.174
273.58,10937,1.0,0.0,0.06,7,0,20601,-89.69772338867188,-1.5943272113800049,-866.9891967773438,1587.843
