Speed_kmh,RPM,Throttle,Brake,Steering,Gear,lap_id,iCurrentTime_ms,CarX,CarY,CarZ,Distance
287.66,11489,1.0,0.0,0.008,7,1,81,-206.1363983154297,-8.420182228088379,406.42877197265625,686.508
288.53,11516,1.0,0.0,0.005,7,1,183,-205.51026916503903,-8.382210731506348,398.2893371582031,694.773
289.39,11542,1.0,0.0,0.006,7,1,288,-204.8505859375,-8.338053703308105,390.1281433105469,702.969
290.22,11562,1.0,0.0,0.003,7,1,381,-204.20594787597656,-8.302705764770508,382.4273986816406,710.482
291.04,11607,1.0,0.0,0.002,7,1,486,-203.4785919189453,-8.2572603225708,373.9820861816406,719.091
291.82,11663,1.0,0.0,0.005,7,1,588,-202.7534637451172,-8.21622371673584,365.7557678222656,727.396
292.61,11718,1.0,0.0,0.006,7,1,687,-202.0304107666016,-8.177862167358398,357.7505798339844,735.207
293.44,11704,1.0,0.0,0.007,7,1,789,-201.26382446289065,-8.1425142288208,349.48211669921875,743.55
294.24,11718,1.0,0.0,0.004,7,1,888,-200.49449157714844,-8.109652519226074,341.4373474121094,751.472
295.01,11756,1.0,0.0,-0.001,7,1,990,-199.6761932373047,-8.070250511169434,333.12896728515625,760.057
295.78,11816,1.0,0.0,0.002,7,1,1089,-198.8654937744141,-8.020109176635742,325.0450134277344,768.195
296.59,11844,1.0,0.0,0.0,7,1,1191,-198.01931762695312,-7.978104114532471,316.6947937011719,776.559
297.38,11862,1.0,0.0,0.0,7,1,1290,-197.19464111328125,-7.940071582794189,308.5687255859375,784.65
298.15,11884,1.0,0.0,0.0,7,1,1395,-196.3165740966797,-7.89903450012207,299.9276428222656,793.428
298.91,11906,1.0,0.0,0.001,7,1,1491,-195.5097503662109,-7.858049392700195,292.0074768066406,801.411
299.66,11931,1.0,0.0,0.002,7,1,1596,-194.62057495117188,-7.808411121368408,283.32330322265625,810.074
300.38,11964,1.0,0.0,-0.001,7,1,1695,-193.7731475830078,-7.7622389793396,275.1160888671875,818.46
301.11,11998,1.0,0.0,-0.0,7,1,1794,-192.91783142089844,-7.71910285949707,266.8890075683594,826.721
301.79,12024,1.0,0.0,-0.001,7,1,1893,-192.0570678710937,-7.672938823699951,258.6434326171875,834.951
302.44,12026,1.0,0.0,-0.002,7,1,1995,-191.16964721679688,-7.631330966949463,250.1296539306641,843.461
303.03,12103,1.0,0.0,-0.003,7,1,2097,-190.2856292724609,-7.588455677032471,241.5975646972656,852.098
303.75,12142,1.0,0.0,-0.001,7,1,2196,-189.4330444335937,-7.53571081161499,233.2965240478516,860.322
304.15,10809,1.0,0.0,-0.001,8,1,2298,-188.558349609375,-7.489943504333496,224.73036193847656,868.914
304.57,10821,1.0,0.0,-0.003,8,1,2397,-187.7135772705078,-7.44678783416748,216.4032592773437,877.284
305.0,10829,1.0,0.0,-0.003,8,1,2499,-186.85191345214844,-7.3973069190979,207.810791015625,886.082
305.42,10846,1.0,0.0,-0.003,8,1,2598,-186.02667236328125,-7.353356838226318,199.45834350585932,894.381
305.84,10866,1.0,0.0,-0.002,8,1,2700,-185.1899261474609,-7.299999237060547,190.83950805664065,903.054
306.23,10910,1.0,0.0,-0.003,8,1,2802,-184.3645172119141,-7.246767520904541,182.2075042724609,911.651
306.67,10920,1.0,0.0,-0.002,8,1,2901,-183.572265625,-7.20002031326294,173.81683349609375,920.042
307.11,10908,1.0,0.0,-0.001,8,1,3000,-182.78468322753903,-7.15596866607666,165.41403198242188,928.686
307.55,10908,1.0,0.0,-0.001,8,1,3102,-181.97569274902344,-7.112466812133789,156.7445831298828,937.421
307.93,10948,1.0,0.0,0.0,8,1,3204,-181.17041015625,-7.061031818389893,148.06263732910156,945.956
308.38,10949,1.0,0.0,-0.0,8,1,3306,-180.3661499023437,-7.016260623931885,139.36842346191406,954.61
308.72,11030,1.0,0.0,-0.001,8,1,3402,-179.60809326171875,-6.970638275146484,131.1746368408203,962.991
309.17,11019,1.0,0.0,0.001,8,1,3504,-178.80332946777344,-6.924412250518799,122.45704650878906,971.848
309.6,11008,1.0,0.0,0.001,8,1,3606,-177.9986114501953,-6.876645088195801,113.72765350341795,980.564
310.0,11021,1.0,0.0,0.001,8,1,3705,-177.21617126464844,-6.82995080947876,105.2438735961914,989.096
310.41,11054,1.0,0.0,0.004,8,1,3807,-176.40377807617188,-6.785892009735107,96.49164581298828,997.869
310.84,11033,1.0,0.0,0.004,8,1,3906,-175.60122680664062,-6.735286235809326,87.98677825927734,1006.352
311.26,11041,1.0,0.0,0.005,8,1,4008,-174.75537109375,-6.683352947235107,79.21517944335938,1015.22
311.61,11088,1.0,0.0,0.0,8,1,4110,-173.8895721435547,-6.638552188873291,70.43366241455078,1023.84
312.04,11079,1.0,0.0,-0.002,8,1,4209,-173.03237915039062,-6.593245983123779,61.90065002441406,1032.496
312.4,11119,1.0,0.0,0.0,8,1,4308,-172.16427612304688,-6.540666580200195,53.35871124267578,1041.162
312.83,11102,1.0,0.0,-0.0,8,1,4410,-171.26454162597656,-6.4957356452941895,44.54695892333984,1049.892
313.18,11140,1.0,0.0,-0.001,8,1,4509,-170.38966369628906,-6.44814920425415,35.983909606933594,1058.557
313.54,11172,1.0,0.0,-0.0,8,1,4611,-169.4892578125,-6.398660182952881,27.15017509460449,1067.541
313.95,11164,1.0,0.0,-0.0,8,1,4710,-168.6183319091797,-6.351689338684082,18.5655574798584,1076.009
314.31,11192,1.0,0.0,-0.002,8,1,4812,-167.72605895996094,-6.303516864776611,9.709421157836914,1085.153
314.7,11193,1.0,0.0,-0.001,8,1,4911,-166.8660430908203,-6.250741958618164,1.1028987169265747,1093.578
315.09,11182,1.0,0.0,0.001,8,1,5013,-165.98374938964844,-6.19871711730957,-7.775204181671143,1102.486
315.44,11194,1.0,0.0,-0.003,8,1,5115,-165.10385131835938,-6.139826774597168,-16.663938522338867,1111.501
315.83,11196,1.0,0.0,-0.005,8,1,5214,-164.2537841796875,-6.099472999572754,-25.30127143859864,1120.13
316.12,11232,1.0,0.0,-0.007,8,1,5316,-163.39173889160156,-6.052664279937744,-34.21255874633789,1129.126
316.45,11279,1.0,0.0,-0.004,8,1,5415,-162.5823974609375,-6.00589656829834,-42.87363052368164,1137.896
316.77,11301,1.0,0.0,-0.006,8,1,5514,-161.8066864013672,-5.959518432617188,-51.54717254638672,1146.568
317.15,11287,1.0,0.0,-0.004,8,1,5613,-161.06358337402344,-5.914999961853027,-60.23261260986328,1155.343
317.5,11279,1.0,0.0,-0.002,8,1,5718,-160.30299377441406,-5.870097160339356,-69.45681762695312,1164.467
317.87,11278,1.0,0.0,-0.001,8,1,5814,-159.62449645996094,-5.829166889190674,-77.90087890625,1173.122
318.2,11282,1.0,0.0,0.002,8,1,5919,-158.89202880859375,-5.7882080078125,-87.14743041992188,1182.17
318.54,11299,1.0,0.0,0.0,8,1,6021,-158.18283081054688,-5.7390642166137695,-96.13980102539062,1191.179
318.85,11319,1.0,0.0,0.003,8,1,6117,-157.51063537597656,-5.693440437316895,-104.61180877685548,1199.742
319.18,11351,1.0,0.0,0.002,8,1,6222,-156.7620391845703,-5.642337322235107,-113.88665008544922,1209.005
319.52,11353,1.0,0.0,0.001,8,1,6321,-156.038818359375,-5.60145378112793,-122.63973999023438,1217.863
319.8,11405,1.0,0.0,-0.0,8,1,6417,-155.3250274658203,-5.558320045471191,-131.13487243652344,1226.551
320.13,11406,1.0,0.0,0.0,8,1,6519,-154.5572509765625,-5.516355037689209,-140.1690673828125,1235.556
320.49,11379,1.0,0.0,0.002,8,1,6618,-153.80413818359375,-5.471968650817871,-148.94601440429688,1244.332
320.82,11395,1.0,0.0,-0.002,8,1,6723,-153.0012664794922,-5.427464485168457,-158.2636260986328,1253.48
321.13,11398,1.0,0.0,0.001,8,1,6819,-152.2660369873047,-5.390164375305176,-166.79144287109375,1262.298
321.46,11397,1.0,0.0,-0.002,8,1,6921,-151.4864959716797,-5.351911067962647,-175.86065673828125,1271.306
321.74,11419,1.0,0.0,-0.004,8,1,7023,-150.7112579345703,-5.305018424987793,-184.93942260742188,1280.475
322.03,11433,1.0,0.0,-0.001,8,1,7125,-149.94126892089844,-5.257711410522461,-194.02719116210932,1289.349
322.32,11462,1.0,0.0,0.002,8,1,7224,-149.2001953125,-5.2147321701049805,-202.85665893554688,1298.456
322.61,11461,1.0,0.0,0.002,8,1,7326,-148.4401092529297,-5.162388801574707,-211.9623260498047,1307.413
322.9,11489,1.0,0.0,-0.003,8,1,7422,-147.72300720214844,-5.1054534912109375,-220.5390472412109,1316.099
323.22,11455,1.0,0.0,0.002,8,1,7524,-146.95545959472656,-5.06984281539917,-229.6603240966797,1325.132
323.43,11522,1.0,0.0,0.003,8,1,7626,-146.18128967285156,-4.998730182647705,-238.7888641357422,1334.526
323.77,11491,1.0,0.0,0.0,8,1,7728,-145.4014434814453,-4.943932056427002,-247.9245147705078,1343.487
324.05,11487,1.0,0.0,-0.001,8,1,7827,-144.64108276367188,-4.903659343719482,-256.7989501953125,1352.374
324.31,11501,1.0,0.0,0.005,8,1,7926,-143.87884521484375,-4.836861610412598,-265.6811218261719,1361.405
324.6,11514,1.0,0.0,-0.004,8,1,8025,-143.1106719970703,-4.784527778625488,-274.56903076171875,1370.252
324.82,11563,1.0,0.0,0.001,8,1,8127,-142.3182830810547,-4.732507705688477,-283.7353210449219,1379.528
325.13,11530,1.0,0.0,0.0,8,1,8229,-141.5243682861328,-4.681321144104004,-292.90875244140625,1388.686
325.37,11579,1.0,0.0,-0.002,8,1,8328,-140.75238037109375,-4.630631446838379,-301.8194274902344,1397.729
325.66,11557,1.0,0.0,0.001,8,1,8427,-139.9770965576172,-4.596031188964844,-310.73809814453125,1406.76
325.93,11544,1.0,0.0,0.001,8,1,8529,-139.1750946044922,-4.552145957946777,-319.9340515136719,1415.82
326.18,11571,1.0,0.0,-0.0,8,1,8628,-138.3921661376953,-4.494707107543945,-328.86578369140625,1424.752
326.44,11586,1.0,0.0,0.003,8,1,8730,-137.58126831054688,-4.442166328430176,-338.0755615234375,1434.165
326.69,11569,1.0,0.0,0.002,8,1,8829,-136.79269409179688,-4.396292209625244,-347.0212707519531,1443.111
326.82,11712,1.0,0.0,-0.006,8,1,8931,-135.98191833496094,-4.330715179443359,-356.2442321777344,1452.422
327.21,11584,1.0,0.0,0.001,8,1,9030,-135.19664001464844,-4.307792663574219,-365.2040710449219,1461.287
327.4,11640,1.0,0.0,0.001,8,1,9129,-134.41566467285156,-4.24432897567749,-374.1707763671875,1470.442
327.68,11611,1.0,0.0,-0.001,8,1,9231,-133.6131134033203,-4.192285537719727,-383.4161071777344,1479.706
315.49,10877,0.0,0.99,-0.004,8,1,9333,-132.82659912109375,-4.148802757263184,-392.5082092285156,1488.753
302.56,10386,0.0,0.99,-0.001,8,1,9435,-132.072998046875,-4.113180637359619,-401.2189636230469,1497.451
289.42,9955,0.0,0.99,-0.001,8,1,9534,-131.37103271484375,-4.079782962799072,-409.3173522949219,1505.676
276.96,9515,0.0,0.99,0.002,8,1,9633,-130.6979522705078,-4.030695915222168,-417.0687255859375,1513.553
264.38,9066,0.0,0.99,0.0,8,1,9735,-130.03147888183594,-3.986263036727905,-424.7053527832031,1521.184
251.88,8649,0.0,0.99,-0.0,0,1,9837,-129.39527893066406,-3.952062368392944,-431.9850158691406,1528.59
240.29,9256,0.0,0.99,-0.002,7,1,9936,-128.80691528320312,-3.911362886428833,-438.72308349609375,1535.355
228.71,8487,0.0,0.99,-0.003,7,1,10035,-128.24693298339844,-3.8748161792755127,-445.1408081054688,1541.817
216.65,8062,0.0,0.99,-0.002,7,1,10140,-127.6856918334961,-3.8407256603240967,-451.5993041992188,1548.259
205.04,7545,0.0,0.99,-0.002,7,1,10239,-127.18896484375,-3.79913330078125,-457.3657836914063,1554.147
194.09,8338,0.0,0.99,-0.0,6,1,10338,-126.72109985351562,-3.757893562316896,-462.8305969238281,1559.525
183.32,7831,0.0,0.92,0.011,6,1,10437,-126.2789077758789,-3.713714122772217,-467.9982299804688,1564.896
173.04,7663,0.0,0.95,0.027,6,1,10539,-125.83924865722656,-3.6783981323242174,-473.0295104980469,1569.973
160.62,7143,0.0,0.99,0.057,6,1,10644,-125.37850189208984,-3.6470866203308105,-477.8636169433594,1574.738
149.83,7432,0.0,0.93,0.102,5,1,10740,-124.91582489013672,-3.6138837337493896,-481.9685363769531,1578.902
139.69,6956,0.0,0.82,0.143,5,1,10842,-124.34964752197266,-3.57861876487732,-486.0252685546875,1583.113
130.28,6091,0.0,0.76,0.169,5,1,10941,-123.70547485351562,-3.547471523284912,-489.6749267578125,1586.782
121.32,5605,0.0,0.76,0.217,5,1,11046,-122.90928649902344,-3.521235942840576,-493.2471618652344,1590.438
112.73,6332,0.0,0.82,0.249,4,1,11145,-122.0465087890625,-3.502327442169189,-496.3381958007813,1593.726
104.72,5915,0.0,0.69,0.314,4,1,11244,-121.07610321044922,-3.484851121902466,-499.1551208496094,1596.729
96.99,5780,0.0,0.61,0.345,4,1,11343,-120.00736236572266,-3.470318555831909,-501.70654296875,1599.504
90.64,5620,0.0,0.19,0.244,4,1,11442,-118.85637664794922,-3.463476657867432,-504.0064697265625,1602.117
89.12,7050,0.96,0.0,0.397,3,1,11547,-117.52770233154295,-3.4546988010406494,-506.2479553222656,1604.707
89.18,6472,0.0,0.36,0.738,3,1,11646,-116.13027954101562,-3.4499006271362305,-508.2824096679688,1607.15
86.12,5867,0.0,0.06,0.759,3,1,11745,-114.59954833984376,-3.437689304351806,-510.1379699707031,1609.605
85.13,7085,0.19,0.0,0.528,3,1,11847,-112.86648559570312,-3.4049289226531982,-511.81884765625,1612.029
85.51,7313,0.55,0.0,0.688,2,1,11949,-111.00210571289062,-3.3796963691711426,-513.3619384765625,1614.437
85.02,7544,0.51,0.0,0.677,2,1,12048,-109.09239959716795,-3.3506083488464355,-514.721435546875,1616.813
83.62,7293,0.0,0.0,0.736,2,1,12150,-107.0462875366211,-3.341883897781372,-515.9568481445312,1619.158
82.23,7018,0.0,0.0,0.709,2,1,12249,-104.9715576171875,-3.3166980743408203,-516.8987426757812,1621.462
79.91,9263,1.0,0.0,0.465,1,1,12351,-102.79405975341795,-3.292265653610229,-517.6416625976562,1623.766
81.52,11109,1.0,0.0,0.098,1,1,12450,-100.65884399414062,-3.2749173641204834,-518.1940307617188,1625.933
85.33,11843,1.0,0.0,-0.104,1,1,12549,-98.42152404785156,-3.260691404342652,-518.6920776367188,1628.283
89.35,11942,0.2,0.0,-0.28,1,1,12654,-95.9345703125,-3.250463962554932,-519.258056640625,1630.762
92.99,12221,0.2,0.0,-0.217,1,1,12750,-93.58184814453124,-3.2414698600769043,-519.8836059570312,1633.245
96.91,12576,0.0,0.58,-0.401,1,1,12852,-91.01354217529295,-3.2329883575439453,-520.6878662109375,1635.913
93.54,10767,0.0,0.69,-0.608,1,1,12954,-88.4952392578125,-3.216937780380249,-521.6904296875,1638.621
88.32,10364,0.0,0.21,-0.803,1,1,13056,-86.21026611328125,-3.1919164657592773,-522.8355712890625,1641.176
85.61,10270,0.0,0.0,-0.788,1,1,13152,-84.23724365234375,-3.1777608394622803,-524.0447998046875,1643.537
83.7,10113,0.0,0.0,-0.852,1,1,13254,-82.32196807861328,-3.152170896530152,-525.4802856445312,1645.916
82.2,9943,0.11,0.0,-0.791,1,1,13356,-80.56731414794922,-3.1353230476379395,-527.0404052734375,1648.287
80.39,9767,0.19,0.0,-0.84,1,1,13455,-79.05785369873047,-3.105163097381592,-528.6837768554688,1650.489
79.3,9890,0.59,0.0,-0.868,1,1,13557,-77.67723846435547,-3.082989454269409,-530.4751586914062,1652.741
80.12,9936,0.52,0.0,-0.84,1,1,13656,-76.50177001953125,-3.059510469436645,-532.3239135742188,1654.974
80.59,10090,0.5,0.0,-0.817,1,1,13758,-75.44354248046875,-3.0385212898254395,-534.3383178710938,1657.219
80.86,10196,0.5,0.0,-0.847,1,1,13860,-74.58126831054688,-3.022686004638672,-536.3840942382812,1659.491
81.63,10106,0.38,0.0,-0.812,1,1,13959,-73.87039184570312,-3.014720678329468,-538.5712890625,1661.782
81.8,10188,0.42,0.0,-0.835,1,1,14058,-73.37574005126953,-3.0036721229553223,-540.7613525390625,1663.993
82.34,10129,0.29,0.0,-0.831,1,1,14160,-73.05939483642578,-2.997879981994629,-543.0656127929688,1666.304
82.32,10314,0.46,0.0,-0.834,1,1,14262,-72.94723510742188,-2.988243818283081,-545.3958740234375,1668.637
82.43,10224,0.38,0.0,-0.851,1,1,14358,-73.02366638183594,-2.977943658828736,-547.5907592773438,1670.874
82.9,10246,0.55,0.0,-0.609,1,1,14460,-73.30085754394531,-2.959507942199707,-549.9134521484375,1673.238
83.97,10880,0.2,0.0,-0.41,1,1,14559,-73.75186157226562,-2.937371253967285,-552.1605224609375,1675.504
86.77,11407,0.2,0.0,-0.104,1,1,14661,-74.35901641845703,-2.925602436065674,-554.4952392578125,1677.913
89.84,12171,1.0,0.0,0.048,1,1,14763,-75.0781478881836,-2.906414270401001,-556.8974609375,1680.425
93.52,8740,1.0,0.0,0.098,2,1,14862,-75.85916137695312,-2.896803617477417,-559.286376953125,1682.882
97.24,9312,1.0,0.0,0.085,2,1,14964,-76.72978973388672,-2.878523111343384,-561.8489990234375,1685.639
101.04,9474,1.0,0.0,0.058,2,1,15066,-77.62033081054688,-2.8660154342651367,-564.5186767578125,1688.371
105.32,9638,0.2,0.0,0.036,2,1,15165,-78.47917938232422,-2.855494737625122,-567.2229614257812,1691.213
109.89,10255,0.2,0.0,0.016,2,1,15264,-79.34056091308594,-2.839336395263672,-570.053955078125,1694.202
114.57,10545,0.2,0.0,-0.005,2,1,15366,-80.24604034423828,-2.81889271736145,-573.1094360351562,1697.313
119.52,11231,1.0,0.0,-0.011,2,1,15465,-81.14014434814453,-2.8034229278564453,-576.210693359375,1700.581
124.58,11388,1.0,0.0,-0.01,2,1,15567,-82.089111328125,-2.79266619682312,-579.5326538085938,1703.998
130.02,11703,1.0,0.0,-0.006,2,1,15669,-83.08618927001953,-2.7722811698913574,-583.0050048828125,1707.6
134.78,12236,1.0,0.0,0.001,2,1,15765,-84.06947326660156,-2.750636100769043,-586.399169921875,1711.186
139.19,10566,1.0,0.0,0.006,3,1,15870,-85.18545532226562,-2.726630210876465,-590.23193359375,1715.075
143.88,10868,1.0,0.0,0.009,3,1,15969,-86.27482604980469,-2.7025792598724365,-593.9752807617188,1718.975
148.32,11200,1.0,0.0,0.014,3,1,16068,-87.39112854003906,-2.683070421218872,-597.8368530273438,1723.004
153.07,11450,1.0,0.0,0.017,3,1,16167,-88.52812194824219,-2.664074182510376,-601.8230590820312,1727.19
157.37,11839,1.0,0.0,0.017,3,1,16269,-89.7120132446289,-2.647060871124268,-606.0576782226562,1731.581
162.02,12121,1.0,0.0,0.026,3,1,16371,-90.90167236328124,-2.6270129680633545,-610.4285888671875,1736.006
166.15,12279,1.0,0.0,0.026,3,1,16470,-92.05229949951172,-2.6111819744110107,-614.7900390625,1740.552
170.01,12595,1.0,0.0,0.031,3,1,16572,-93.1883544921875,-2.58463978767395,-619.2728271484375,1745.24
173.36,12841,1.0,0.0,0.034,3,1,16671,-94.33235168457033,-2.5571069717407227,-624.00341796875,1750.037
176.75,12896,1.0,0.0,0.04,3,1,16773,-95.435546875,-2.524268865585327,-628.8400268554688,1754.965
179.91,11446,1.0,0.0,0.016,4,1,16872,-96.46829986572266,-2.4953691959381104,-633.6212158203125,1759.891
184.13,11483,1.0,0.0,0.022,4,1,16974,-97.49634552001952,-2.470243215560913,-638.677734375,1765.05
187.61,11867,1.0,0.0,0.018,4,1,17076,-98.48414611816406,-2.4471142292022705,-643.850830078125,1770.214
191.76,11893,1.0,0.0,0.021,4,1,17175,-99.40271759033205,-2.4187796115875244,-648.9896240234375,1775.478
194.51,12546,1.0,0.0,0.025,4,1,17274,-100.28097534179688,-2.392985343933105,-654.2318115234375,1780.842
198.62,12269,1.0,0.0,0.038,4,1,17376,-101.12818145751952,-2.364263772964477,-659.7407836914062,1786.349
200.6,12862,1.0,0.0,0.006,4,1,17478,-101.9157485961914,-2.3258180618286133,-665.3427734375,1791.97
203.99,12737,1.0,0.0,0.03,4,1,17574,-102.58805084228516,-2.3036162853240967,-670.706298828125,1797.499
206.74,12836,1.0,0.0,0.041,4,1,17676,-103.2191162109375,-2.269192695617676,-676.4931640625,1803.227
209.23,12956,1.0,0.0,0.042,4,1,17778,-103.76668548583984,-2.225327491760254,-682.3622436523438,1809.034
212.06,11051,1.0,0.0,0.038,5,1,17877,-104.21289825439452,-2.18027400970459,-688.131591796875,1814.935
215.37,11200,1.0,0.0,0.034,5,1,17979,-104.56664276123048,-2.146737813949585,-693.9965209960938,1820.835
218.49,11466,1.0,0.0,0.039,5,1,18081,-104.83020782470705,-2.1070172786712646,-700.3204956054688,1827.122
221.8,11569,1.0,0.0,0.028,5,1,18180,-104.98252868652344,-2.078706979751587,-706.3753662109375,1833.182
224.77,11854,1.0,0.0,0.026,5,1,18282,-105.04444122314452,-2.0447072982788086,-712.7066650390625,1839.419
228.17,11873,1.0,0.0,0.022,5,1,18381,-105.02667999267578,-2.0135626792907715,-718.939697265625,1845.644
231.23,12028,1.0,0.0,0.018,5,1,18483,-104.93982696533205,-1.9762943983078003,-725.4495849609375,1852.229
234.22,12215,1.0,0.0,0.016,5,1,18582,-104.79949951171876,-1.934751987457276,-731.8517456054688,1858.643
237.11,12263,1.0,0.0,0.012,5,1,18684,-104.60584259033205,-1.9000858068466189,-738.5267944335938,1865.178
239.6,12404,1.0,0.0,0.011,5,1,18786,-104.3633041381836,-1.86877191066742,-745.2778930664062,1872.037
241.9,11094,1.0,0.0,0.01,6,1,18885,-104.08436584472656,-1.8493497371673584,-751.8897705078125,1878.556
244.38,11233,1.0,0.0,0.009,6,1,18987,-103.75130462646484,-1.821704149246216,-758.7723999023438,1885.417
247.03,11309,1.0,0.0,0.013,6,1,19086,-103.38028717041016,-1.7753180265426636,-765.5211791992188,1892.261
249.44,11424,1.0,0.0,0.01,6,1,19185,-102.96737670898438,-1.7431039810180664,-772.3316040039062,1899.168
251.9,11553,1.0,0.0,0.013,6,1,19287,-102.4910659790039,-1.7072573900222778,-779.4182739257812,1906.126
254.29,11685,1.0,0.0,0.014,6,1,19392,-101.94906616210938,-1.6734107732772827,-786.7821655273438,1913.46
256.56,11803,1.0,0.0,0.02,6,1,19488,-101.40171813964844,-1.6464720964431765,-793.5741577148438,1920.328
258.83,11907,1.0,0.0,0.021,6,1,19590,-100.75679779052734,-1.616366267204285,-800.84912109375,1927.655
260.92,11999,1.0,0.0,0.023,6,1,19692,-100.0379409790039,-1.5871005058288574,-808.1798095703125,1935.02
263.16,12029,1.0,0.0,0.033,6,1,19791,-99.25511169433594,-1.571367621421814,-815.3458862304688,1942.168
265.07,12111,1.0,0.0,0.042,6,1,19890,-98.36662292480467,-1.5531824827194214,-822.554443359375,1949.547
266.58,10649,1.0,0.0,0.048,7,1,19992,-97.3185577392578,-1.536882996559143,-830.01123046875,1957.013
268.0,10767,1.0,0.0,0.066,7,1,20091,-96.15389251708984,-1.5327441692352295,-837.2692260742188,1964.384
269.52,10768,1.0,0.0,0.054,7,1,20196,-94.7461929321289,-1.5701401233673096,-844.9801635742188,1972.122
270.91,10816,1.0,0.0,0.05,7,1,20292,-93.26679229736328,-1.5954376459121704,-852.0330810546875,1979.428
272.32,10885,1.0,0.0,0.054,7,1,20391,-91.55162048339844,-1.6018246412277222,-859.3029174804688,1986.91
273.69,10933,1.0,0.0,0.057,7,1,20493,-89.59181213378906,-1.6028984785079956,-866.7854614257812,1994.699
274.97,11015,1.0,0.0,0.063,7,1,20595,-87.42858123779297,-1.6054880619049072,-874.252197265625,2002.42
276.31,11042,1.0,0.0,0.053,7,1,20694,-85.1259536743164,-1.616183519363403,-881.4751586914062,2009.937
277.59,11097,1.0,0.0,0.048,7,1,20796,-82.54127502441406,-1.6269404888153076,-888.8851318359375,2017.67
278.88,11174,1.0,0.0,0.05,7,1,20895,-79.83805084228516,-1.6460692882537842,-896.044921875,2025.397
280.22,11210,1.0,0.0,0.049,7,1,20997,-76.86016845703125,-1.664711594581604,-903.3858032226562,2033.44
281.5,11252,1.0,0.0,0.053,7,1,21096,-73.79124450683594,-1.6709215641021729,-910.4744262695312,2041.143
282.77,11279,1.0,0.0,0.034,7,1,21195,-70.56349182128906,-1.690691590309143,-917.529296875,2048.929
284.01,11335,1.0,0.0,0.051,7,1,21297,-67.05500030517578,-1.6908921003341677,-924.7521362304688,2057.042
285.24,11386,1.0,0.0,0.052,7,1,21399,-63.37239837646485,-1.6856529712677002,-931.9266357421876,2064.999
286.39,11435,1.0,0.0,0.046,7,1,21498,-59.62417984008789,-1.6875810623168943,-938.8353881835938,2072.744
287.51,11457,1.0,0.0,0.032,7,1,21591,-55.95510482788086,-1.7097967863082886,-945.2755126953124,2080.233
288.69,11544,1.0,0.0,0.049,7,1,21702,-51.37913131713867,-1.708513617515564,-952.890625,2089.045
289.87,11559,1.0,0.0,0.057,7,1,21801,-47.13433837890625,-1.7160598039627075,-959.6199951171876,2097.028
290.87,11632,1.0,0.0,0.057,7,1,21903,-42.56881713867188,-1.7135107517242432,-966.4655151367188,2105.17
291.98,11645,1.0,0.0,0.096,7,1,22002,-37.9578742980957,-1.7113703489303589,-973.0218505859376,2113.38
292.95,11734,1.0,0.0,0.085,7,1,22104,-33.035621643066406,-1.7150521278381348,-979.689697265625,2121.653
293.93,11705,1.0,0.0,0.056,7,1,22206,-27.89706039428711,-1.7053053379058838,-986.2269287109376,2129.869
294.88,11777,1.0,0.0,0.079,7,1,22305,-22.6955623626709,-1.679305076599121,-992.4313354492188,2137.816
295.83,11753,1.0,0.0,0.056,7,1,22407,-17.141008377075195,-1.668873906135559,-998.6883544921876,2146.356
296.67,11817,1.0,0.0,0.044,7,1,22500,-11.905879020690918,-1.665027379989624,-1004.26806640625,2154.085
297.53,11878,1.0,0.0,0.054,7,1,22608,-5.616721630096436,-1.6617438793182373,-1010.5848388671876,2162.798
298.45,11903,1.0,0.0,0.057,7,1,22704,0.1537074446678161,-1.6511244773864746,-1016.0501708984376,2170.955
299.36,11968,1.0,0.0,0.068,7,1,22806,6.463372230529785,-1.6302123069763184,-1021.700439453125,2179.457
300.31,11934,1.0,0.0,0.05,7,1,22908,12.941554069519045,-1.623656153678894,-1027.1949462890625,2187.832
301.14,11988,1.0,0.0,0.044,7,1,23010,19.5883903503418,-1.6000909805297852,-1032.5252685546875,2196.299
302.03,11999,1.0,0.0,0.045,7,1,23109,26.18294334411621,-1.5777623653411863,-1037.5545654296875,2204.614
302.75,12046,1.0,0.0,0.047,7,1,23211,33.11210632324219,-1.5546609163284302,-1042.5921630859375,2213.044
303.43,12075,1.0,0.0,0.044,7,1,23310,39.96417617797852,-1.5239113569259644,-1047.338623046875,2221.405
304.1,12099,1.0,0.0,0.048,7,1,23409,46.9299201965332,-1.4916170835494995,-1051.9500732421875,2229.819
304.69,12106,1.0,0.0,0.044,7,1,23511,54.22312545776367,-1.4592574834823608,-1056.5523681640625,2238.504
304.73,11342,0.0,0.0,0.042,8,1,23610,61.409141540527344,-1.4211924076080322,-1060.8726806640625,2246.913
305.35,10860,1.0,0.0,0.049,8,1,23712,68.91578674316406,-1.3836004734039309,-1065.1649169921875,2255.468
305.69,10863,1.0,0.0,0.049,8,1,23814,76.52703094482422,-1.3404273986816406,-1069.2894287109375,2264.184
306.02,10855,1.0,0.0,0.045,8,1,23913,84.01126098632812,-1.2924154996871948,-1073.1279296875,2272.71
306.37,10839,1.0,0.0,0.044,8,1,24018,92.05070495605467,-1.2277525663375854,-1077.0152587890625,2281.409
306.64,10874,1.0,0.0,0.033,8,1,24117,99.7152862548828,-1.1766091585159302,-1080.5196533203125,2289.936
